Identifier:,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,
Amp. Gain:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Low Pass:,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,
High Pass:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Notch Filter:,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,
Stimulus:,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,
Stim. Freq.,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1,  -22200,   -0.1355,  -19081,   -0.2329,   -3119,   -0.0381,   47622,    0.2907,  -34732,   -0.4240,   82354,    1.0053,   28767,    0.1756,   30536,    0.3728,   -1769,   -0.0216,  -25070,   -0.1530,  -22461,   -0.2742,   -2609,   -0.0318,   38297,    0.2338,   48789,    0.5956,  -10492,   -0.1281,  -12160,   -0.0742,   -7700,   -0.0940,   -4460,   -0.0544,   14124,    0.0862,  -14537,   -0.1775,   28661,    0.3499,   12436,    0.0759,    3151,    0.0385,    9285,    0.1133,  -30187,   -0.1843,  -39501,   -0.4822,    9314,    0.1137,     931,    0.0057,  -21227,   -0.2591,   22158,    0.2705,  -21428,   -0.1308,  -40592,   -0.4955,   19164,    0.2339,  -21089,   -0.1287,  -12513,   -0.1528,   -8576,   -0.1047,   -8484,   -0.0518,   14231,    0.1737,  -22715,   -0.2773,   18392,    0.1123,   23512,    0.2870,   -5120,   -0.0625,  -38933,   -0.2376,   10004,    0.1221,  -48937,   -0.5974,   17153,    0.1047,    5818,    0.0710,   11335,    0.1384,  -56222,   -0.3432,  -16293,   -0.1989,  -39929,   -0.4874,   27936,    0.1705,   11837,    0.1445,   16099,    0.1965,   21779,    0.1329,   20686,    0.2525,    1093,    0.0133,   13509,    0.0825,   22800,    0.2783,   -9291,   -0.1134,  -43207,   -0.2637,   -4523,   -0.0552,  -38684,   -0.4722,   -5311,   -0.0324,    6819,    0.0832,  -12130,   -0.1481,   47959,    0.2927,   23286,    0.2843,   24673,    0.3012,   17732,    0.1082,   16322,    0.1992,    1410,    0.0172,    1570,    0.0096,    6169,    0.0753,   -4599,   -0.0561,  -47681,   -0.2910,  -18205,   -0.2222,  -29476,   -0.3598,  -34102,   -0.2081,  -49907,   -0.6092,   15805,    0.1929,   24966,    0.1524,   -6468,   -0.0790,   31434,    0.3837,   15344,    0.0937,    7912,    0.0966,    7432,    0.0907,  -16855,   -0.1029,     822,    0.0100,  -17677,   -0.2158,
   2,  -13744,   -0.0839,  -16458,   -0.2009,    2714,    0.0331,   43173,    0.2635,  -34215,   -0.4177,   77388,    0.9447,   33852,    0.2066,   30417,    0.3713,    3435,    0.0419,  -26337,   -0.1608,  -22148,   -0.2704,   -4189,   -0.0511,   38967,    0.2378,   51244,    0.6256,  -12277,   -0.1499,  -14524,   -0.0887,  -10920,   -0.1333,   -3604,   -0.0440,   12353,    0.0754,  -14399,   -0.1758,   26752,    0.3266,    8799,    0.0537,   -2338,   -0.0285,   11137,    0.1360,  -40254,   -0.2457,  -47396,   -0.5786,    7142,    0.0872,    1205,    0.0074,  -21654,   -0.2643,   22859,    0.2790,  -23080,   -0.1409,  -43932,   -0.5363,   20852,    0.2545,  -13516,   -0.0825,   -8333,   -0.1017,   -5183,   -0.0633,   -7305,   -0.0446,   14834,    0.1811,  -22139,   -0.2703,   18743,    0.1144,   20904,    0.2552,   -2161,   -0.0264,  -48177,   -0.2941,    7554,    0.0922,  -55731,   -0.6803,   15993,    0.0976,    5625,    0.0687,   10368,    0.1266,  -57011,   -0.3480,  -15540,   -0.1897,  -41471,   -0.5063,   28945,    0.1767,   12058,    0.1472,   16887,    0.2061,   23707,    0.1447,   22553,    0.2753,    1154,    0.0141,   10715,    0.0654,   23561,    0.2876,  -12846,   -0.1568,  -47482,   -0.2898,   -4883,   -0.0596,  -42599,   -0.5200,   -4039,   -0.0247,    5346,    0.0653,   -9385,   -0.1146,   43965,    0.2683,   20337,    0.2483,   23628,    0.2884,   15777,    0.0963,   13974,    0.1706,    1803,    0.0220,    1530,    0.0093,    6177,    0.0754,   -4647,   -0.0567,  -48087,   -0.2935,  -19084,   -0.2330,  -29003,   -0.3541,  -34608,   -0.2112,  -50333,   -0.6144,   15725,    0.1920,   28075,    0.1714,   -5330,   -0.0651,   33405,    0.4078,   11930,    0.0728,    7052,    0.0861,    4878,    0.0595,  -17269,   -0.1054,    -448,   -0.0055,  -16821,   -0.2053,
   3,  -11255,   -0.0687,  -16961,   -0.2070,    5706,    0.0697,   44142,    0.2694,  -29862,   -0.3645,   74004,    0.9034,   35892,    0.2191,   29677,    0.3623,    6215,    0.0759,  -27465,   -0.1676,  -21094,   -0.2575,   -6371,   -0.0778,   35824,    0.2187,   50432,    0.6156,  -14608,   -0.1783,  -12962,   -0.0791,   -8647,   -0.1056,   -4315,   -0.0527,   16097,    0.0983,  -11744,   -0.1434,   27841,    0.3399,    8066,    0.0492,   -5035,   -0.0615,   13101,    0.1599,  -45918,   -0.2803,  -53735,   -0.6560,    7817,    0.0954,   -1020,   -0.0062,  -22509,   -0.2748,   21489,    0.2623,  -27689,   -0.1690,  -47025,   -0.5741,   19336,    0.2360,   -7695,   -0.0470,   -5433,   -0.0663,   -2262,   -0.0276,   -6756,   -0.0412,   18282,    0.2232,  -25038,   -0.3056,   12224,    0.0746,   13477,    0.1645,   -1253,   -0.0153,  -51492,   -0.3143,    4314,    0.0527,  -55806,   -0.6812,   15984,    0.0976,    7129,    0.0870,    8855,    0.1081,  -56076,   -0.3423,  -15405,   -0.1881,  -40671,   -0.4965,   29237,    0.1785,   11694,    0.1428,   17543,    0.2142,   23642,    0.1443,   22743,    0.2776,     899,    0.0110,    9503,    0.0580,   24585,    0.3001,  -15082,   -0.1841,  -51975,   -0.3172,   -8324,   -0.1016,  -43651,   -0.5329,   -3134,   -0.0191,    4143,    0.0506,   -7277,   -0.0888,   39972,    0.2440,   18757,    0.2290,   21215,    0.2590,   18125,    0.1106,   13827,    0.1688,    4298,    0.0525,     338,    0.0021,    4545,    0.0555,   -4207,   -0.0514,  -48429,   -0.2956,  -20060,   -0.2449,  -28369,   -0.3463,  -33666,   -0.2055,  -48920,   -0.5972,   15254,    0.1862,   31162,    0.1902,   -3345,   -0.0408,   34507,    0.4212,   12419,    0.0758,    7849,    0.0958,    4570,    0.0558,  -16486,   -0.1006,    1109,    0.0135,  -17595,   -0.2148,
   4,  -11390,   -0.0695,  -17422,   -0.2127,    6032,    0.0736,   50096,    0.3058,  -25993,   -0.3173,   76089,    0.9288,   32900,    0.2008,   30576,    0.3733,    2324,    0.0284,  -29884,   -0.1824,  -18238,   -0.2226,  -11646,   -0.1422,   27766,    0.1695,   45659,    0.5574,  -17893,   -0.2184,  -11667,   -0.0712,   -6437,   -0.0786,   -5230,   -0.0638,   16684,    0.1018,  -10229,   -0.1249,   26913,    0.3285,   11136,    0.0680,   -3651,   -0.0446,   14787,    0.1805,  -47855,   -0.2921,  -58068,   -0.7089,   10213,    0.1247,    1774,    0.0108,  -19435,   -0.2373,   21209,    0.2589,  -37377,   -0.2281,  -53384,   -0.6517,   16007,    0.1954,   -9653,   -0.0589,   -5799,   -0.0708,   -3854,   -0.0470,   -9622,   -0.0587,   17787,    0.2171,  -27409,   -0.3346,    6120,    0.0374,    5998,    0.0732,     122,    0.0015,  -50665,   -0.3092,    3496,    0.0427,  -54161,   -0.6612,   18664,    0.1139,    9111,    0.1112,    9553,    0.1166,  -52682,   -0.3216,  -14812,   -0.1808,  -37870,   -0.4623,   26286,    0.1604,   10237,    0.1250,   16049,    0.1959,   23312,    0.1423,   22600,    0.2759,     712,    0.0087,    8115,    0.0495,   25325,    0.3092,  -17210,   -0.2101,  -53507,   -0.3266,   -9799,   -0.1196,  -43708,   -0.5336,   -1741,   -0.0106,    2555,    0.0312,   -4296,   -0.0524,   33663,    0.2055,   16232,    0.1982,   17431,    0.2128,   21435,    0.1308,   14792,    0.1806,    6643,    0.0811,   -2511,   -0.0153,    1590,    0.0194,   -4101,   -0.0501,  -48824,   -0.2980,  -22236,   -0.2714,  -26588,   -0.3246,  -30586,   -0.1867,  -47470,   -0.5795,   16884,    0.2061,   32829,    0.2004,   -2151,   -0.0263,   34980,    0.4270,   14160,    0.0864,    8802,    0.1074,    5358,    0.0654,  -15087,   -0.0921,    4711,    0.0575,  -19798,   -0.2417,
   5,  -15050,   -0.0919,  -18119,   -0.2212,    3069,    0.0375,   53314,    0.3254,  -27408,   -0.3346,   80722,    0.9854,   29138,    0.1778,   31734,    0.3874,   -2596,   -0.0317,  -35144,   -0.2145,  -20620,   -0.2517,  -14524,   -0.1773,   21808,    0.1331,   40222,    0.4910,  -18414,   -0.2248,  -16007,   -0.0977,   -8801,   -0.1074,   -7206,   -0.0880,   12885,    0.0786,  -12451,   -0.1520,   25336,    0.3093,    4460,    0.0272,   -5402,   -0.0659,    9862,    0.1204,  -43248,   -0.2640,  -56764,   -0.6929,   13516,    0.1650,     677,    0.0041,  -22289,   -0.2721,   22966,    0.2804,  -47350,   -0.2890,  -60688,   -0.7408,   13338,    0.1628,  -10910,   -0.0666,   -4635,   -0.0566,   -6275,   -0.0766,   -6462,   -0.0394,   14999,    0.1831,  -21461,   -0.2620,    4164,    0.0254,    2742,    0.0335,    1422,    0.0174,  -49897,   -0.3046,    3616,    0.0441,  -53513,   -0.6533,   22877,    0.1396,   10363,    0.1265,   12514,    0.1528,  -50604,   -0.3089,  -14448,   -0.1764,  -36156,   -0.4414,   24307,    0.1484,    8637,    0.1054,   15670,    0.1913,   23154,    0.1413,   22379,    0.2732,     775,    0.0095,    6260,    0.0382,   25327,    0.3092,  -19067,   -0.2328,  -50420,   -0.3077,   -7056,   -0.0861,  -43364,   -0.5294,   -2702,   -0.0165,      93,    0.0011,   -2795,   -0.0341,   27460,    0.1676,   12444,    0.1519,   15016,    0.1833,   23394,    0.1428,   16523,    0.2017,    6871,    0.0839,   -3443,   -0.0210,    1031,    0.0126,   -4474,   -0.0546,  -43182,   -0.2636,  -21573,   -0.2634,  -21609,   -0.2638,  -26580,   -0.1622,  -47054,   -0.5744,   20474,    0.2499,   32961,    0.2012,   -2028,   -0.0248,   34989,    0.4271,   16207,    0.0989,    9068,    0.1107,    7139,    0.0871,  -14787,   -0.0903,    6222,    0.0760,  -21009,   -0.2565,
   6,  -17076,   -0.1042,  -17072,   -0.2084,      -4,   -0.0000,   56172,    0.3429,  -26552,   -0.3241,   82724,    1.0098,   24909,    0.1520,   30235,    0.3691,   -5326,   -0.0650,  -38465,   -0.2348,  -25255,   -0.3083,  -13210,   -0.1613,   21106,    0.1288,   39727,    0.4850,  -18621,   -0.2273,  -20367,   -0.1243,  -12447,   -0.1519,   -7920,   -0.0967,   11067,    0.0675,  -15113,   -0.1845,   26180,    0.3196,   -5586,   -0.0341,   -7447,   -0.0909,    1861,    0.0227,  -41028,   -0.2504,  -56963,   -0.6954,   15935,    0.1945,    6051,    0.0369,  -23421,   -0.2859,   29472,    0.3598,  -51454,   -0.3141,  -63806,   -0.7789,   12352,    0.1508,  -14107,   -0.0861,   -3383,   -0.0413,  -10724,   -0.1309,   -4011,   -0.0245,   12484,    0.1524,  -16495,   -0.2014,    3646,    0.0223,    2093,    0.0256,    1553,    0.0190,  -53413,   -0.3260,    4209,    0.0514,  -57622,   -0.7034,   27182,    0.1659,   11829,    0.1444,   15353,    0.1874,  -48759,   -0.2976,  -13297,   -0.1623,  -35462,   -0.4329,   25893,    0.1580,    9777,    0.1194,   16116,    0.1967,   24805,    0.1514,   22082,    0.2696,    2723,    0.0332,    3737,    0.0228,   26363,    0.3218,  -22626,   -0.2762,  -47564,   -0.2903,   -3703,   -0.0452,  -43861,   -0.5354,   -4030,   -0.0246,    -744,   -0.0091,   -3286,   -0.0401,   24399,    0.1489,   10640,    0.1299,   13759,    0.1680,   23729,    0.1448,   16693,    0.2038,    7036,    0.0859,   -2517,   -0.0154,    2373,    0.0290,   -4890,   -0.0597,  -38884,   -0.2373,  -20025,   -0.2445,  -18859,   -0.2302,  -23646,   -0.1443,  -47387,   -0.5785,   23741,    0.2898,   33096,    0.2020,   -1870,   -0.0228,   34966,    0.4268,   17647,    0.1077,    9454,    0.1154,    8193,    0.1000,  -17767,   -0.1084,    4789,    0.0585,  -22556,   -0.2754,
   7,  -18577,   -0.1134,  -17597,   -0.2148,    -980,   -0.0120,   56042,    0.3421,  -23375,   -0.2853,   79417,    0.9695,   27194,    0.1660,   31054,    0.3791,   -3860,   -0.0471,  -37576,   -0.2294,  -24468,   -0.2987,  -13108,   -0.1600,   19182,    0.1171,   38686,    0.4723,  -19504,   -0.2381,  -23174,   -0.1414,  -14465,   -0.1766,   -8709,   -0.1063,   12378,    0.0756,  -13640,   -0.1665,   26018,    0.3176,  -14098,   -0.0860,  -11696,   -0.1428,   -2402,   -0.0293,  -36441,   -0.2224,  -56709,   -0.6923,   20268,    0.2474,   12160,    0.0742,  -20511,   -0.2504,   32671,    0.3988,  -54363,   -0.3318,  -61643,   -0.7525,    7280,    0.0889,  -19604,   -0.1197,   -7272,   -0.0888,  -12332,   -0.1505,   -6175,   -0.0377,   10790,    0.1317,  -16965,   -0.2071,    3831,    0.0234,    1865,    0.0228,    1966,    0.0240,  -57855,   -0.3531,    4078,    0.0498,  -61933,   -0.7560,   32100,    0.1959,   13913,    0.1698,   18187,    0.2220,  -45001,   -0.2747,  -11838,   -0.1445,  -33163,   -0.4048,   27120,    0.1655,   11234,    0.1371,   15886,    0.1939,   25943,    0.1583,   22257,    0.2717,    3686,    0.0450,    1222,    0.0075,   27649,    0.3375,  -26427,   -0.3226,  -44631,   -0.2724,   -1827,   -0.0223,  -42804,   -0.5225,   -2482,   -0.0151,     740,    0.0090,   -3222,   -0.0393,   26174,    0.1598,   11494,    0.1403,   14680,    0.1792,   20572,    0.1256,   13401,    0.1636,    7171,    0.0875,   -1677,   -0.0102,    5279,    0.0644,   -6956,   -0.0849,  -34965,   -0.2134,  -18363,   -0.2242,  -16602,   -0.2027,  -17816,   -0.1087,  -46147,   -0.5633,   28331,    0.3458,   31907,    0.1948,   -2913,   -0.0356,   34820,    0.4251,   20281,    0.1238,   10417,    0.1272,    9864,    0.1204,  -19866,   -0.1213,    3141,    0.0383,  -23007,   -0.2809,
