Identifier:,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,
Amp. Gain:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Low Pass:,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,
High Pass:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Notch Filter:,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,
Stimulus:,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,1,,,,,,
Stim. Freq.,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1,   96764,    0.5906,   44426,    0.5423,   52338,    0.6389, -177510,   -1.0835,  -99564,   -1.2154,  -77946,   -0.9515,  -47789,   -0.2917,  110071,    1.3437, -157860,   -1.9271,  -51093,   -0.3119,  -30509,   -0.3724,  -20584,   -0.2513, -168021,   -1.0256, -212884,   -2.5988,   44863,    0.5477,  -48130,   -0.2938, -122337,   -1.4934,   74207,    0.9059, -209367,   -1.2779,  -39814,   -0.4860, -169553,   -2.0698,  -18909,   -0.1154, -118973,   -1.4524,  100064,    1.2215, -204015,   -1.2452, -130022,   -1.5872,  -73993,   -0.9033,   39719,    0.2424,   14147,    0.1727,   25572,    0.3122,   76863,    0.4691,   93622,    1.1429,  -16759,   -0.2046,  -90639,   -0.5532,   36068,    0.4403, -126707,   -1.5468, -286400,   -1.7481, -117420,   -1.4334, -168980,   -2.0628,  -64021,   -0.3908,  -44062,   -0.5379,  -19959,   -0.2436,  103365,    0.6309,   72895,    0.8899,   30470,    0.3720,   38406,    0.2344,   18813,    0.2297,   19593,    0.2392,   44460,    0.2714,   53033,    0.6474,   -8573,   -0.1047,   34886,    0.2129,     -86,   -0.0010,   34972,    0.4269,   42500,    0.2594,   41514,    0.5068,     986,    0.0120,   66338,    0.4049,   53540,    0.6536,   12798,    0.1562,   18920,    0.1155,    7763,    0.0948,   11157,    0.1362,    4586,    0.0280,  -20767,   -0.2535,   25353,    0.3095,   35582,    0.2172,   42038,    0.5132,   -6456,   -0.0788,  -12036,   -0.0735,   30603,    0.3736,  -42639,   -0.5205,    3878,    0.0237,   24750,    0.3021,  -20872,   -0.2548,  -41621,   -0.2540,  -29719,   -0.3628,  -11902,   -0.1453,   -8746,   -0.0534,    4833,    0.0590,  -13579,   -0.1658,   53170,    0.3245,    2488,    0.0304,   50682,    0.6187,   49716,    0.3035,   29211,    0.3566,   20505,    0.2503,   19308,    0.1179,   13039,    0.1592,    6269,    0.0765,
   2,   90563,    0.5528,   42678,    0.5210,   47885,    0.5846, -181910,   -1.1103, -102094,   -1.2463,  -79816,   -0.9743,  -46683,   -0.2849,  110525,    1.3492, -157208,   -1.9191,  -53635,   -0.3274,  -31743,   -0.3875,  -21892,   -0.2672, -171270,   -1.0454, -212294,   -2.5916,   41024,    0.5008,  -56931,   -0.3475, -128788,   -1.5722,   71857,    0.8772, -216335,   -1.3204,  -42207,   -0.5152, -174128,   -2.1257,  -27940,   -0.1705, -125621,   -1.5335,   97681,    1.1924, -197494,   -1.2054, -125177,   -1.5281,  -72317,   -0.8828,   39642,    0.2420,   18975,    0.2316,   20667,    0.2523,   78003,    0.4761,   91486,    1.1168,  -13483,   -0.1646,  -93255,   -0.5692,   31214,    0.3810, -124469,   -1.5194, -281512,   -1.7183, -112301,   -1.3709, -169211,   -2.0656,  -52600,   -0.3211,  -37571,   -0.4586,  -15029,   -0.1835,  107871,    0.6584,   75945,    0.9271,   31926,    0.3897,   39895,    0.2435,   18064,    0.2205,   21831,    0.2665,   47474,    0.2898,   52537,    0.6413,   -5063,   -0.0618,   36544,    0.2231,    -639,   -0.0078,   37183,    0.4539,   43257,    0.2640,   40580,    0.4954,    2677,    0.0327,   63091,    0.3851,   52716,    0.6435,   10375,    0.1267,   21161,    0.1292,    7573,    0.0924,   13588,    0.1659,    5341,    0.0326,  -21568,   -0.2633,   26909,    0.3285,   37675,    0.2300,   41493,    0.5065,   -3818,   -0.0466,  -10879,   -0.0664,   30338,    0.3703,  -41217,   -0.5032,    5494,    0.0335,   26343,    0.3216,  -20849,   -0.2545,  -39357,   -0.2402,  -29282,   -0.3575,  -10075,   -0.1230,   -3785,   -0.0231,    7224,    0.0882,  -11009,   -0.1344,   56473,    0.3447,    4649,    0.0568,   51824,    0.6326,   51192,    0.3125,   30361,    0.3706,   20831,    0.2543,   18894,    0.1153,   13172,    0.1608,    5722,    0.0699,
   3,   86076,    0.5254,   39527,    0.4825,   46549,    0.5682, -181358,   -1.1070, -102485,   -1.2511,  -78873,   -0.9628,  -46824,   -0.2858,  109920,    1.3418, -156744,   -1.9134,  -52542,   -0.3207,  -28452,   -0.3473,  -24090,   -0.2941, -178054,   -1.0868, -213913,   -2.6113,   35859,    0.4377,  -70401,   -0.4297, -136118,   -1.6616,   65717,    0.8022, -214052,   -1.3065,  -37947,   -0.4632, -176105,   -2.1498,  -30144,   -0.1840, -126470,   -1.5439,   96326,    1.1759, -199192,   -1.2158, -123137,   -1.5032,  -76055,   -0.9284,   41285,    0.2520,   23709,    0.2894,   17576,    0.2146,   86087,    0.5254,   97775,    1.1936,  -11688,   -0.1427,  -93196,   -0.5688,   31211,    0.3810, -124407,   -1.5187, -276459,   -1.6874, -108517,   -1.3247, -167942,   -2.0501,  -42850,   -0.2615,  -37299,   -0.4553,   -5551,   -0.0678,  112164,    0.6846,   75194,    0.9179,   36970,    0.4513,   39366,    0.2403,   18872,    0.2304,   20494,    0.2502,   48600,    0.2966,   52398,    0.6396,   -3798,   -0.0464,   38296,    0.2337,    -405,   -0.0049,   38701,    0.4724,   46003,    0.2808,   43478,    0.5308,    2525,    0.0308,   60701,    0.3705,   51245,    0.6256,    9456,    0.1154,   22462,    0.1371,    7052,    0.0861,   15410,    0.1881,    5781,    0.0353,  -20562,   -0.2510,   26343,    0.3216,   40471,    0.2470,   42207,    0.5152,   -1736,   -0.0212,  -11127,   -0.0679,   31330,    0.3825,  -42457,   -0.5183,    4704,    0.0287,   25285,    0.3087,  -20581,   -0.2512,  -37845,   -0.2310,  -28816,   -0.3518,   -9029,   -0.1102,     216,    0.0013,    8913,    0.1088,   -8697,   -0.1062,   59357,    0.3623,    6963,    0.0850,   52394,    0.6396,   52598,    0.3210,   31941,    0.3899,   20657,    0.2522,   18027,    0.1100,   12998,    0.1587,    5029,    0.0614,
   4,   86721,    0.5293,   37765,    0.4610,   48956,    0.5976, -177329,   -1.0824, -100315,   -1.2246,  -77014,   -0.9401,  -51744,   -0.3158,  105605,    1.2892, -157349,   -1.9208,  -53533,   -0.3267,  -29345,   -0.3582,  -24188,   -0.2953, -176576,   -1.0778, -211926,   -2.5871,   35350,    0.4315,  -75556,   -0.4612, -140728,   -1.7179,   65172,    0.7956, -210610,   -1.2855,  -34582,   -0.4222, -176028,   -2.1488,  -38163,   -0.2329, -132047,   -1.6120,   93884,    1.1461, -195935,   -1.1959, -120537,   -1.4714,  -75398,   -0.9204,   44170,    0.2696,   27965,    0.3414,   16205,    0.1978,   80520,    0.4915,   91525,    1.1173,  -11005,   -0.1343, -103097,   -0.6293,   25046,    0.3057, -128143,   -1.5643, -274135,   -1.6732, -105186,   -1.2840, -168949,   -2.0624,  -39586,   -0.2416,  -34895,   -0.4260,   -4691,   -0.0573,  118160,    0.7212,   81093,    0.9899,   37067,    0.4525,   40524,    0.2473,   20269,    0.2474,   20255,    0.2473,   51721,    0.3157,   53573,    0.6540,   -1852,   -0.0226,   39086,    0.2386,    -425,   -0.0052,   39511,    0.4823,   44321,    0.2705,   43674,    0.5331,     647,    0.0079,   57230,    0.3493,   50782,    0.6199,    6448,    0.0787,   25966,    0.1585,    8937,    0.1091,   17029,    0.2079,    6744,    0.0412,  -21112,   -0.2577,   27856,    0.3400,   43401,    0.2649,   44473,    0.5429,   -1072,   -0.0131,   -9504,   -0.0580,   31388,    0.3832,  -40892,   -0.4992,    7436,    0.0454,   27409,    0.3346,  -19973,   -0.2438,  -37817,   -0.2308,  -29426,   -0.3592,   -8391,   -0.1024,    3940,    0.0240,   11226,    0.1370,   -7286,   -0.0889,   58490,    0.3570,    8110,    0.0990,   50380,    0.6150,   52375,    0.3197,   33357,    0.4072,   19018,    0.2322,   17788,    0.1086,   13722,    0.1675,    4066,    0.0496,
   5,   83428,    0.5092,   36017,    0.4397,   47411,    0.5788, -171813,   -1.0487,  -99457,   -1.2141,  -72356,   -0.8833,  -49963,   -0.3050,  101747,    1.2421, -151710,   -1.8520,  -56275,   -0.3435,  -33265,   -0.4061,  -23010,   -0.2809, -174893,   -1.0675, -208102,   -2.5404,   33209,    0.4054,  -81975,   -0.5004, -144806,   -1.7677,   62831,    0.7670, -210710,   -1.2861,  -35433,   -0.4325, -175277,   -2.1397,  -35152,   -0.2146, -128550,   -1.5693,   93398,    1.1401, -198645,   -1.2125, -116825,   -1.4261,  -81820,   -0.9988,   45886,    0.2801,   32057,    0.3913,   13829,    0.1688,   78235,    0.4775,   85959,    1.0493,   -7724,   -0.0943, -109635,   -0.6692,   22479,    0.2744, -132114,   -1.6128, -276644,   -1.6886, -105246,   -1.2848, -171398,   -2.0923,  -38375,   -0.2342,  -35707,   -0.4359,   -2668,   -0.0326,  123099,    0.7514,   85557,    1.0444,   37542,    0.4583,   40468,    0.2470,   22421,    0.2737,   18047,    0.2203,   54005,    0.3296,   55013,    0.6716,   -1008,   -0.0123,   37276,    0.2275,   -1221,   -0.0149,   38497,    0.4699,   46605,    0.2845,   44999,    0.5493,    1606,    0.0196,   57886,    0.3533,   49933,    0.6096,    7953,    0.0971,   23639,    0.1443,    7419,    0.0906,   16220,    0.1980,   10513,    0.0642,  -19425,   -0.2371,   29938,    0.3655,   40564,    0.2476,   42787,    0.5223,   -2223,   -0.0271,   -6798,   -0.0415,   34038,    0.4155,  -40836,   -0.4985,    6939,    0.0424,   25765,    0.3145,  -18826,   -0.2298,  -36821,   -0.2247,  -29997,   -0.3662,   -6824,   -0.0833,    6113,    0.0373,   12658,    0.1545,   -6545,   -0.0799,   60086,    0.3667,    9314,    0.1137,   50772,    0.6198,   54154,    0.3305,   35179,    0.4294,   18975,    0.2316,   19662,    0.1200,   14582,    0.1780,    5080,    0.0620,
   6,   83935,    0.5123,   35841,    0.4375,   48094,    0.5871, -168895,   -1.0309,  -94986,   -1.1595,  -73909,   -0.9022,  -55284,   -0.3374,   94793,    1.1572, -150077,   -1.8321,  -52877,   -0.3227,  -31665,   -0.3865,  -21212,   -0.2589, -172044,   -1.0501, -205174,   -2.5046,   33130,    0.4044,  -85553,   -0.5222, -145303,   -1.7738,   59750,    0.7294, -211537,   -1.2912,  -33282,   -0.4063, -178255,   -2.1760,  -34872,   -0.2128, -127935,   -1.5618,   93063,    1.1361, -197400,   -1.2049, -112135,   -1.3689,  -85265,   -1.0409,   47840,    0.2920,   32098,    0.3918,   15742,    0.1922,   76597,    0.4675,   83829,    1.0233,   -7232,   -0.0883, -118123,   -0.7210,   16863,    0.2059, -134986,   -1.6478, -275452,   -1.6813, -102474,   -1.2509, -172978,   -2.1116,  -36986,   -0.2258,  -34104,   -0.4163,   -2882,   -0.0352,  136147,    0.8310,   96199,    1.1743,   39948,    0.4877,   38468,    0.2348,   23395,    0.2856,   15073,    0.1840,   54723,    0.3340,   54848,    0.6696,    -125,   -0.0015,   33095,    0.2020,   -3942,   -0.0481,   37037,    0.4521,   45253,    0.2762,   43353,    0.5292,    1900,    0.0232,   58949,    0.3598,   51018,    0.6228,    7931,    0.0968,   21116,    0.1289,    5917,    0.0722,   15199,    0.1855,   14380,    0.0878,  -17528,   -0.2140,   31908,    0.3895,   37869,    0.2311,   42170,    0.5148,   -4301,   -0.0525,   -5639,   -0.0344,   35566,    0.4342,  -41205,   -0.5030,    6768,    0.0413,   25842,    0.3155,  -19074,   -0.2328,  -35268,   -0.2153,  -30479,   -0.3721,   -4789,   -0.0585,    5320,    0.0325,   12380,    0.1511,   -7060,   -0.0862,   58125,    0.3548,    8933,    0.1090,   49192,    0.6005,   56326,    0.3438,   38197,    0.4663,   18129,    0.2213,   19530,    0.1192,   13697,    0.1672,    5833,    0.0712,
   7,   85677,    0.5229,   37679,    0.4600,   47998,    0.5859, -161449,   -0.9854,  -89004,   -1.0865,  -72445,   -0.8844,  -58692,   -0.3582,   90259,    1.1018, -148951,   -1.8183,  -54538,   -0.3329,  -39341,   -0.4803,  -15197,   -0.1855, -168909,   -1.0310, -198875,   -2.4277,   29966,    0.3658,  -88968,   -0.5430, -144612,   -1.7653,   55644,    0.6793, -210860,   -1.2870,  -32654,   -0.3986, -178206,   -2.1754,  -29264,   -0.1786, -123556,   -1.5083,   94292,    1.1511, -191855,   -1.1710, -107245,   -1.3092,  -84610,   -1.0329,   45739,    0.2792,   33980,    0.4148,   11759,    0.1435,   76714,    0.4682,   81996,    1.0010,   -5282,   -0.0645, -115957,   -0.7078,   17953,    0.2192, -133910,   -1.6347, -269373,   -1.6442,  -99767,   -1.2179, -169606,   -2.0704,  -35880,   -0.2190,  -37191,   -0.4540,    1311,    0.0160,  134352,    0.8200,   97173,    1.1862,   37179,    0.4539,   36444,    0.2224,   22233,    0.2714,   14211,    0.1735,   57203,    0.3492,   55335,    0.6755,    1868,    0.0228,   30459,    0.1859,   -3784,   -0.0462,   34243,    0.4180,   43527,    0.2657,   40979,    0.5002,    2548,    0.0311,   59075,    0.3606,   50972,    0.6222,    8103,    0.0989,   18324,    0.1118,    1821,    0.0222,   16503,    0.2015,   14132,    0.0863,  -17680,   -0.2158,   31812,    0.3883,   34719,    0.2119,   40579,    0.4954,   -5860,   -0.0715,   -4245,   -0.0259,   38452,    0.4694,  -42697,   -0.5212,    9015,    0.0550,   27196,    0.3320,  -18181,   -0.2219,  -34277,   -0.2092,  -31161,   -0.3804,   -3116,   -0.0380,    4932,    0.0301,   13098,    0.1599,   -8166,   -0.0997,   58957,    0.3599,    9589,    0.1171,   49368,    0.6027,   54850,    0.3348,   38037,    0.4643,   16813,    0.2052,   20546,    0.1254,   11979,    0.1462,    8567,    0.1046,
