Identifier:,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,R144884_091321,,,,,,
 209,   -7706,   -0.0470,    4714,    0.0575,  -12420,   -0.1516,   20806,    0.1270,   -1401,   -0.0171,   22207,    0.2711,   52993,    0.3235,   14665,    0.1790,   38328,    0.4679,  -11859,   -0.0724,    5250,    0.0641,  -17109,   -0.2089,   24197,    0.1477,   11486,    0.1402,   12711,    0.1552,   21346,    0.1303,   20393,    0.2489,     953,    0.0116,  -10276,   -0.0627,    6639,    0.0810,  -16915,   -0.2065,   -4242,   -0.0259,   -3327,   -0.0406,    -915,   -0.0112,  -12258,   -0.0748,  -40617,   -0.4958,   28359,    0.3462,   14556,    0.0888,   -7633,   -0.0932,   22189,    0.2709,   50734,    0.3097,   36928,    0.4508,   13806,    0.1685,   15943,    0.0973,   -1658,   -0.0202,   17601,    0.2149,   -4555,   -0.0278,     435,    0.0053,   -4990,   -0.0609,   37306,    0.2277,   12297,    0.1501,   25009,    0.3053,    7438,    0.0454,    8711,    0.1063,   -1273,   -0.0155,   43846,    0.2676,   26078,    0.3183,   17768,    0.2169,  -76094,   -0.4645,  -71717,   -0.8755,   -4377,   -0.0534,   21778,    0.1329,   -4018,   -0.0490,   25796,    0.3149,  -24990,   -0.1525,  -22307,   -0.2723,   -2683,   -0.0328,   16494,    0.1007,   -4050,   -0.0494,   20544,    0.2508,   52950,    0.3232,   43904,    0.5360,    9046,    0.1104,  -43797,   -0.2673,  -55045,   -0.6720,   11248,    0.1373,    9414,    0.0575,   17872,    0.2182,   -8458,   -0.1033,   13107,    0.0800,   15579,    0.1902,   -2472,   -0.0302,  -25190,   -0.1538,  -45253,   -0.5524,   20063,    0.2449,   58896,    0.3595,   44853,    0.5475,   14043,    0.1714,   28147,    0.1718,   17382,    0.2122,   10765,    0.1314,   27372,    0.1671,   27868,    0.3402,    -496,   -0.0061,   49698,    0.3033,   19673,    0.2402,   30025,    0.3665,   63190,    0.3857,   44004,    0.5372,   19186,    0.2342,
 210,    -483,   -0.0029,    6862,    0.0838,   -7345,   -0.0897,   21103,    0.1288,    -606,   -0.0074,   21709,    0.2650,   50428,    0.3078,   13205,    0.1612,   37223,    0.4544,   -7412,   -0.0452,    7532,    0.0919,  -14944,   -0.1824,   28254,    0.1725,   11551,    0.1410,   16703,    0.2039,   23510,    0.1435,   22184,    0.2708,    1326,    0.0162,  -10630,   -0.0649,    6562,    0.0801,  -17192,   -0.2099,   -3472,   -0.0212,   -1087,   -0.0133,   -2385,   -0.0291,   -9724,   -0.0594,  -42311,   -0.5165,   32587,    0.3978,   16199,    0.0989,   -4825,   -0.0589,   21024,    0.2566,   51430,    0.3139,   38779,    0.4734,   12651,    0.1544,   19719,    0.1204,    2163,    0.0264,   17556,    0.2143,   -4238,   -0.0259,   -1407,   -0.0172,   -2831,   -0.0346,   42623,    0.2602,   13710,    0.1674,   28913,    0.3530,   15181,    0.0927,   11272,    0.1376,    3909,    0.0477,   43092,    0.2630,   26778,    0.3269,   16314,    0.1992,  -75192,   -0.4589,  -72926,   -0.8902,   -2266,   -0.0277,   24186,    0.1476,   -1956,   -0.0239,   26142,    0.3191,  -25973,   -0.1585,  -21719,   -0.2651,   -4254,   -0.0519,   14328,    0.0875,   -7093,   -0.0866,   21421,    0.2615,   52744,    0.3219,   41688,    0.5089,   11056,    0.1350,  -44301,   -0.2704,  -53983,   -0.6590,    9682,    0.1182,    7757,    0.0473,   15402,    0.1880,   -7645,   -0.0933,   13020,    0.0795,   13671,    0.1669,    -651,   -0.0079,  -25227,   -0.1540,  -45622,   -0.5569,   20395,    0.2490,   57288,    0.3497,   43486,    0.5309,   13802,    0.1685,   28889,    0.1763,   18613,    0.2272,   10276,    0.1254,   27018,    0.1649,   27172,    0.3317,    -154,   -0.0019,   51807,    0.3162,   21809,    0.2662,   29998,    0.3662,   62592,    0.3820,   42706,    0.5213,   19886,    0.2428,
 211,    -327,   -0.0020,    6650,    0.0812,   -6977,   -0.0852,   19292,    0.1178,     -86,   -0.0010,   19378,    0.2366,   45515,    0.2778,   11344,    0.1385,   34171,    0.4171,   -5828,   -0.0356,    4671,    0.0570,  -10499,   -0.1282,   26744,    0.1632,   11172,    0.1364,   15572,    0.1901,   25339,    0.1547,   23522,    0.2871,    1817,    0.0222,   -3845,   -0.0235,    8818,    0.1076,  -12663,   -0.1546,  -12768,   -0.0779,   -1921,   -0.0235,  -10847,   -0.1324,   -1863,   -0.0114,  -38593,   -0.4711,   36730,    0.4484,   20656,    0.1261,    1413,    0.0172,   19243,    0.2349,   52406,    0.3199,   40531,    0.4948,   11875,    0.1450,   20793,    0.1269,    2688,    0.0328,   18105,    0.2210,   -6889,   -0.0420,   -3013,   -0.0368,   -3876,   -0.0473,   47046,    0.2872,   11828,    0.1444,   35218,    0.4299,   20326,    0.1241,   14775,    0.1804,    5551,    0.0678,   46229,    0.2822,   28560,    0.3486,   17669,    0.2157,  -73738,   -0.4501,  -73983,   -0.9031,     245,    0.0030,   29803,    0.1819,     937,    0.0114,   28866,    0.3524,  -25068,   -0.1530,  -20211,   -0.2467,   -4857,   -0.0593,   15632,    0.0954,   -8043,   -0.0982,   23675,    0.2890,   51560,    0.3147,   37880,    0.4624,   13680,    0.1670,  -42671,   -0.2605,  -53912,   -0.6581,   11241,    0.1372,    5945,    0.0363,   13805,    0.1685,   -7860,   -0.0960,   13681,    0.0835,   14048,    0.1715,    -367,   -0.0045,  -23725,   -0.1448,  -46628,   -0.5692,   22903,    0.2796,   58028,    0.3542,   45162,    0.5513,   12866,    0.1571,   25364,    0.1548,   15576,    0.1901,    9788,    0.1195,   28521,    0.1741,   27179,    0.3318,    1342,    0.0164,   49707,    0.3034,   21675,    0.2646,   28032,    0.3422,   58762,    0.3587,   39577,    0.4831,   19185,    0.2342,
 212,    2665,    0.0163,    9857,    0.1203,   -7192,   -0.0878,   15315,    0.0935,   -2760,   -0.0337,   18075,    0.2206,   43946,    0.2682,   11420,    0.1394,   32526,    0.3971,   -4380,   -0.0267,    4999,    0.0610,   -9379,   -0.1145,   23318,    0.1423,    8904,    0.1087,   14414,    0.1760,   27302,    0.1666,   22445,    0.2740,    4857,    0.0593,   -5591,   -0.0341,    8271,    0.1010,  -13862,   -0.1692,   -9767,   -0.0596,    5989,    0.0731,  -15756,   -0.1923,   -2845,   -0.0174,  -38269,   -0.4672,   35424,    0.4324,   30513,    0.1862,    6879,    0.0840,   23634,    0.2885,   56754,    0.3464,   41082,    0.5015,   15672,    0.1913,   21052,    0.1285,    6394,    0.0781,   14658,    0.1789,   -5740,   -0.0350,   -2853,   -0.0348,   -2887,   -0.0352,   54487,    0.3326,   14041,    0.1714,   40446,    0.4937,   24382,    0.1488,   21076,    0.2573,    3306,    0.0404,   44749,    0.2731,   28835,    0.3520,   15914,    0.1943,  -73511,   -0.4487,  -75133,   -0.9172,    1622,    0.0198,   33360,    0.2036,    2240,    0.0273,   31120,    0.3799,  -24157,   -0.1474,  -18749,   -0.2289,   -5408,   -0.0660,   17353,    0.1059,   -7942,   -0.0970,   25295,    0.3088,   51587,    0.3149,   35399,    0.4321,   16188,    0.1976,  -42000,   -0.2564,  -52615,   -0.6423,   10615,    0.1296,    3809,    0.0232,   12168,    0.1485,   -8359,   -0.1020,   13276,    0.0810,   12042,    0.1470,    1234,    0.0151,  -22341,   -0.1364,  -46150,   -0.5634,   23809,    0.2906,   57895,    0.3534,   45683,    0.5577,   12212,    0.1491,   19494,    0.1190,   13058,    0.1594,    6436,    0.0786,   30326,    0.1851,   27879,    0.3403,    2447,    0.0299,   47786,    0.2917,   22375,    0.2731,   25411,    0.3102,   59628,    0.3640,   38091,    0.4650,   21537,    0.2629,
 213,    4293,    0.0262,   12051,    0.1471,   -7758,   -0.0947,   13857,    0.0846,   -4872,   -0.0595,   18729,    0.2286,   38666,    0.2360,    9040,    0.1104,   29626,    0.3617,   -1686,   -0.0103,    4801,    0.0586,   -6487,   -0.0792,   26570,    0.1622,    7633,    0.0932,   18937,    0.2312,   32691,    0.1995,   24636,    0.3007,    8055,    0.0983,   -5310,   -0.0324,    8313,    0.1015,  -13623,   -0.1663,  -11650,   -0.0711,    6891,    0.0841,  -18541,   -0.2263,   -5215,   -0.0318,  -38266,   -0.4671,   33051,    0.4035,   37617,    0.2296,   11063,    0.1351,   26554,    0.3242,   56730,    0.3463,   37812,    0.4616,   18918,    0.2309,   27193,    0.1660,   10800,    0.1318,   16393,    0.2001,   -3840,   -0.0234,   -1264,   -0.0154,   -2576,   -0.0314,   53138,    0.3243,   11336,    0.1384,   41802,    0.5103,   21096,    0.1288,   20690,    0.2526,     406,    0.0050,   44295,    0.2704,   28650,    0.3497,   15645,    0.1910,  -71392,   -0.4358,  -75138,   -0.9172,    3746,    0.0457,   35497,    0.2167,    3940,    0.0481,   31557,    0.3852,  -27421,   -0.1674,  -19091,   -0.2331,   -8330,   -0.1017,   16580,    0.1012,   -9343,   -0.1141,   25923,    0.3165,   51412,    0.3138,   34725,    0.4239,   16687,    0.2037,  -42565,   -0.2598,  -53823,   -0.6570,   11258,    0.1374,    4666,    0.0285,   13455,    0.1643,   -8789,   -0.1073,   13299,    0.0812,   12940,    0.1580,     359,    0.0044,  -20309,   -0.1240,  -44595,   -0.5444,   24286,    0.2965,   57988,    0.3539,   47284,    0.5772,   10704,    0.1307,   15845,    0.0967,   10605,    0.1295,    5240,    0.0640,   28340,    0.1730,   26371,    0.3219,    1969,    0.0240,   47265,    0.2885,   20385,    0.2488,   26880,    0.3281,   58249,    0.3555,   35664,    0.4354,   22585,    0.2757,
 214,     919,    0.0056,    8028,    0.0980,   -7109,   -0.0868,   12627,    0.0771,   -6036,   -0.0737,   18663,    0.2278,   39722,    0.2425,    8790,    0.1073,   30932,    0.3776,   -1111,   -0.0068,    6252,    0.0763,   -7363,   -0.0899,   23697,    0.1446,    7803,    0.0953,   15894,    0.1940,   37506,    0.2289,   23607,    0.2882,   13899,    0.1697,   -5473,   -0.0334,    8379,    0.1023,  -13852,   -0.1691,  -11530,   -0.0704,   11458,    0.1399,  -22988,   -0.2806,   -3746,   -0.0229,  -36963,   -0.4512,   33217,    0.4055,   42171,    0.2574,   12106,    0.1478,   30065,    0.3670,   52325,    0.3194,   34178,    0.4172,   18147,    0.2215,   27719,    0.1692,   16547,    0.2020,   11172,    0.1364,   -2424,   -0.0148,     474,    0.0058,   -2898,   -0.0354,   56205,    0.3431,    9207,    0.1124,   46998,    0.5737,   19514,    0.1191,   20294,    0.2477,    -780,   -0.0095,   44715,    0.2729,   29672,    0.3622,   15043,    0.1836,  -69402,   -0.4236,  -74654,   -0.9113,    5252,    0.0641,   37745,    0.2304,    3801,    0.0464,   33944,    0.4144,  -28428,   -0.1735,  -20944,   -0.2557,   -7484,   -0.0914,   15784,    0.0963,  -10992,   -0.1342,   26776,    0.3269,   50697,    0.3094,   34306,    0.4188,   16391,    0.2001,  -44637,   -0.2725,  -53826,   -0.6571,    9189,    0.1122,    3602,    0.0220,   13740,    0.1677,  -10138,   -0.1238,   13478,    0.0823,   12975,    0.1584,     503,    0.0061,  -18961,   -0.1157,  -42329,   -0.5167,   23368,    0.2853,   58123,    0.3548,   47049,    0.5743,   11074,    0.1352,   11962,    0.0730,    8500,    0.1038,    3462,    0.0423,   23157,    0.1413,   24088,    0.2941,    -931,   -0.0114,   45199,    0.2759,   20298,    0.2478,   24901,    0.3040,   60167,    0.3672,   37114,    0.4531,   23053,    0.2814,
 215,   -1731,   -0.0106,    9835,    0.1201,  -11566,   -0.1412,   11852,    0.0723,   -7631,   -0.0932,   19483,    0.2378,   37658,    0.2299,    8944,    0.1092,   28714,    0.3505,    2839,    0.0173,    7999,    0.0976,   -5160,   -0.0630,   22747,    0.1388,    9596,    0.1171,   13151,    0.1605,   39315,    0.2400,   26495,    0.3234,   12820,    0.1565,   -4097,   -0.0250,    8129,    0.0992,  -12226,   -0.1492,  -10887,   -0.0665,   10385,    0.1268,  -21272,   -0.2597,   -4347,   -0.0265,  -33863,   -0.4134,   29516,    0.3603,   37576,    0.2294,    9333,    0.1139,   28243,    0.3448,   51590,    0.3149,   31310,    0.3822,   20280,    0.2476,   30090,    0.1837,   19829,    0.2421,   10261,    0.1253,     409,    0.0025,    4102,    0.0501,   -3693,   -0.0451,   57002,    0.3479,    9128,    0.1114,   47874,    0.5844,   19052,    0.1163,   20514,    0.2504,   -1462,   -0.0178,   45087,    0.2752,   30364,    0.3707,   14723,    0.1797,  -68636,   -0.4189,  -74936,   -0.9148,    6300,    0.0769,   35681,    0.2178,    2345,    0.0286,   33336,    0.4069,  -31901,   -0.1947,  -23577,   -0.2878,   -8324,   -0.1016,   15529,    0.0948,  -11176,   -0.1364,   26705,    0.3260,   51838,    0.3164,   36343,    0.4437,   15495,    0.1892,  -46934,   -0.2865,  -53528,   -0.6534,    6594,    0.0805,     457,    0.0028,   12401,    0.1514,  -11944,   -0.1458,   10073,    0.0615,   11279,    0.1377,   -1206,   -0.0147,  -18538,   -0.1132,  -42307,   -0.5165,   23769,    0.2902,   60253,    0.3678,   48429,    0.5912,   11824,    0.1443,   10808,    0.0660,    9044,    0.1104,    1764,    0.0215,   23998,    0.1465,   23574,    0.2878,     424,    0.0052,   46036,    0.2810,   20208,    0.2467,   25828,    0.3153,   60041,    0.3665,   36762,    0.4488,   23279,    0.2842,
 216,   -3298,   -0.0201,    7878,    0.0962,  -11176,   -0.1364,   11843,    0.0723,  -12412,   -0.1515,   24255,    0.2961,   37157,    0.2268,    9315,    0.1137,   27842,    0.3399,    -739,   -0.0045,    4944,    0.0604,   -5683,   -0.0694,   17888,    0.1092,   11375,    0.1389,    6513,    0.0795,   44251,    0.2701,   31274,    0.3818,   12977,    0.1584,   -3000,   -0.0183,    8864,    0.1082,  -11864,   -0.1448,   -5470,   -0.0334,    8086,    0.0987,  -13556,   -0.1655,     976,    0.0060,  -32067,   -0.3915,   33043,    0.4034,   34683,    0.2117,    7251,    0.0885,   27432,    0.3349,   54701,    0.3339,   31540,    0.3850,   23161,    0.2827,   30136,    0.1839,   20183,    0.2464,    9953,    0.1215,   -1568,   -0.0096,    3553,    0.0434,   -5121,   -0.0625,   54724,    0.3340,   10893,    0.1330,   43831,    0.5351,   14023,    0.0856,   14096,    0.1721,     -73,   -0.0009,   48469,    0.2958,   32337,    0.3948,   16132,    0.1969,  -67535,   -0.4122,  -74231,   -0.9062,    6696,    0.0817,   36725,    0.2242,    3977,    0.0485,   32748,    0.3998,  -34994,   -0.2136,  -25873,   -0.3158,   -9121,   -0.1113,   15163,    0.0926,  -11037,   -0.1347,   26200,    0.3198,   54188,    0.3307,   36114,    0.4409,   18074,    0.2206,  -51475,   -0.3142,  -55332,   -0.6755,    3857,    0.0471,    -613,   -0.0037,   12287,    0.1500,  -12900,   -0.1575,   10915,    0.0666,   12158,    0.1484,   -1243,   -0.0152,  -17827,   -0.1088,  -41465,   -0.5062,   23638,    0.2886,   61975,    0.3783,   50309,    0.6141,   11666,    0.1424,   11042,    0.0674,    9877,    0.1206,    1165,    0.0142,   20754,    0.1267,   22399,    0.2734,   -1645,   -0.0201,   50164,    0.3062,   21669,    0.2645,   28495,    0.3478,   60968,    0.3721,   37096,    0.4528,   23872,    0.2914,
 217,    1583,    0.0097,   13127,    0.1602,  -11544,   -0.1409,    5792,    0.0354,  -15299,   -0.1868,   21091,    0.2575,   37362,    0.2280,    9415,    0.1149,   27947,    0.3412,   -3202,   -0.0195,    2319,    0.0283,   -5521,   -0.0674,   14481,    0.0884,   10107,    0.1234,    4374,    0.0534,   39146,    0.2389,   31113,    0.3798,    8033,    0.0981,   -9808,   -0.0599,    6104,    0.0745,  -15912,   -0.1942,   -4083,   -0.0249,    5541,    0.0676,   -9624,   -0.1175,    1732,    0.0106,  -29855,   -0.3645,   31587,    0.3856,   32240,    0.1968,    3038,    0.0371,   29202,    0.3565,   57566,    0.3514,   36155,    0.4414,   21411,    0.2614,   24046,    0.1468,   15932,    0.1945,    8114,    0.0991,     -19,   -0.0001,    7867,    0.0960,   -7886,   -0.0963,   49176,    0.3002,   12158,    0.1484,   37018,    0.4519,   14429,    0.0881,   13378,    0.1633,    1051,    0.0128,   49956,    0.3049,   33171,    0.4049,   16785,    0.2049,  -67087,   -0.4095,  -73335,   -0.8952,    6248,    0.0763,   36510,    0.2228,    5822,    0.0711,   30688,    0.3746,  -34838,   -0.2126,  -25530,   -0.3117,   -9308,   -0.1136,   15113,    0.0922,  -13458,   -0.1643,   28571,    0.3488,   52307,    0.3193,   34180,    0.4172,   18127,    0.2213,  -52636,   -0.3213,  -55804,   -0.6812,    3168,    0.0387,   -1762,   -0.0108,   13101,    0.1599,  -14863,   -0.1814,   12379,    0.0756,   12242,    0.1494,     137,    0.0017,  -20441,   -0.1248,  -42733,   -0.5217,   22292,    0.2721,   62832,    0.3835,   50955,    0.6220,   11877,    0.1450,   12600,    0.0769,   10676,    0.1303,    1924,    0.0235,   19686,    0.1202,   21218,    0.2590,   -1532,   -0.0187,   52249,    0.3189,   23280,    0.2842,   28969,    0.3536,   59295,    0.3619,   36587,    0.4466,   22708,    0.2772,
 218,    2495,    0.0152,   15799,    0.1929,  -13304,   -0.1624,   10385,    0.0634,  -12362,   -0.1509,   22747,    0.2777,   36809,    0.2247,    6320,    0.0772,   30489,    0.3722,    -672,   -0.0041,    2112,    0.0258,   -2784,   -0.0340,   11679,    0.0713,    9410,    0.1149,    2269,    0.0277,   37867,    0.2311,   30560,    0.3731,    7307,    0.0892,  -11343,   -0.0692,    2594,    0.0317,  -13937,   -0.1701,   -3370,   -0.0206,    2057,    0.0251,   -5427,   -0.0662,    2283,    0.0139,  -30083,   -0.3672,   32366,    0.3951,   31244,    0.1907,   -2631,   -0.0321,   33875,    0.4135,   54857,    0.3348,   35176,    0.4294,   19681,    0.2403,   18129,    0.1107,   14014,    0.1711,    4115,    0.0502,   -8033,   -0.0490,    4876,    0.0595,  -12909,   -0.1576,   44893,    0.2740,   11645,    0.1422,   33248,    0.4059,   17905,    0.1093,   16770,    0.2047,    1135,    0.0139,   48164,    0.2940,   33417,    0.4079,   14747,    0.1800,  -67339,   -0.4110,  -72243,   -0.8819,    4904,    0.0599,   35975,    0.2196,    7546,    0.0921,   28429,    0.3470,  -37046,   -0.2261,  -25663,   -0.3133,  -11383,   -0.1390,   17072,    0.1042,  -11201,   -0.1367,   28273,    0.3451,   54077,    0.3301,   33544,    0.4095,   20533,    0.2507,  -52356,   -0.3196,  -57289,   -0.6993,    4933,    0.0602,   -1344,   -0.0082,   14680,    0.1792,  -16024,   -0.1956,   13350,    0.0815,   11281,    0.1377,    2069,    0.0253,  -23736,   -0.1449,  -43616,   -0.5324,   19880,    0.2427,   63189,    0.3857,   50384,    0.6151,   12805,    0.1563,   13550,    0.0827,   11314,    0.1381,    2236,    0.0273,   21157,    0.1291,   20808,    0.2540,     349,    0.0043,   51096,    0.3119,   22374,    0.2731,   28722,    0.3506,   59106,    0.3608,   36830,    0.4496,   22276,    0.2719,
 219,    8094,    0.0494,   18634,    0.2275,  -10540,   -0.1287,    8859,    0.0541,   -9585,   -0.1170,   18444,    0.2252,   41910,    0.2558,    9643,    0.1177,   32267,    0.3939,    4126,    0.0252,    4513,    0.0551,    -387,   -0.0047,    3299,    0.0201,    4860,    0.0593,   -1561,   -0.0191,   38810,    0.2369,   26535,    0.3239,   12275,    0.1498,  -20083,   -0.1226,    -539,   -0.0066,  -19544,   -0.2386,   -1315,   -0.0080,     433,    0.0053,   -1748,   -0.0213,   -6541,   -0.0399,  -35520,   -0.4336,   28979,    0.3538,   30648,    0.1871,   -5761,   -0.0703,   36409,    0.4445,   54271,    0.3313,   34715,    0.4238,   19556,    0.2387,   19001,    0.1160,   18674,    0.2280,     327,    0.0040,   -2972,   -0.0181,    7726,    0.0943,  -10698,   -0.1306,   43661,    0.2665,   14409,    0.1759,   29252,    0.3571,   21246,    0.1297,   17136,    0.2092,    4110,    0.0502,   48027,    0.2931,   33353,    0.4072,   14674,    0.1791,  -69836,   -0.4263,  -73295,   -0.8947,    3459,    0.0422,   36116,    0.2204,    8178,    0.0998,   27938,    0.3411,  -35715,   -0.2180,  -26135,   -0.3190,   -9580,   -0.1169,   19295,    0.1178,  -11662,   -0.1424,   30957,    0.3779,   54176,    0.3307,   31933,    0.3898,   22243,    0.2715,  -51645,   -0.3152,  -56000,   -0.6836,    4355,    0.0532,    -973,   -0.0059,   15819,    0.1931,  -16792,   -0.2050,   14049,    0.0858,   10253,    0.1252,    3796,    0.0463,  -28713,   -0.1753,  -47021,   -0.5740,   18308,    0.2235,   63555,    0.3879,   49007,    0.5982,   14548,    0.1776,   13842,    0.0845,   10683,    0.1304,    3159,    0.0386,   23737,    0.1449,   21149,    0.2582,    2588,    0.0316,   51698,    0.3155,   22403,    0.2735,   29295,    0.3576,   57372,    0.3502,   35761,    0.4365,   21611,    0.2638,
 220,   10195,    0.0622,   21698,    0.2649,  -11503,   -0.1404,   10719,    0.0654,   -7382,   -0.0901,   18101,    0.2210,   47279,    0.2886,   11467,    0.1400,   35812,    0.4372,    7487,    0.0457,    6473,    0.0790,    1014,    0.0124,    4657,    0.0284,    4012,    0.0490,     645,    0.0079,   45348,    0.2768,   31165,    0.3804,   14183,    0.1731,  -24395,   -0.1489,   -3360,   -0.0410,  -21035,   -0.2568,    -635,   -0.0039,    -537,   -0.0066,     -98,   -0.0012,   -6541,   -0.0399,  -35423,   -0.4324,   28882,    0.3526,   31045,    0.1895,   -7846,   -0.0958,   38891,    0.4748,   49914,    0.3047,   30789,    0.3759,   19125,    0.2335,   21101,    0.1288,   23805,    0.2906,   -2704,   -0.0330,    1294,    0.0079,    7554,    0.0922,   -6260,   -0.0764,   46447,    0.2835,   19217,    0.2346,   27230,    0.3324,   21909,    0.1337,   17281,    0.2110,    4628,    0.0565,   46890,    0.2862,   34425,    0.4202,   12465,    0.1522,  -72065,   -0.4399,  -73437,   -0.8965,    1372,    0.0167,   40302,    0.2460,   10207,    0.1246,   30095,    0.3674,  -35979,   -0.2196,  -26551,   -0.3241,   -9428,   -0.1151,   19280,    0.1177,  -11086,   -0.1353,   30366,    0.3707,   56253,    0.3434,   30512,    0.3725,   25741,    0.3142,  -54284,   -0.3313,  -56222,   -0.6863,    1938,    0.0237,     399,    0.0024,   17656,    0.2155,  -17257,   -0.2107,   13336,    0.0814,    9532,    0.1164,    3804,    0.0464,  -32055,   -0.1957,  -48145,   -0.5877,   16090,    0.1964,   61376,    0.3746,   46942,    0.5730,   14434,    0.1762,   16472,    0.1005,   11676,    0.1425,    4796,    0.0585,   23302,    0.1422,   20918,    0.2554,    2384,    0.0291,   50156,    0.3061,   22294,    0.2722,   27862,    0.3401,   54403,    0.3321,   36056,    0.4402,   18347,    0.2240,
 221,   14126,    0.0862,   22998,    0.2807,   -8872,   -0.1083,   13958,    0.0852,   -1234,   -0.0151,   15192,    0.1855,   49641,    0.3030,   15516,    0.1894,   34125,    0.4166,    6070,    0.0370,    7495,    0.0915,   -1425,   -0.0174,    8006,    0.0489,    6114,    0.0746,    1892,    0.0231,   46183,    0.2819,   30395,    0.3710,   15788,    0.1927,  -27460,   -0.1676,   -5008,   -0.0611,  -22452,   -0.2741,     -76,   -0.0005,    -308,   -0.0038,     232,    0.0028,   -7776,   -0.0475,  -35794,   -0.4370,   28018,    0.3420,   34647,    0.2115,   -5446,   -0.0665,   40093,    0.4894,   47048,    0.2872,   28366,    0.3463,   18682,    0.2281,   20302,    0.1239,   21031,    0.2567,    -729,   -0.0089,    7492,    0.0457,    9601,    0.1172,   -2109,   -0.0257,   53693,    0.3277,   23573,    0.2878,   30120,    0.3677,   25222,    0.1539,   22666,    0.2767,    2556,    0.0312,   44342,    0.2707,   34428,    0.4203,    9914,    0.1210,  -75726,   -0.4622,  -74030,   -0.9037,   -1696,   -0.0207,   41899,    0.2557,    9227,    0.1126,   32672,    0.3988,  -39303,   -0.2399,  -28727,   -0.3507,  -10576,   -0.1291,   18538,    0.1132,  -11531,   -0.1408,   30069,    0.3671,   58728,    0.3585,   32512,    0.3969,   26216,    0.3200,  -55138,   -0.3365,  -56532,   -0.6901,    1394,    0.0170,     228,    0.0014,   20209,    0.2467,  -19981,   -0.2439,   14148,    0.0864,   11227,    0.1371,    2921,    0.0357,  -34287,   -0.2093,  -49366,   -0.6026,   15079,    0.1841,   58072,    0.3545,   45110,    0.5507,   12962,    0.1582,   18737,    0.1144,   11259,    0.1374,    7478,    0.0913,   17601,    0.1074,   16930,    0.2067,     671,    0.0082,   49471,    0.3020,   22554,    0.2753,   26917,    0.3286,   54061,    0.3300,   37111,    0.4530,   16950,    0.2069,
 222,   15522,    0.0947,   21009,    0.2565,   -5487,   -0.0670,    9840,    0.0601,   -3120,   -0.0381,   12960,    0.1582,   44740,    0.2731,   12112,    0.1479,   32628,    0.3983,    -659,   -0.0040,    3802,    0.0464,   -4461,   -0.0545,    4443,    0.0271,    2050,    0.0250,    2393,    0.0292,   39850,    0.2432,   28500,    0.3479,   11350,    0.1386,  -28258,   -0.1725,   -5454,   -0.0666,  -22804,   -0.2784,   -3021,   -0.0184,    -690,   -0.0084,   -2331,   -0.0285,   -6441,   -0.0393,  -33468,   -0.4086,   27027,    0.3299,   40887,    0.2496,   -1035,   -0.0126,   41922,    0.5118,   45441,    0.2774,   27673,    0.3378,   17768,    0.2169,   24275,    0.1482,   21937,    0.2678,    2338,    0.0285,   12683,    0.0774,   13216,    0.1613,    -533,   -0.0065,   57546,    0.3512,   24976,    0.3049,   32570,    0.3976,   21591,    0.1318,   19047,    0.2325,    2544,    0.0311,   42671,    0.2605,   34915,    0.4262,    7756,    0.0947,  -75163,   -0.4588,  -72425,   -0.8841,   -2738,   -0.0334,   43357,    0.2646,    9727,    0.1187,   33630,    0.4105,  -39344,   -0.2401,  -29970,   -0.3659,   -9374,   -0.1144,   18554,    0.1132,  -11094,   -0.1354,   29648,    0.3619,   57776,    0.3526,   32182,    0.3929,   25594,    0.3124,  -57067,   -0.3483,  -59209,   -0.7228,    2142,    0.0261,   -2188,   -0.0134,   18674,    0.2280,  -20862,   -0.2547,   13818,    0.0843,   12280,    0.1499,    1538,    0.0188,  -32934,   -0.2010,  -48643,   -0.5938,   15709,    0.1918,   53458,    0.3263,   41348,    0.5048,   12110,    0.1478,   20718,    0.1265,   11205,    0.1368,    9513,    0.1161,   12976,    0.0792,   15073,    0.1840,   -2097,   -0.0256,   48199,    0.2942,   21774,    0.2658,   26425,    0.3226,   52639,    0.3213,   36399,    0.4443,   16240,    0.1982,
