Identifier:,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,
Amp. Gain:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Low Pass:,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,
High Pass:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Notch Filter:,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,
Stimulus:,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,
Stim. Freq.,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1, -162131,   -0.9896, -102669,   -1.2533,  -59462,   -0.7259,  153488,    0.9368,  109736,    1.3396,   43752,    0.5341,  -63448,   -0.3873,    5473,    0.0668,  -68921,   -0.8413,  192375,    1.1742,   49632,    0.6059,  142743,    1.7425, -140751,   -0.8591,  -39933,   -0.4875, -100818,   -1.2307, -245395,   -1.4978,  -92966,   -1.1349, -152429,   -1.8608,   28593,    0.1745,   -8948,   -0.1092,   37541,    0.4583, -186227,   -1.1367,  -62798,   -0.7666, -123429,   -1.5067,  131999,    0.8057,  104990,    1.2817,   27009,    0.3297,   59394,    0.3625,   11880,    0.1450,   47514,    0.5800,  -70256,   -0.4288,  -76100,   -0.9290,    5844,    0.0713,  -59985,   -0.3661,   12309,    0.1503,  -72294,   -0.8825,  182668,    1.1150,   76813,    0.9377,  105855,    1.2922,   20596,    0.1257,  -35604,   -0.4346,   56200,    0.6861,   16869,    0.1030,  -36903,   -0.4505,   53772,    0.6564,   28173,    0.1720,    4978,    0.0608,   23195,    0.2832,  -12894,   -0.0787,  -10114,   -0.1235,   -2780,   -0.0339,  -11366,   -0.0694,  -42672,   -0.5209,   31306,    0.3822,   27895,    0.1703,   14907,    0.1820,   12988,    0.1585,   19366,    0.1182,   22123,    0.2701,   -2757,   -0.0337,  -31162,   -0.1902,  -31506,   -0.3846,     344,    0.0042,    4441,    0.0271,   12558,    0.1533,   -8117,   -0.0991,    1547,    0.0094,   21194,    0.2587,  -19647,   -0.2398,   -1842,   -0.0112,   13577,    0.1657,  -15419,   -0.1882,   -8810,   -0.0538,  -28983,   -0.3538,   20173,    0.2463,    6950,    0.0424,  -22130,   -0.2701,   29080,    0.3550,  -43827,   -0.2675,  -17202,   -0.2100,  -26625,   -0.3250,   -2136,   -0.0130,    5546,    0.0677,   -7682,   -0.0938,   -1526,   -0.0093,  -18411,   -0.2248,   16885,    0.2061,   -3852,   -0.0235,    -521,   -0.0064,   -3331,   -0.0407,
   2, -158487,   -0.9674,  -98754,   -1.2055,  -59733,   -0.7292,  148391,    0.9057,  107470,    1.3119,   40921,    0.4995,  -63411,   -0.3870,    7504,    0.0916,  -70915,   -0.8657,  189868,    1.1589,   48138,    0.5876,  141730,    1.7302, -144902,   -0.8844,  -41145,   -0.5023, -103757,   -1.2666, -250749,   -1.5305, -100645,   -1.2286, -150104,   -1.8324,   24333,    0.1485,   -9566,   -0.1168,   33899,    0.4138, -179837,   -1.0977,  -61831,   -0.7548, -118006,   -1.4405,  126623,    0.7729,  102344,    1.2494,   24279,    0.2964,   52822,    0.3224,   11248,    0.1373,   41574,    0.5075,  -68846,   -0.4202,  -74462,   -0.9090,    5616,    0.0686,  -55034,   -0.3359,   16158,    0.1972,  -71192,   -0.8691,  183115,    1.1177,   80411,    0.9816,  102704,    1.2537,   19312,    0.1179,  -35283,   -0.4307,   54595,    0.6665,   13777,    0.0841,  -37035,   -0.4521,   50812,    0.6203,   31203,    0.1905,    7451,    0.0910,   23752,    0.2900,  -12674,   -0.0774,  -10827,   -0.1322,   -1847,   -0.0225,   -8847,   -0.0540,  -40078,   -0.4892,   31231,    0.3812,   28633,    0.1748,   15583,    0.1902,   13050,    0.1593,   19817,    0.1210,   22468,    0.2743,   -2651,   -0.0324,  -35072,   -0.2141,  -32418,   -0.3957,   -2654,   -0.0324,    4160,    0.0254,   13040,    0.1592,   -8880,   -0.1084,    3982,    0.0243,   23254,    0.2839,  -19272,   -0.2353,    2584,    0.0158,   14371,    0.1754,  -11787,   -0.1439,  -12997,   -0.0793,  -32580,   -0.3977,   19583,    0.2391,    4449,    0.0272,  -23242,   -0.2837,   27691,    0.3380,  -44343,   -0.2707,  -16753,   -0.2045,  -27590,   -0.3368,   -1436,   -0.0088,    6539,    0.0798,   -7975,   -0.0974,     -20,   -0.0001,  -17933,   -0.2189,   17913,    0.2187,   -6207,   -0.0379,   -2633,   -0.0321,   -3574,   -0.0436,
   3, -161102,   -0.9833,  -97544,   -1.1908,  -63558,   -0.7759,  148697,    0.9076,  109215,    1.3332,   39482,    0.4820,  -64992,   -0.3967,    8882,    0.1084,  -73874,   -0.9018,  187459,    1.1442,   44672,    0.5453,  142787,    1.7431, -149863,   -0.9147,  -44561,   -0.5440, -105302,   -1.2855, -254038,   -1.5506, -102631,   -1.2529, -151407,   -1.8483,   24565,    0.1499,  -12333,   -0.1506,   36898,    0.4504, -183121,   -1.1177,  -61468,   -0.7504, -121653,   -1.4851,  130508,    0.7966,  104785,    1.2792,   25723,    0.3140,   53421,    0.3261,   10864,    0.1326,   42557,    0.5195,  -71722,   -0.4378,  -74412,   -0.9084,    2690,    0.0328,  -52648,   -0.3213,   16388,    0.2001,  -69036,   -0.8428,  185555,    1.1326,   81777,    0.9983,  103778,    1.2669,   18820,    0.1149,  -32746,   -0.3997,   51566,    0.6295,   11377,    0.0694,  -36676,   -0.4477,   48053,    0.5866,   30891,    0.1885,    9553,    0.1166,   21338,    0.2605,  -10785,   -0.0658,   -9481,   -0.1157,   -1304,   -0.0159,   -8412,   -0.0513,  -38030,   -0.4642,   29618,    0.3616,   27995,    0.1709,   15720,    0.1919,   12275,    0.1498,   25311,    0.1545,   24891,    0.3039,     420,    0.0051,  -38041,   -0.2322,  -32748,   -0.3998,   -5293,   -0.0646,    2730,    0.0167,   11713,    0.1430,   -8983,   -0.1097,    4242,    0.0259,   24618,    0.3005,  -20376,   -0.2487,    4255,    0.0260,   13285,    0.1622,   -9030,   -0.1102,  -14376,   -0.0877,  -32747,   -0.3998,   18371,    0.2243,     298,    0.0018,  -24976,   -0.3049,   25274,    0.3085,  -44155,   -0.2695,  -15133,   -0.1847,  -29022,   -0.3543,    1264,    0.0077,    9005,    0.1099,   -7741,   -0.0945,     510,    0.0031,  -17190,   -0.2098,   17700,    0.2161,   -3114,   -0.0190,    -771,   -0.0094,   -2343,   -0.0286,
   4, -155131,   -0.9469,  -93859,   -1.1458,  -61272,   -0.7480,  153648,    0.9378,  109794,    1.3403,   43854,    0.5353,  -55519,   -0.3389,   15244,    0.1861,  -70763,   -0.8638,  183471,    1.1199,   42524,    0.5191,  140947,    1.7206, -155602,   -0.9497,  -47889,   -0.5846, -107713,   -1.3149, -254003,   -1.5504, -105676,   -1.2900, -148327,   -1.8107,   21176,    0.1293,  -16345,   -0.1995,   37521,    0.4580, -173734,   -1.0604,  -57838,   -0.7061, -115896,   -1.4148,  125998,    0.7691,  104779,    1.2791,   21219,    0.2590,   55926,    0.3414,   14534,    0.1774,   41392,    0.5053,  -70436,   -0.4299,  -73875,   -0.9018,    3439,    0.0420,  -51089,   -0.3118,   15215,    0.1857,  -66304,   -0.8094,  179373,    1.0948,   80675,    0.9848,   98698,    1.2048,   22696,    0.1385,  -32012,   -0.3908,   54708,    0.6678,   13055,    0.0797,  -37035,   -0.4521,   50090,    0.6115,   32897,    0.2008,   10316,    0.1259,   22581,    0.2757,  -10673,   -0.0651,   -9956,   -0.1215,    -717,   -0.0088,  -10748,   -0.0656,  -38253,   -0.4670,   27505,    0.3358,   29766,    0.1817,   16531,    0.2018,   13235,    0.1616,   23935,    0.1461,   24951,    0.3046,   -1016,   -0.0124,  -40918,   -0.2498,  -33952,   -0.4145,   -6966,   -0.0850,     667,    0.0041,   11898,    0.1452,  -11231,   -0.1371,    4396,    0.0268,   26142,    0.3191,  -21746,   -0.2655,    7201,    0.0440,   13157,    0.1606,   -5956,   -0.0727,  -15708,   -0.0959,  -31999,   -0.3906,   16291,    0.1989,    1018,    0.0062,  -24930,   -0.3043,   25948,    0.3168,  -44157,   -0.2695,  -13901,   -0.1697,  -30256,   -0.3693,    3756,    0.0229,   10762,    0.1314,   -7006,   -0.0855,    2128,    0.0130,  -15953,   -0.1947,   18081,    0.2207,    -593,   -0.0036,    -377,   -0.0046,    -216,   -0.0026,
   5, -148594,   -0.9070,  -93139,   -1.1370,  -55455,   -0.6770,  164879,    1.0064,  112736,    1.3762,   52143,    0.6365,  -49032,   -0.2993,   20098,    0.2453,  -69130,   -0.8439,  179265,    1.0942,   39923,    0.4874,  139342,    1.7010, -154589,   -0.9436,  -50532,   -0.6169, -104057,   -1.2703, -257146,   -1.5695, -106435,   -1.2993, -150711,   -1.8398,   18903,    0.1154,  -20761,   -0.2534,   39664,    0.4842, -170587,   -1.0412,  -59234,   -0.7231, -111353,   -1.3593,  123670,    0.7548,  104353,    1.2739,   19317,    0.2358,   57575,    0.3514,   15932,    0.1945,   41643,    0.5084,  -65723,   -0.4012,  -70797,   -0.8642,    5074,    0.0619,  -43446,   -0.2652,   18628,    0.2274,  -62074,   -0.7578,  174490,    1.0650,   78310,    0.9560,   96180,    1.1741,   28003,    0.1709,  -30472,   -0.3720,   58475,    0.7138,   19751,    0.1206,  -35248,   -0.4303,   54999,    0.6714,   37792,    0.2307,   13194,    0.1611,   24598,    0.3003,  -12725,   -0.0777,  -11195,   -0.1367,   -1530,   -0.0187,  -14539,   -0.0887,  -40069,   -0.4891,   25530,    0.3117,   25827,    0.1576,   14669,    0.1791,   11158,    0.1362,   21321,    0.1301,   24581,    0.3001,   -3260,   -0.0398,  -41300,   -0.2521,  -34572,   -0.4220,   -6728,   -0.0821,    1516,    0.0093,   12285,    0.1500,  -10769,   -0.1315,    1386,    0.0085,   26434,    0.3227,  -25048,   -0.3058,    9567,    0.0584,   12574,    0.1535,   -3007,   -0.0367,  -16398,   -0.1001,  -28855,   -0.3522,   12457,    0.1521,   -1577,   -0.0096,  -28341,   -0.3460,   26764,    0.3267,  -44886,   -0.2740,  -15064,   -0.1839,  -29822,   -0.3640,    4071,    0.0248,   10943,    0.1336,   -6872,   -0.0839,    4617,    0.0282,  -14141,   -0.1726,   18758,    0.2290,     -86,   -0.0005,    -674,   -0.0082,     588,    0.0072,
   6, -148141,   -0.9042,  -93187,   -1.1376,  -54954,   -0.6708,  175958,    1.0740,  117069,    1.4291,   58889,    0.7189,  -40008,   -0.2442,   26598,    0.3247,  -66606,   -0.8131,  184321,    1.1250,   43647,    0.5328,  140674,    1.7173, -153174,   -0.9349,  -48931,   -0.5973, -104243,   -1.2725, -255424,   -1.5590, -104202,   -1.2720, -151222,   -1.8460,   15685,    0.0957,  -23944,   -0.2923,   39629,    0.4838, -163864,   -1.0002,  -52587,   -0.6420, -111277,   -1.3584,  126839,    0.7742,  108465,    1.3241,   18374,    0.2243,   55183,    0.3368,   13818,    0.1687,   41365,    0.5050,  -70523,   -0.4305,  -72381,   -0.8836,    1858,    0.0227,  -41108,   -0.2509,   16808,    0.2052,  -57916,   -0.7070,  170501,    1.0407,   75407,    0.9205,   95094,    1.1609,   34284,    0.2093,  -31507,   -0.3846,   65791,    0.8031,   25017,    0.1527,  -32237,   -0.3935,   57254,    0.6989,   38814,    0.2369,   13719,    0.1675,   25095,    0.3063,  -14501,   -0.0885,  -11495,   -0.1403,   -3006,   -0.0367,  -14965,   -0.0913,  -38751,   -0.4730,   23786,    0.2904,   22461,    0.1371,   14109,    0.1722,    8352,    0.1020,   19877,    0.1213,   24273,    0.2963,   -4396,   -0.0537,  -41077,   -0.2507,  -34897,   -0.4260,   -6180,   -0.0754,    -425,   -0.0026,   12808,    0.1564,  -13233,   -0.1615,   -1417,   -0.0086,   26233,    0.3202,  -27650,   -0.3375,   11242,    0.0686,   12133,    0.1481,    -891,   -0.0109,  -18257,   -0.1114,  -30205,   -0.3687,   11948,    0.1459,   -3687,   -0.0225,  -29451,   -0.3595,   25764,    0.3145,  -46296,   -0.2826,  -17044,   -0.2081,  -29252,   -0.3571,      87,    0.0005,    8510,    0.1039,   -8423,   -0.1028,    6553,    0.0400,  -13841,   -0.1690,   20394,    0.2490,     284,    0.0017,   -1207,   -0.0147,    1491,    0.0182,
   7, -149345,   -0.9116,  -90917,   -1.1099,  -58428,   -0.7133,  184810,    1.1280,  118399,    1.4453,   66411,    0.8107,  -32613,   -0.1991,   31874,    0.3891,  -64487,   -0.7872,  192115,    1.1726,   49010,    0.5983,  143105,    1.7469, -158581,   -0.9679,  -51407,   -0.6275, -107174,   -1.3083, -257161,   -1.5696, -108341,   -1.3226, -148820,   -1.8167,   17290,    0.1055,  -21695,   -0.2648,   38985,    0.4759, -162434,   -0.9914,  -48573,   -0.5930, -113861,   -1.3899,  123917,    0.7564,  109590,    1.3378,   14327,    0.1749,   55403,    0.3382,   14833,    0.1811,   40570,    0.4953,  -62158,   -0.3794,  -69433,   -0.8476,    7275,    0.0888,  -36429,   -0.2224,   17457,    0.2131,  -53886,   -0.6578,  164663,    1.0051,   71193,    0.8691,   93470,    1.1410,   42904,    0.2619,  -32074,   -0.3915,   74978,    0.9153,   23975,    0.1463,  -33220,   -0.4055,   57195,    0.6982,   41744,    0.2548,   14793,    0.1806,   26951,    0.3290,  -13495,   -0.0824,  -10891,   -0.1330,   -2604,   -0.0318,  -17235,   -0.1052,  -37634,   -0.4594,   20399,    0.2490,   17756,    0.1084,   12240,    0.1494,    5516,    0.0673,   16356,    0.0998,   23550,    0.2875,   -7194,   -0.0878,  -34385,   -0.2099,  -31168,   -0.3805,   -3217,   -0.0393,    -738,   -0.0045,   13593,    0.1659,  -14331,   -0.1749,   -1811,   -0.0111,   24873,    0.3036,  -26684,   -0.3257,    9921,    0.0606,   10869,    0.1327,    -948,   -0.0116,  -23222,   -0.1417,  -32555,   -0.3974,    9333,    0.1139,   -4663,   -0.0285,  -30539,   -0.3728,   25876,    0.3159,  -45150,   -0.2756,  -16442,   -0.2007,  -28708,   -0.3505,   -5004,   -0.0305,    5479,    0.0669,  -10483,   -0.1280,    4355,    0.0266,  -15220,   -0.1858,   19575,    0.2390,    -732,   -0.0045,   -3230,   -0.0394,    2498,    0.0305,
