Identifier:,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,R144883_091321,,,,,,
  85,   55952,    0.3415,   39266,    0.4793,   16686,    0.2037,   17765,    0.1084,   -5833,   -0.0712,   23598,    0.2881,   37889,    0.2313,   16671,    0.2035,   21218,    0.2590,  -44720,   -0.2730,  -11025,   -0.1346,  -33695,   -0.4113,   39202,    0.2393,   34706,    0.4237,    4496,    0.0549,    6064,    0.0370,   -7088,   -0.0865,   13152,    0.1606,    5341,    0.0326,  -12167,   -0.1485,   17508,    0.2137,   31795,    0.1941,   -6960,   -0.0850,   38755,    0.4731,    5045,    0.0308,   38090,    0.4650,  -33045,   -0.4034,    2848,    0.0174,   18092,    0.2209,  -15244,   -0.1861,   21020,    0.1283,   36124,    0.4410,  -15104,   -0.1844,   60981,    0.3722,   41042,    0.5010,   19939,    0.2434,   -4754,   -0.0290,  -19433,   -0.2372,   14679,    0.1792,    8609,    0.0525,   10602,    0.1294,   -1993,   -0.0243,   58007,    0.3541,   16738,    0.2043,   41269,    0.5038,   -5931,   -0.0362,   -2077,   -0.0254,   -3854,   -0.0470,  -15331,   -0.0936,   -4412,   -0.0539,  -10919,   -0.1333,  -12317,   -0.0752,   -3431,   -0.0419,   -8886,   -0.1085,    5985,    0.0365,    -252,   -0.0031,    6237,    0.0761,   -5906,   -0.0360,    9971,    0.1217,  -15877,   -0.1938,   24401,    0.1489,    9567,    0.1168,   14834,    0.1811,   19845,    0.1211,   17680,    0.2158,    2165,    0.0264,   24442,    0.1492,   21732,    0.2653,    2710,    0.0331,    4471,    0.0273,    -215,   -0.0026,    4686,    0.0572,  -12113,   -0.0739,     667,    0.0081,  -12780,   -0.1560,   17277,    0.1055,   13333,    0.1628,    3944,    0.0481,    5184,    0.0316,   -1975,   -0.0241,    7159,    0.0874,    9258,    0.0565,    5813,    0.0710,    3445,    0.0421,  -12732,   -0.0777,   -2347,   -0.0287,  -10385,   -0.1268,    2767,    0.0169,   19914,    0.2431,  -17147,   -0.2093,
  86,   52681,    0.3215,   36184,    0.4417,   16497,    0.2014,   13934,    0.0850,   -8745,   -0.1068,   22679,    0.2769,   44002,    0.2686,   20748,    0.2533,   23254,    0.2839,  -45527,   -0.2779,  -15606,   -0.1905,  -29921,   -0.3653,   29432,    0.1796,   26346,    0.3216,    3086,    0.0377,    6599,    0.0403,   -9904,   -0.1209,   16503,    0.2015,      67,    0.0004,  -15487,   -0.1891,   15554,    0.1899,   39397,    0.2405,   -1174,   -0.0143,   40571,    0.4953,    1823,    0.0111,   37948,    0.4632,  -36125,   -0.4410,   -1176,   -0.0072,   13850,    0.1691,  -15026,   -0.1834,   22791,    0.1391,   35878,    0.4380,  -13087,   -0.1598,   66871,    0.4082,   45430,    0.5546,   21441,    0.2617,   -3708,   -0.0226,  -19838,   -0.2422,   16130,    0.1969,   12614,    0.0770,   11155,    0.1362,    1459,    0.0178,   52794,    0.3222,   11093,    0.1354,   41701,    0.5091,   -5157,   -0.0315,   -1970,   -0.0240,   -3187,   -0.0389,  -15239,   -0.0930,   -4021,   -0.0491,  -11218,   -0.1369,  -10136,   -0.0619,   -1830,   -0.0223,   -8306,   -0.1014,    6628,    0.0405,    2076,    0.0253,    4552,    0.0556,   -6568,   -0.0401,    9781,    0.1194,  -16349,   -0.1996,   24492,    0.1495,   10946,    0.1336,   13546,    0.1654,   21129,    0.1290,   16916,    0.2065,    4213,    0.0514,   25388,    0.1550,   21158,    0.2583,    4230,    0.0516,    2792,    0.0170,    -196,   -0.0024,    2988,    0.0365,  -11950,   -0.0729,    1022,    0.0125,  -12972,   -0.1584,   18513,    0.1130,   13352,    0.1630,    5161,    0.0630,    8844,    0.0540,    -888,   -0.0108,    9732,    0.1188,    6937,    0.0423,    3159,    0.0386,    3778,    0.0461,  -12972,   -0.0792,   -4554,   -0.0556,   -8418,   -0.1028,    4378,    0.0267,   20422,    0.2493,  -16044,   -0.1959,
  87,   54019,    0.3297,   36610,    0.4469,   17409,    0.2125,   12676,    0.0774,   -8210,   -0.1002,   20886,    0.2550,   46103,    0.2814,   19983,    0.2439,   26120,    0.3189,  -47969,   -0.2928,  -14181,   -0.1731,  -33788,   -0.4125,   24712,    0.1508,   24937,    0.3044,    -225,   -0.0027,    3172,    0.0194,  -13191,   -0.1610,   16363,    0.1997,   -3178,   -0.0194,  -18903,   -0.2308,   15725,    0.1920,   39793,    0.2429,    5427,    0.0662,   34366,    0.4195,    3796,    0.0232,   39169,    0.4782,  -35373,   -0.4318,  -10040,   -0.0613,   11921,    0.1455,  -21961,   -0.2681,   22987,    0.1403,   36906,    0.4505,  -13919,   -0.1699,   77438,    0.4727,   49210,    0.6007,   28228,    0.3446,   -5396,   -0.0329,  -23078,   -0.2817,   17682,    0.2159,   15582,    0.0951,   13142,    0.1604,    2440,    0.0298,   50816,    0.3102,   11174,    0.1364,   39642,    0.4839,   -4630,   -0.0283,   -2315,   -0.0283,   -2315,   -0.0283,  -13266,   -0.0810,   -3242,   -0.0396,  -10024,   -0.1224,  -10862,   -0.0663,   -1419,   -0.0173,   -9443,   -0.1153,    6400,    0.0391,    1055,    0.0129,    5345,    0.0652,   -6038,   -0.0369,    9457,    0.1154,  -15495,   -0.1892,   23909,    0.1459,   12636,    0.1543,   11273,    0.1376,   19440,    0.1187,   14963,    0.1827,    4477,    0.0547,   26334,    0.1607,   22185,    0.2708,    4149,    0.0506,    2601,    0.0159,     658,    0.0080,    1943,    0.0237,  -11658,   -0.0712,    1086,    0.0133,  -12744,   -0.1556,   20441,    0.1248,   14844,    0.1812,    5597,    0.0683,    8637,    0.0527,   -1077,   -0.0131,    9714,    0.1186,    5979,    0.0365,    2254,    0.0275,    3725,    0.0455,  -12310,   -0.0751,   -4497,   -0.0549,   -7813,   -0.0954,    2265,    0.0138,   18927,    0.2310,  -16662,   -0.2034,
  88,   56276,    0.3435,   37035,    0.4521,   19241,    0.2349,   11345,    0.0692,   -7332,   -0.0895,   18677,    0.2280,   52523,    0.3206,   24016,    0.2932,   28507,    0.3480,  -45316,   -0.2766,  -11314,   -0.1381,  -34002,   -0.4151,   20721,    0.1265,   21469,    0.2621,    -748,   -0.0091,     374,    0.0023,  -14044,   -0.1714,   14418,    0.1760,   -5247,   -0.0320,  -21832,   -0.2665,   16585,    0.2025,   43673,    0.2666,   11600,    0.1416,   32073,    0.3915,    7362,    0.0449,   38512,    0.4701,  -31150,   -0.3803,  -13366,   -0.0816,   10284,    0.1255,  -23650,   -0.2887,   21090,    0.1287,   39004,    0.4761,  -17914,   -0.2187,   81387,    0.4968,   48144,    0.5877,   33243,    0.4058,  -13221,   -0.0807,  -28209,   -0.3444,   14988,    0.1830,   20475,    0.1250,   15036,    0.1836,    5439,    0.0664,   47487,    0.2898,    6905,    0.0843,   40582,    0.4954,   -4398,   -0.0268,     755,    0.0092,   -5153,   -0.0629,  -10253,   -0.0626,   -1717,   -0.0210,   -8536,   -0.1042,  -11120,   -0.0679,     -87,   -0.0011,  -11033,   -0.1347,    7338,    0.0448,    1549,    0.0189,    5789,    0.0707,   -5154,   -0.0315,    7726,    0.0943,  -12880,   -0.1572,   21358,    0.1304,   11517,    0.1406,    9841,    0.1201,   16863,    0.1029,   12943,    0.1580,    3920,    0.0479,   23464,    0.1432,   21123,    0.2579,    2341,    0.0286,    2254,    0.0138,    1903,    0.0232,     351,    0.0043,  -12017,   -0.0733,     491,    0.0060,  -12508,   -0.1527,   19302,    0.1178,   14278,    0.1743,    5024,    0.0613,    8913,    0.0544,   -1415,   -0.0173,   10328,    0.1261,    6268,    0.0383,    3126,    0.0382,    3142,    0.0384,  -13927,   -0.0850,   -6335,   -0.0773,   -7592,   -0.0927,    3912,    0.0239,   18510,    0.2260,  -14598,   -0.1782,
  89,   60870,    0.3715,   36897,    0.4504,   23973,    0.2926,   14998,    0.0915,   -3233,   -0.0395,   18231,    0.2226,   54088,    0.3301,   25899,    0.3162,   28189,    0.3441,  -43788,   -0.2673,   -6779,   -0.0828,  -37009,   -0.4518,   24125,    0.1473,   22661,    0.2766,    1464,    0.0179,    4558,    0.0278,  -10558,   -0.1289,   15116,    0.1845,   -2037,   -0.0124,  -22685,   -0.2769,   20648,    0.2521,   46012,    0.2808,   15414,    0.1882,   30598,    0.3735,   11553,    0.0705,   39694,    0.4846,  -28141,   -0.3435,  -17387,   -0.1061,    8720,    0.1064,  -26107,   -0.3187,   17913,    0.1093,   37303,    0.4554,  -19390,   -0.2367,   83989,    0.5126,   45821,    0.5594,   38168,    0.4659,  -16320,   -0.0996,  -30565,   -0.3731,   14245,    0.1739,   19755,    0.1206,   14115,    0.1723,    5640,    0.0688,   53254,    0.3250,   13926,    0.1700,   39328,    0.4801,   -1409,   -0.0086,    2836,    0.0346,   -4245,   -0.0518,  -10638,   -0.0649,   -3076,   -0.0375,   -7562,   -0.0923,  -10678,   -0.0652,     431,    0.0053,  -11109,   -0.1356,    4568,    0.0279,    -789,   -0.0096,    5357,    0.0654,   -4374,   -0.0267,    7846,    0.0958,  -12220,   -0.1492,   17169,    0.1048,    9613,    0.1173,    7556,    0.0922,   10738,    0.0655,   10491,    0.1281,     247,    0.0030,   23124,    0.1411,   20836,    0.2544,    2288,    0.0279,    2898,    0.0177,    3521,    0.0430,    -623,   -0.0076,  -15414,   -0.0941,    -457,   -0.0056,  -14957,   -0.1826,   20029,    0.1223,   16236,    0.1982,    3793,    0.0463,   11316,    0.0691,     109,    0.0013,   11207,    0.1368,    6744,    0.0412,    4229,    0.0516,    2515,    0.0307,  -12894,   -0.0787,   -6386,   -0.0780,   -6508,   -0.0794,    5491,    0.0335,   18257,    0.2229,  -12766,   -0.1558,
  90,   63971,    0.3905,   37944,    0.4632,   26027,    0.3177,   10527,    0.0643,   -2987,   -0.0365,   13514,    0.1650,   58710,    0.3583,   29889,    0.3649,   28821,    0.3518,  -43777,   -0.2672,   -7201,   -0.0879,  -36576,   -0.4465,   27955,    0.1706,   24125,    0.2945,    3830,    0.0468,    4237,    0.0259,  -10974,   -0.1340,   15211,    0.1857,    1560,    0.0095,  -18948,   -0.2313,   20508,    0.2503,   39391,    0.2404,   11193,    0.1366,   28198,    0.3442,   14857,    0.0907,   40564,    0.4952,  -25707,   -0.3138,  -19233,   -0.1174,    9339,    0.1140,  -28572,   -0.3488,   13596,    0.0830,   37092,    0.4528,  -23496,   -0.2868,   77933,    0.4757,   39064,    0.4769,   38869,    0.4745,  -21536,   -0.1314,  -33618,   -0.4104,   12082,    0.1475,   16750,    0.1022,   12751,    0.1557,    3999,    0.0488,   53847,    0.3287,   14214,    0.1735,   39633,    0.4838,   -2109,   -0.0129,    4053,    0.0495,   -6162,   -0.0752,   -6487,   -0.0396,   -1041,   -0.0127,   -5446,   -0.0665,  -10818,   -0.0660,   -1825,   -0.0223,   -8993,   -0.1098,    4106,    0.0251,   -1880,   -0.0229,    5986,    0.0731,   -3259,   -0.0199,    8008,    0.0978,  -11267,   -0.1375,   15988,    0.0976,    8547,    0.1043,    7441,    0.0908,    7464,    0.0456,    7825,    0.0955,    -361,   -0.0044,   18230,    0.1113,   19188,    0.2342,    -958,   -0.0117,    3070,    0.0187,    4452,    0.0543,   -1382,   -0.0169,  -18189,   -0.1110,   -2429,   -0.0297,  -15760,   -0.1924,   22615,    0.1380,   15893,    0.1940,    6722,    0.0821,   14174,    0.0865,     524,    0.0064,   13650,    0.1666,    6409,    0.0391,    5714,    0.0698,     695,    0.0085,  -14694,   -0.0897,   -6527,   -0.0797,   -8167,   -0.0997,    5283,    0.0322,   19419,    0.2371,  -14136,   -0.1726,
  91,   68987,    0.4211,   41998,    0.5127,   26989,    0.3295,    8547,    0.0522,   -3970,   -0.0485,   12517,    0.1528,   55400,    0.3381,   25933,    0.3166,   29467,    0.3597,  -40548,   -0.2475,   -5161,   -0.0630,  -35387,   -0.4320,   36643,    0.2237,   29135,    0.3557,    7508,    0.0917,    2076,    0.0127,   -8283,   -0.1011,   10359,    0.1265,    1957,    0.0119,  -19073,   -0.2328,   21030,    0.2567,   34204,    0.2088,    5844,    0.0713,   28360,    0.3462,   21029,    0.1284,   42757,    0.5220,  -21728,   -0.2652,  -15811,   -0.0965,   14284,    0.1744,  -30095,   -0.3674,   12688,    0.0774,   38905,    0.4749,  -26217,   -0.3200,   76764,    0.4685,   37851,    0.4621,   38913,    0.4750,  -20377,   -0.1244,  -34165,   -0.4171,   13788,    0.1683,   10856,    0.0663,   12917,    0.1577,   -2061,   -0.0252,   54960,    0.3355,   15263,    0.1863,   39697,    0.4846,   -4189,   -0.0256,    2838,    0.0346,   -7027,   -0.0858,   -9011,   -0.0550,   -1930,   -0.0236,   -7081,   -0.0864,  -10329,   -0.0630,   -2500,   -0.0305,   -7829,   -0.0956,    5280,    0.0322,    -892,   -0.0109,    6172,    0.0753,   -2417,   -0.0148,    9986,    0.1219,  -12403,   -0.1514,   13749,    0.0839,    5478,    0.0669,    8271,    0.1010,    5832,    0.0356,    7555,    0.0922,   -1723,   -0.0210,   18983,    0.1159,   18219,    0.2224,     764,    0.0093,    3018,    0.0184,    5820,    0.0710,   -2802,   -0.0342,  -22635,   -0.1382,   -3512,   -0.0429,  -19123,   -0.2334,   24307,    0.1484,   17689,    0.2159,    6618,    0.0808,   15215,    0.0929,    1984,    0.0242,   13231,    0.1615,    3079,    0.0188,    4548,    0.0555,   -1469,   -0.0179,  -15243,   -0.0930,   -6575,   -0.0803,   -8668,   -0.1058,    5842,    0.0357,   20751,    0.2533,  -14909,   -0.1820,
  92,   65465,    0.3996,   39765,    0.4854,   25700,    0.3137,   10686,    0.0652,   -4621,   -0.0564,   15307,    0.1869,   51037,    0.3115,   23470,    0.2865,   27567,    0.3365,  -37551,   -0.2292,   -5666,   -0.0692,  -31885,   -0.3892,   45404,    0.2771,   36163,    0.4415,    9241,    0.1128,    2972,    0.0181,   -9398,   -0.1147,   12370,    0.1510,    8295,    0.0506,  -15798,   -0.1929,   24093,    0.2941,   31155,    0.1902,    1966,    0.0240,   29189,    0.3563,   26545,    0.1620,   45878,    0.5601,  -19333,   -0.2360,  -11618,   -0.0709,   14837,    0.1811,  -26455,   -0.3229,   15989,    0.0976,   41570,    0.5075,  -25581,   -0.3123,   69402,    0.4236,   35360,    0.4317,   34042,    0.4156,  -19616,   -0.1197,  -36057,   -0.4402,   16441,    0.2007,    5537,    0.0338,   12494,    0.1525,   -6957,   -0.0849,   50918,    0.3108,   12484,    0.1524,   38434,    0.4692,   -2574,   -0.0157,    2264,    0.0276,   -4838,   -0.0591,   -7252,   -0.0443,       6,    0.0001,   -7258,   -0.0886,  -10592,   -0.0647,   -5115,   -0.0624,   -5477,   -0.0669,    7861,    0.0480,    -379,   -0.0046,    8240,    0.1006,   -1187,   -0.0072,   12408,    0.1515,  -13595,   -0.1660,   19215,    0.1173,    7328,    0.0895,   11887,    0.1451,    2250,    0.0137,    5818,    0.0710,   -3568,   -0.0436,   18345,    0.1120,   17023,    0.2078,    1322,    0.0161,    2084,    0.0127,    5602,    0.0684,   -3518,   -0.0429,  -25626,   -0.1564,   -4803,   -0.0586,  -20823,   -0.2542,   25838,    0.1577,   17391,    0.2123,    8447,    0.1031,   16416,    0.1002,    1899,    0.0232,   14517,    0.1772,    4573,    0.0279,    7572,    0.0924,   -2999,   -0.0366,  -15418,   -0.0941,   -6528,   -0.0797,   -8890,   -0.1085,    7402,    0.0452,   22641,    0.2764,  -15239,   -0.1860,
  93,   67906,    0.4145,   38808,    0.4737,   29098,    0.3552,   11479,    0.0701,   -5069,   -0.0619,   16548,    0.2020,   51219,    0.3126,   21679,    0.2646,   29540,    0.3606,  -37606,   -0.2295,   -7101,   -0.0867,  -30505,   -0.3724,   49311,    0.3010,   43231,    0.5277,    6080,    0.0742,   -3818,   -0.0233,  -13831,   -0.1688,   10013,    0.1222,    9223,    0.0563,  -15966,   -0.1949,   25189,    0.3075,   31654,    0.1932,   -1507,   -0.0184,   33161,    0.4048,   22832,    0.1394,   42742,    0.5218,  -19910,   -0.2430,   -9963,   -0.0608,   17684,    0.2159,  -27647,   -0.3375,   20072,    0.1225,   46280,    0.5650,  -26208,   -0.3199,   66453,    0.4056,   35842,    0.4375,   30611,    0.3737,  -13885,   -0.0847,  -32967,   -0.4024,   19082,    0.2329,    7492,    0.0457,   14136,    0.1726,   -6644,   -0.0811,   51712,    0.3156,   12292,    0.1501,   39420,    0.4812,   -1378,   -0.0084,    1690,    0.0206,   -3068,   -0.0375,   -5235,   -0.0320,     298,    0.0036,   -5533,   -0.0675,   -8137,   -0.0497,   -4167,   -0.0509,   -3970,   -0.0485,   15342,    0.0936,    4014,    0.0490,   11328,    0.1383,    3909,    0.0239,   16311,    0.1991,  -12402,   -0.1514,   17417,    0.1063,    5687,    0.0694,   11730,    0.1432,    3317,    0.0202,    5912,    0.0722,   -2595,   -0.0317,   18056,    0.1102,   15994,    0.1952,    2062,    0.0252,    1029,    0.0063,    4671,    0.0570,   -3642,   -0.0445,  -26430,   -0.1613,   -6022,   -0.0735,  -20408,   -0.2491,   23746,    0.1449,   16210,    0.1979,    7536,    0.0920,   15406,    0.0940,     443,    0.0054,   14963,    0.1827,    5050,    0.0308,    9004,    0.1099,   -3954,   -0.0483,  -14969,   -0.0914,   -6136,   -0.0749,   -8833,   -0.1078,   11648,    0.0711,   25088,    0.3063,  -13440,   -0.1641,
  94,   64957,    0.3965,   36339,    0.4436,   28618,    0.3494,   13951,    0.0852,   -5391,   -0.0658,   19342,    0.2361,   42497,    0.2594,   15883,    0.1939,   26614,    0.3249,  -36277,   -0.2214,   -7241,   -0.0884,  -29036,   -0.3545,   54888,    0.3350,   48592,    0.5932,    6296,    0.0769,   -5638,   -0.0344,  -16145,   -0.1971,   10507,    0.1283,   12247,    0.0748,  -15075,   -0.1840,   27322,    0.3335,   32698,    0.1996,     484,    0.0059,   32214,    0.3932,   23043,    0.1406,   41430,    0.5058,  -18387,   -0.2245,   -9357,   -0.0571,   17058,    0.2082,  -26415,   -0.3225,   17559,    0.1072,   43691,    0.5334,  -26132,   -0.3190,   64421,    0.3932,   37514,    0.4579,   26907,    0.3285,  -10526,   -0.0642,  -29422,   -0.3592,   18896,    0.2307,    7719,    0.0471,   14110,    0.1722,   -6391,   -0.0780,   50859,    0.3104,   12097,    0.1477,   38762,    0.4732,   -2287,   -0.0140,     896,    0.0109,   -3183,   -0.0389,   -6585,   -0.0402,    2292,    0.0280,   -8877,   -0.1084,   -6238,   -0.0381,   -4310,   -0.0526,   -1928,   -0.0235,   16243,    0.0991,    4981,    0.0608,   11262,    0.1375,    7418,    0.0453,   17910,    0.2186,  -10492,   -0.1281,   18942,    0.1156,    6963,    0.0850,   11979,    0.1462,    2983,    0.0182,    5531,    0.0675,   -2548,   -0.0311,   18712,    0.1142,   15007,    0.1832,    3705,    0.0452,   -1244,   -0.0076,    2007,    0.0245,   -3251,   -0.0397,  -26057,   -0.1590,   -5528,   -0.0675,  -20529,   -0.2506,   18830,    0.1149,   12878,    0.1572,    5952,    0.0727,   13385,    0.0817,   -1608,   -0.0196,   14993,    0.1830,    2098,    0.0128,   10251,    0.1251,   -8153,   -0.0995,  -15104,   -0.0922,   -5935,   -0.0725,   -9169,   -0.1119,   13630,    0.0832,   26343,    0.3216,  -12713,   -0.1552,
  95,   64739,    0.3951,   37093,    0.4528,   27646,    0.3375,   17759,    0.1084,   -4352,   -0.0531,   22111,    0.2699,   43435,    0.2651,   15999,    0.1953,   27436,    0.3349,  -35044,   -0.2139,   -4711,   -0.0575,  -30333,   -0.3703,   53564,    0.3269,   48954,    0.5976,    4610,    0.0563,   -9164,   -0.0559,  -21214,   -0.2590,   12050,    0.1471,   16331,    0.0997,  -11216,   -0.1369,   27547,    0.3363,   36261,    0.2213,    2860,    0.0349,   33401,    0.4077,   21334,    0.1302,   39067,    0.4769,  -17733,   -0.2165,   -9213,   -0.0562,   15129,    0.1847,  -24342,   -0.2972,   15023,    0.0917,   41670,    0.5087,  -26647,   -0.3253,   63384,    0.3869,   35300,    0.4309,   28084,    0.3428,   -6846,   -0.0418,  -25870,   -0.3158,   19024,    0.2322,    9200,    0.0562,   13855,    0.1691,   -4655,   -0.0568,   50991,    0.3112,   12800,    0.1563,   38191,    0.4662,   -2150,   -0.0131,    1570,    0.0192,   -3720,   -0.0454,   -6764,   -0.0413,    1989,    0.0243,   -8753,   -0.1069,   -2894,   -0.0177,   -2945,   -0.0360,      51,    0.0006,   21423,    0.1308,    8112,    0.0990,   13311,    0.1625,   10248,    0.0626,   19590,    0.2391,   -9342,   -0.1140,   15641,    0.0955,    6700,    0.0818,    8941,    0.1091,    2268,    0.0138,    5246,    0.0640,   -2978,   -0.0364,   20619,    0.1259,   15119,    0.1846,    5500,    0.0671,    -288,   -0.0018,    3248,    0.0396,   -3536,   -0.0432,  -26453,   -0.1615,   -6557,   -0.0800,  -19896,   -0.2429,   17404,    0.1062,   13725,    0.1675,    3679,    0.0449,   10148,    0.0619,   -3396,   -0.0415,   13544,    0.1653,    1310,    0.0080,   11085,    0.1353,   -9775,   -0.1193,  -16886,   -0.1031,   -6146,   -0.0750,  -10740,   -0.1311,   13992,    0.0854,   25740,    0.3142,  -11748,   -0.1434,
  96,   67860,    0.4142,   40875,    0.4990,   26985,    0.3294,   24674,    0.1506,    -723,   -0.0088,   25397,    0.3100,   46186,    0.2819,   18117,    0.2212,   28069,    0.3426,  -37142,   -0.2267,   -4773,   -0.0583,  -32369,   -0.3951,   52122,    0.3181,   45931,    0.5607,    6191,    0.0756,  -10972,   -0.0670,  -27333,   -0.3337,   16361,    0.1997,   17292,    0.1055,  -12074,   -0.1474,   29366,    0.3585,   33180,    0.2025,    7400,    0.0903,   25780,    0.3147,   17035,    0.1040,   35616,    0.4348,  -18581,   -0.2268,   -9962,   -0.0608,   17741,    0.2166,  -27703,   -0.3382,   11222,    0.0685,   37279,    0.4551,  -26057,   -0.3181,   65441,    0.3994,   34090,    0.4162,   31351,    0.3827,   -8846,   -0.0540,  -26184,   -0.3196,   17338,    0.2117,   12048,    0.0735,   15000,    0.1831,   -2952,   -0.0360,   49730,    0.3035,   13436,    0.1640,   36294,    0.4431,   -3190,   -0.0195,    2091,    0.0255,   -5281,   -0.0645,  -10577,   -0.0646,    1674,    0.0204,  -12251,   -0.1496,    1761,    0.0107,   -1403,   -0.0171,    3164,    0.0386,   23677,    0.1445,   10781,    0.1316,   12896,    0.1574,   12815,    0.0782,   20657,    0.2522,   -7842,   -0.0957,   12275,    0.0749,    6499,    0.0793,    5776,    0.0705,    3367,    0.0206,    4677,    0.0571,   -1310,   -0.0160,   22478,    0.1372,   14320,    0.1748,    8158,    0.0996,     984,    0.0060,    5337,    0.0652,   -4353,   -0.0531,  -26690,   -0.1629,   -7719,   -0.0942,  -18971,   -0.2316,   13714,    0.0837,   11809,    0.1442,    1905,    0.0233,    8453,    0.0516,   -5256,   -0.0642,   13709,    0.1674,     -82,   -0.0005,   10282,    0.1255,  -10364,   -0.1265,  -20683,   -0.1262,   -7978,   -0.0974,  -12705,   -0.1551,   17694,    0.1080,   27899,    0.3406,  -10205,   -0.1246,
  97,   68433,    0.4177,   41882,    0.5113,   26551,    0.3241,   25907,    0.1581,    -497,   -0.0061,   26404,    0.3223,   51363,    0.3135,   21032,    0.2567,   30331,    0.3703,  -39586,   -0.2416,   -6714,   -0.0820,  -32872,   -0.4013,   55909,    0.3413,   43500,    0.5310,   12409,    0.1515,  -14009,   -0.0855,  -31291,   -0.3820,   17282,    0.2110,   19434,    0.1186,   -9247,   -0.1129,   28681,    0.3501,   32710,    0.1997,    8724,    0.1065,   23986,    0.2928,   17171,    0.1048,   36377,    0.4441,  -19206,   -0.2345,  -14454,   -0.0882,   16180,    0.1975,  -30634,   -0.3740,    9881,    0.0603,   34691,    0.4235,  -24810,   -0.3029,   65053,    0.3971,   30978,    0.3782,   34075,    0.4160,  -11309,   -0.0690,  -28880,   -0.3525,   17571,    0.2145,   18103,    0.1105,   16453,    0.2008,    1650,    0.0201,   50913,    0.3108,   15421,    0.1883,   35492,    0.4333,   -3003,   -0.0183,    3971,    0.0485,   -6974,   -0.0851,  -14699,   -0.0897,     836,    0.0102,  -15535,   -0.1896,    4500,    0.0275,     406,    0.0050,    4094,    0.0500,   24663,    0.1505,   10104,    0.1233,   14559,    0.1777,   11187,    0.0683,   18378,    0.2243,   -7191,   -0.0878,    8161,    0.0498,    5694,    0.0695,    2467,    0.0301,    2508,    0.0153,    2632,    0.0321,    -124,   -0.0015,   25650,    0.1566,   15552,    0.1898,   10098,    0.1233,     527,    0.0032,    6882,    0.0840,   -6355,   -0.0776,  -23564,   -0.1438,   -6042,   -0.0738,  -17522,   -0.2139,   12257,    0.0748,   10404,    0.1270,    1853,    0.0226,    7151,    0.0436,   -5617,   -0.0686,   12768,    0.1559,   -1369,   -0.0084,    7717,    0.0942,   -9086,   -0.1109,  -20238,   -0.1235,   -7787,   -0.0951,  -12451,   -0.1520,   20124,    0.1228,   29629,    0.3617,   -9505,   -0.1160,
  98,   74831,    0.4567,   48025,    0.5863,   26806,    0.3272,   25109,    0.1533,     326,    0.0040,   24783,    0.3025,   52427,    0.3200,   22553,    0.2753,   29874,    0.3647,  -38623,   -0.2357,   -7391,   -0.0902,  -31232,   -0.3813,   54376,    0.3319,   38825,    0.4740,   15551,    0.1898,   -8294,   -0.0506,  -28953,   -0.3534,   20659,    0.2522,   18435,    0.1125,   -9178,   -0.1120,   27613,    0.3371,   26219,    0.1600,    6522,    0.0796,   19697,    0.2404,   13872,    0.0847,   34653,    0.4230,  -20781,   -0.2537,  -15439,   -0.0942,   17504,    0.2137,  -32943,   -0.4021,    9423,    0.0575,   35330,    0.4313,  -25907,   -0.3163,   69468,    0.4240,   31566,    0.3853,   37902,    0.4627,   -8979,   -0.0548,  -29006,   -0.3541,   20027,    0.2445,   19724,    0.1204,   17594,    0.2148,    2130,    0.0260,   49210,    0.3004,   14666,    0.1790,   34544,    0.4217,   -2837,   -0.0173,    4300,    0.0525,   -7137,   -0.0871,  -17008,   -0.1038,   -1074,   -0.0131,  -15934,   -0.1945,    4511,    0.0275,    1412,    0.0172,    3099,    0.0378,   24439,    0.1492,   10236,    0.1250,   14203,    0.1734,   12000,    0.0732,   18116,    0.2211,   -6116,   -0.0747,    5927,    0.0362,    4979,    0.0608,     948,    0.0116,    4551,    0.0278,    1972,    0.0241,    2579,    0.0315,   30277,    0.1848,   18333,    0.2238,   11944,    0.1458,    3566,    0.0218,    9095,    0.1110,   -5529,   -0.0675,  -20259,   -0.1237,   -4270,   -0.0521,  -15989,   -0.1952,   10515,    0.0642,    9677,    0.1181,     838,    0.0102,    5556,    0.0339,   -6657,   -0.0813,   12213,    0.1491,    -794,   -0.0048,    7175,    0.0876,   -7969,   -0.0973,  -17233,   -0.1052,   -8347,   -0.1019,   -8886,   -0.1085,   18620,    0.1137,   29034,    0.3544,  -10414,   -0.1271,
