Identifier:,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,
Amp. Gain:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Low Pass:,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,
High Pass:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Notch Filter:,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,
Stimulus:,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,
Stim. Freq.,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1,   87078,    0.5315,   79968,    0.9762,    7110,    0.0868,   28373,    0.1732,   31761,    0.3877,   -3388,   -0.0414,  -29484,   -0.1800,  -45103,   -0.5506,   15619,    0.1907, -128122,   -0.7820,   69648,    0.8502, -197770,   -2.4143,   76909,    0.4694,  -21140,   -0.2581,   98049,    1.1969,  110460,    0.6742,  -63171,   -0.7712,  173631,    2.1196,   42663,    0.2604,  -91877,   -1.1216,  134540,    1.6424,  -94615,   -0.5775,  -32746,   -0.3997,  -61869,   -0.7553, -192835,   -1.1770,   -6094,   -0.0744, -186741,   -2.2796,  -91512,   -0.5586, -121616,   -1.4846,   30104,    0.3675, -151118,   -0.9224,   33117,    0.4043, -184235,   -2.2490, -119487,   -0.7293,  -40646,   -0.4962,  -78841,   -0.9624,  261115,    1.5938,  179149,    2.1869,   81966,    1.0006, -157185,   -0.9594,   91477,    1.1167, -248662,   -3.0355,   45802,    0.2796,   65542,    0.8001,  -19740,   -0.2410,   -7886,   -0.0481,    3929,    0.0480,  -11815,   -0.1442,  -40412,   -0.2467,  -25497,   -0.3113,  -14915,   -0.1821,  -21128,   -0.1290,    1240,    0.0151,  -22368,   -0.2731,  -11203,   -0.0684,  -11432,   -0.1396,     229,    0.0028,    6191,    0.0378,    4879,    0.0596,    1312,    0.0160,  -33428,   -0.2040,  -15974,   -0.1950,  -17454,   -0.2131,   38360,    0.2341,    4343,    0.0530,   34017,    0.4153,  -22271,   -0.1359,  -12897,   -0.1574,   -9374,   -0.1144,  -15658,   -0.0956,  -17650,   -0.2155,    1992,    0.0243,   -2023,   -0.0123,    5091,    0.0621,   -7114,   -0.0868,   10968,    0.0669,   20084,    0.2452,   -9116,   -0.1113,  -27931,   -0.1705,    3206,    0.0391,  -31137,   -0.3801,    8341,    0.0509,  -15028,   -0.1835,   23369,    0.2853,  -20723,   -0.1265,  -10167,   -0.1241,  -10556,   -0.1289,   46777,    0.2855,   17801,    0.2173,   28976,    0.3537,
   2,   94226,    0.5751,   86363,    1.0543,    7863,    0.0960,   24969,    0.1524,   27921,    0.3408,   -2952,   -0.0360,  -28670,   -0.1750,  -46992,   -0.5737,   18322,    0.2237, -137386,   -0.8386,   65844,    0.8038, -203230,   -2.4809,   82265,    0.5021,  -18029,   -0.2201,  100294,    1.2243,  104440,    0.6375,  -64778,   -0.7908,  169218,    2.0657,   55385,    0.3381,  -87453,   -1.0676,  142838,    1.7437,  -96086,   -0.5865,  -34197,   -0.4175,  -61889,   -0.7555, -193248,   -1.1795,   -6825,   -0.0833, -186423,   -2.2757,  -97947,   -0.5978, -119702,   -1.4613,   21755,    0.2656, -135011,   -0.8241,   37705,    0.4603, -172716,   -2.1084, -114223,   -0.6972,  -36361,   -0.4439,  -77862,   -0.9505,  264038,    1.6116,  184729,    2.2551,   79309,    0.9682, -155567,   -0.9495,   93278,    1.1387, -248845,   -3.0378,   50771,    0.3099,   74131,    0.9049,  -23360,   -0.2852,   -9884,   -0.0603,    1545,    0.0189,  -11429,   -0.1395,  -41558,   -0.2537,  -26831,   -0.3275,  -14727,   -0.1798,  -26955,   -0.1645,     -33,   -0.0004,  -26922,   -0.3286,   -9922,   -0.0606,   -8272,   -0.1010,   -1650,   -0.0201,    6212,    0.0379,    2815,    0.0344,    3397,    0.0415,  -34770,   -0.2122,  -15672,   -0.1913,  -19098,   -0.2331,   41354,    0.2524,    4324,    0.0528,   37030,    0.4520,  -22732,   -0.1387,  -12578,   -0.1535,  -10154,   -0.1240,  -16670,   -0.1017,  -16249,   -0.1984,    -421,   -0.0051,   -6719,   -0.0410,    3831,    0.0468,  -10550,   -0.1288,    4280,    0.0261,   16903,    0.2063,  -12623,   -0.1541,  -27925,   -0.1704,    4616,    0.0563,  -32541,   -0.3972,   10849,    0.0662,  -12470,   -0.1522,   23319,    0.2847,  -20848,   -0.1272,  -10990,   -0.1342,   -9858,   -0.1203,   45543,    0.2780,   19042,    0.2325,   26501,    0.3235,
   3,  103244,    0.6302,   96302,    1.1756,    6942,    0.0847,   23485,    0.1433,   25468,    0.3109,   -1983,   -0.0242,  -27477,   -0.1677,  -48127,   -0.5875,   20650,    0.2521, -136375,   -0.8324,   64850,    0.7917, -201225,   -2.4564,   89585,    0.5468,  -14381,   -0.1756,  103966,    1.2692,   97288,    0.5938,  -71490,   -0.8727,  168778,    2.0603,   63530,    0.3878,  -87373,   -1.0666,  150903,    1.8421,  -96456,   -0.5887,  -31972,   -0.3903,  -64484,   -0.7872, -190306,   -1.1616,  -10298,   -0.1257, -180008,   -2.1974, -101110,   -0.6171, -116681,   -1.4244,   15571,    0.1901, -122173,   -0.7457,   37421,    0.4568, -159594,   -1.9482, -100781,   -0.6151,  -27353,   -0.3339,  -73428,   -0.8964,  257606,    1.5724,  181123,    2.2110,   76483,    0.9337, -159583,   -0.9740,   93603,    1.1426, -253186,   -3.0907,   57661,    0.3519,   84126,    1.0270,  -26465,   -0.3231,  -10929,   -0.0667,    -595,   -0.0073,  -10334,   -0.1262,  -42472,   -0.2592,  -28433,   -0.3471,  -14039,   -0.1714,  -33316,   -0.2034,   -1959,   -0.0239,  -31357,   -0.3828,   -9130,   -0.0557,   -6233,   -0.0761,   -2897,   -0.0354,    5980,    0.0365,    1174,    0.0143,    4806,    0.0587,  -35265,   -0.2152,  -14051,   -0.1715,  -21214,   -0.2590,   44872,    0.2739,    5819,    0.0710,   39053,    0.4767,  -22851,   -0.1395,  -10896,   -0.1330,  -11955,   -0.1459,  -17905,   -0.1093,  -17264,   -0.2107,    -641,   -0.0078,  -11377,   -0.0694,    2238,    0.0273,  -13615,   -0.1662,   -1111,   -0.0068,   13173,    0.1608,  -14284,   -0.1744,  -27144,   -0.1657,    5929,    0.0724,  -33073,   -0.4037,   14365,    0.0877,   -9906,   -0.1209,   24271,    0.2963,  -22895,   -0.1397,  -11509,   -0.1405,  -11386,   -0.1390,   45551,    0.2780,   18954,    0.2314,   26597,    0.3247,
   4,  112012,    0.6837,  105976,    1.2937,    6036,    0.0737,   28184,    0.1720,   26594,    0.3246,    1590,    0.0194,  -22934,   -0.1400,  -45558,   -0.5561,   22624,    0.2762, -125659,   -0.7670,   67472,    0.8237, -193131,   -2.3576,   99572,    0.6078,   -7787,   -0.0951,  107359,    1.3106,   96358,    0.5881,  -75296,   -0.9192,  171654,    2.0954,   71072,    0.4338,  -88097,   -1.0754,  159169,    1.9430,  -99763,   -0.6089,  -33642,   -0.4107,  -66121,   -0.8072, -190944,   -1.1655,  -15122,   -0.1846, -175822,   -2.1463, -102046,   -0.6229, -115223,   -1.4066,   13177,    0.1609, -114693,   -0.7001,   35404,    0.4322, -150097,   -1.8323,  -84223,   -0.5141,  -19838,   -0.2422,  -64385,   -0.7860,  244298,    1.4911,  172645,    2.1075,   71653,    0.8747, -172389,   -1.0522,   87729,    1.0709, -260118,   -3.1754,   59928,    0.3658,   87788,    1.0717,  -27860,   -0.3401,  -13742,   -0.0839,   -5127,   -0.0626,   -8615,   -0.1052,  -43898,   -0.2679,  -29061,   -0.3548,  -14837,   -0.1811,  -38133,   -0.2328,   -3277,   -0.0400,  -34856,   -0.4255,  -10307,   -0.0629,   -4236,   -0.0517,   -6071,   -0.0741,    2705,    0.0165,   -1806,   -0.0220,    4511,    0.0551,  -35595,   -0.2173,  -11908,   -0.1454,  -23687,   -0.2892,   46135,    0.2816,    6711,    0.0819,   39424,    0.4813,  -24379,   -0.1488,  -10589,   -0.1293,  -13790,   -0.1683,  -19060,   -0.1163,  -20136,   -0.2458,    1076,    0.0131,  -16028,   -0.0978,    1485,    0.0181,  -17513,   -0.2138,   -4673,   -0.0285,   10500,    0.1282,  -15173,   -0.1852,  -27437,   -0.1675,    6232,    0.0761,  -33669,   -0.4110,   13425,    0.0819,  -10804,   -0.1319,   24229,    0.2958,  -26253,   -0.1602,  -11847,   -0.1446,  -14406,   -0.1759,   46084,    0.2813,   18077,    0.2207,   28007,    0.3419,
   5,  120145,    0.7333,  109780,    1.3401,   10365,    0.1265,   33862,    0.2067,   27546,    0.3363,    6316,    0.0771,  -15807,   -0.0965,  -42467,   -0.5184,   26660,    0.3254, -118466,   -0.7231,   68271,    0.8334, -186737,   -2.2796,  110595,    0.6750,   -1912,   -0.0233,  112507,    1.3734,  102791,    0.6274,  -76078,   -0.9287,  178869,    2.1835,   77891,    0.4754,  -87102,   -1.0633,  164993,    2.0141, -100952,   -0.6162,  -36845,   -0.4498,  -64107,   -0.7826, -197009,   -1.2025,  -19393,   -0.2367, -177616,   -2.1682, -108469,   -0.6621, -113154,   -1.3813,    4685,    0.0572, -110617,   -0.6752,   34250,    0.4181, -144867,   -1.7684,  -67091,   -0.4095,  -15122,   -0.1846,  -51969,   -0.6344,  233482,    1.4251,  166127,    2.0280,   67355,    0.8222, -189849,   -1.1588,   77098,    0.9412, -266947,   -3.2587,   59905,    0.3656,   86112,    1.0512,  -26207,   -0.3199,  -15272,   -0.0932,   -8225,   -0.1004,   -7047,   -0.0860,  -45551,   -0.2780,  -29648,   -0.3619,  -15903,   -0.1941,  -40517,   -0.2473,   -3619,   -0.0442,  -36898,   -0.4504,  -12491,   -0.0762,   -1637,   -0.0200,  -10854,   -0.1325,    2341,    0.0143,   -2391,   -0.0292,    4732,    0.0578,  -36259,   -0.2213,   -8844,   -0.1080,  -27415,   -0.3347,   46385,    0.2831,    7450,    0.0909,   38935,    0.4753,  -25801,   -0.1575,  -13907,   -0.1698,  -11894,   -0.1452,  -21136,   -0.1290,  -23778,   -0.2903,    2642,    0.0323,  -17189,   -0.1049,    1048,    0.0128,  -18237,   -0.2226,   -7924,   -0.0484,    8444,    0.1031,  -16368,   -0.1998,  -28393,   -0.1733,    5329,    0.0651,  -33722,   -0.4117,   11452,    0.0699,  -12467,   -0.1522,   23919,    0.2920,  -27705,   -0.1691,  -11667,   -0.1424,  -16038,   -0.1958,   42749,    0.2609,   17053,    0.2082,   25696,    0.3137,
   6,  130619,    0.7973,  113465,    1.3851,   17154,    0.2094,   33931,    0.2071,   28595,    0.3491,    5336,    0.0651,  -10289,   -0.0628,  -40500,   -0.4944,   30211,    0.3688, -116128,   -0.7088,   67521,    0.8243, -183649,   -2.2419,  122415,    0.7472,    3869,    0.0472,  118546,    1.4471,  107198,    0.6543,  -76323,   -0.9317,  183521,    2.2403,   75744,    0.4623,  -89253,   -1.0895,  164997,    2.0142,  -94704,   -0.5780,  -34523,   -0.4214,  -60181,   -0.7347, -204441,   -1.2478,  -19058,   -0.2326, -185383,   -2.2630, -119109,   -0.7270, -111564,   -1.3619,   -7545,   -0.0921, -104129,   -0.6356,   36750,    0.4486, -140879,   -1.7198,  -51723,   -0.3157,   -9807,   -0.1197,  -41916,   -0.5117,  233105,    1.4228,  163257,    1.9929,   69848,    0.8527, -195914,   -1.1958,   72727,    0.8878, -268641,   -3.2794,   58793,    0.3589,   84697,    1.0339,  -25904,   -0.3162,  -15008,   -0.0916,   -7610,   -0.0929,   -7398,   -0.0903,  -45413,   -0.2772,  -30389,   -0.3710,  -15024,   -0.1834,  -42466,   -0.2592,   -3157,   -0.0385,  -39309,   -0.4799,  -13685,   -0.0835,     994,    0.0121,  -14679,   -0.1792,    3038,    0.0185,   -1884,   -0.0230,    4922,    0.0601,  -41397,   -0.2527,   -9670,   -0.1180,  -31727,   -0.3873,   46853,    0.2860,    8585,    0.1048,   38268,    0.4672,  -25370,   -0.1549,  -17782,   -0.2171,   -7588,   -0.0926,  -22133,   -0.1351,  -24839,   -0.3032,    2706,    0.0330,  -19270,   -0.1176,    -656,   -0.0080,  -18614,   -0.2272,   -9188,   -0.0561,    7012,    0.0856,  -16200,   -0.1978,  -29301,   -0.1788,    3903,    0.0476,  -33204,   -0.4053,    8464,    0.0517,  -14719,   -0.1797,   23183,    0.2830,  -24925,   -0.1521,   -8598,   -0.1050,  -16327,   -0.1993,   36372,    0.2220,   16313,    0.1991,   20059,    0.2449,
   7,  136525,    0.8333,  118143,    1.4422,   18382,    0.2244,   30762,    0.1878,   29924,    0.3653,     838,    0.0102,   -4190,   -0.0256,  -39367,   -0.4806,   35177,    0.4294, -114982,   -0.7018,   66517,    0.8120, -181499,   -2.2156,  123859,    0.7560,    4665,    0.0569,  119194,    1.4550,  109205,    0.6666,  -70810,   -0.8644,  180015,    2.1975,   69420,    0.4237,  -92439,   -1.1284,  161859,    1.9759,  -86432,   -0.5276,  -29888,   -0.3649,  -56544,   -0.6903, -211769,   -1.2926,  -17041,   -0.2080, -194728,   -2.3771, -127762,   -0.7798, -109576,   -1.3376,  -18186,   -0.2220,  -93944,   -0.5734,   42750,    0.5219, -136694,   -1.6687,  -41753,   -0.2548,   -6966,   -0.0850,  -34787,   -0.4247,  232263,    1.4177,  155914,    1.9033,   76349,    0.9320, -201981,   -1.2328,   70188,    0.8568, -272169,   -3.3225,   54851,    0.3348,   82697,    1.0095,  -27846,   -0.3399,  -15162,   -0.0925,   -5923,   -0.0723,   -9239,   -0.1128,  -45596,   -0.2783,  -32298,   -0.3943,  -13298,   -0.1623,  -45182,   -0.2758,   -3571,   -0.0436,  -41611,   -0.5080,  -13403,   -0.0818,    2899,    0.0354,  -16302,   -0.1990,    2671,    0.0163,   -2232,   -0.0272,    4903,    0.0599,  -48986,   -0.2990,  -12276,   -0.1499,  -36710,   -0.4481,   49641,    0.3030,    9171,    0.1120,   40470,    0.4940,  -23354,   -0.1425,  -19907,   -0.2430,   -3447,   -0.0421,  -23661,   -0.1444,  -24758,   -0.3022,    1097,    0.0134,  -21238,   -0.1296,   -2520,   -0.0308,  -18718,   -0.2285,   -9676,   -0.0591,    5514,    0.0673,  -15190,   -0.1854,  -28836,   -0.1760,    4197,    0.0512,  -33033,   -0.4032,    7136,    0.0436,  -15727,   -0.1920,   22863,    0.2791,  -22891,   -0.1397,   -6707,   -0.0819,  -16184,   -0.1976,   32346,    0.1974,   16576,    0.2023,   15770,    0.1925,
