Identifier:,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,
 123,    2228,    0.0136,  -13280,   -0.1621,   15508,    0.1893,   51251,    0.3128,   42109,    0.5140,    9142,    0.1116,   60622,    0.3700,   52449,    0.6403,    8173,    0.0998,  132849,    0.8109,   62320,    0.7608,   70529,    0.8610,   47863,    0.2921,    3227,    0.0394,   44636,    0.5449,   70270,    0.4289,   -1663,   -0.0203,   71933,    0.8781,   26859,    0.1639,   50536,    0.6169,  -23677,   -0.2890,   59928,    0.3658,   64235,    0.7841,   -4307,   -0.0526,  111128,    0.6783,   43818,    0.5349,   67310,    0.8217,  -43737,   -0.2670,  -16408,   -0.2003,  -27329,   -0.3336,   46048,    0.2811,   33634,    0.4106,   12414,    0.1515,   36069,    0.2202,   10978,    0.1340,   25091,    0.3063,    2326,    0.0142,   25938,    0.3166,  -23612,   -0.2882,   68326,    0.4170,   49628,    0.6058,   18698,    0.2283,   42732,    0.2608,   23492,    0.2868,   19240,    0.2349,   45272,    0.2763,   39345,    0.4803,    5927,    0.0724,   81807,    0.4993,   47155,    0.5756,   34652,    0.4230,   19997,    0.1221,    4715,    0.0576,   15282,    0.1866,   -1750,   -0.0107,   24220,    0.2957,  -25970,   -0.3170,   16304,    0.0995,  -36029,   -0.4398,   52333,    0.6389,  -22487,   -0.1373,  -42899,   -0.5237,   20412,    0.2492,    8714,    0.0532,   22888,    0.2794,  -14174,   -0.1730,   36341,    0.2218,    7169,    0.0875,   29172,    0.3561,  -29990,   -0.1831,  -24190,   -0.2953,   -5800,   -0.0708,  -50132,   -0.3060,  -39593,   -0.4833,  -10539,   -0.1287,   28785,    0.1757,    5285,    0.0645,   23500,    0.2869,   56690,    0.3460,   20279,    0.2476,   36411,    0.4445,   34278,    0.2092,   31673,    0.3866,    2605,    0.0318,    8431,    0.0515,  -12889,   -0.1573,   21320,    0.2603,   12752,    0.0778,   14440,    0.1763,   -1688,   -0.0206,
 124,    4880,    0.0298,   -8071,   -0.0985,   12951,    0.1581,   48349,    0.2951,   39843,    0.4864,    8506,    0.1038,   56400,    0.3442,   47598,    0.5810,    8802,    0.1074,  138652,    0.8463,   68761,    0.8394,   69891,    0.8532,   47387,    0.2892,    2061,    0.0252,   45326,    0.5533,   73053,    0.4459,    1062,    0.0130,   71991,    0.8788,   30738,    0.1876,   50772,    0.6198,  -20034,   -0.2446,   60891,    0.3717,   65397,    0.7983,   -4506,   -0.0550,  111809,    0.6824,   44003,    0.5372,   67806,    0.8277,  -41587,   -0.2538,  -17555,   -0.2143,  -24032,   -0.2934,   46793,    0.2856,   30972,    0.3781,   15821,    0.1931,   49294,    0.3009,   13656,    0.1667,   35638,    0.4350,    1302,    0.0079,   24122,    0.2945,  -22820,   -0.2786,   70332,    0.4293,   50182,    0.6126,   20150,    0.2460,   43439,    0.2651,   25217,    0.3078,   18222,    0.2224,   45512,    0.2778,   40857,    0.4988,    4655,    0.0568,   86509,    0.5280,   49439,    0.6035,   37070,    0.4525,   22598,    0.1379,    5596,    0.0683,   17002,    0.2076,    -640,   -0.0039,   23713,    0.2895,  -24353,   -0.2973,   17039,    0.1040,  -36670,   -0.4476,   53709,    0.6556,  -21990,   -0.1342,  -43356,   -0.5293,   21366,    0.2608,    7069,    0.0431,   22193,    0.2709,  -15124,   -0.1846,   35628,    0.2175,    6779,    0.0828,   28849,    0.3522,  -32088,   -0.1959,  -27164,   -0.3316,   -4924,   -0.0601,  -50041,   -0.3054,  -39318,   -0.4800,  -10723,   -0.1309,   31765,    0.1939,    5649,    0.0690,   26116,    0.3188,   57711,    0.3523,   21456,    0.2619,   36255,    0.4426,   33124,    0.2022,   30817,    0.3762,    2307,    0.0282,    8663,    0.0529,  -12229,   -0.1493,   20892,    0.2550,   11847,    0.0723,   13516,    0.1650,   -1669,   -0.0204,
 125,    4521,    0.0276,   -7643,   -0.0933,   12164,    0.1485,   47368,    0.2891,   36057,    0.4402,   11311,    0.1381,   55641,    0.3396,   45838,    0.5596,    9803,    0.1197,  143563,    0.8763,   71067,    0.8675,   72496,    0.8850,   48522,    0.2962,    3333,    0.0407,   45189,    0.5516,   65431,    0.3994,   -2405,   -0.0294,   67836,    0.8281,   31501,    0.1923,   54497,    0.6653,  -22996,   -0.2807,   65968,    0.4026,   66694,    0.8142,    -726,   -0.0089,  115147,    0.7028,   44491,    0.5431,   70656,    0.8625,  -39552,   -0.2414,  -15644,   -0.1910,  -23908,   -0.2919,   52875,    0.3227,   33918,    0.4141,   18957,    0.2314,   54189,    0.3308,   15206,    0.1856,   38983,    0.4759,    5833,    0.0356,   25125,    0.3067,  -19292,   -0.2355,   74315,    0.4536,   46752,    0.5707,   27563,    0.3365,   39605,    0.2417,   23168,    0.2828,   16437,    0.2007,   43301,    0.2643,   39692,    0.4845,    3609,    0.0441,   85839,    0.5239,   48650,    0.5939,   37189,    0.4540,   23185,    0.1415,    5308,    0.0648,   17877,    0.2182,   -5816,   -0.0355,   20874,    0.2548,  -26690,   -0.3258,   17917,    0.1094,  -35366,   -0.4317,   53283,    0.6504,  -23468,   -0.1432,  -45226,   -0.5521,   21758,    0.2656,    5792,    0.0354,   21613,    0.2638,  -15821,   -0.1931,   35970,    0.2196,    7124,    0.0870,   28846,    0.3521,  -34016,   -0.2076,  -30594,   -0.3735,   -3422,   -0.0418,  -48168,   -0.2940,  -37296,   -0.4553,  -10872,   -0.1327,   32321,    0.1973,    5740,    0.0701,   26581,    0.3245,   57882,    0.3533,   21187,    0.2586,   36695,    0.4480,   34273,    0.2092,   30403,    0.3711,    3870,    0.0472,    7411,    0.0452,  -12905,   -0.1575,   20316,    0.2480,   13645,    0.0833,   14153,    0.1728,    -508,   -0.0062,
 126,    8384,    0.0512,   -2993,   -0.0365,   11377,    0.1389,   47436,    0.2895,   33834,    0.4130,   13602,    0.1660,   57480,    0.3508,   45558,    0.5561,   11922,    0.1455,  142492,    0.8697,   63093,    0.7702,   79399,    0.9693,   47742,    0.2914,    2294,    0.0280,   45448,    0.5548,   63260,    0.3861,    -650,   -0.0079,   63910,    0.7802,   26122,    0.1594,   52821,    0.6448,  -26699,   -0.3259,   69200,    0.4224,   70175,    0.8567,    -975,   -0.0119,  117066,    0.7145,   43456,    0.5305,   73610,    0.8986,  -39850,   -0.2432,  -16571,   -0.2023,  -23279,   -0.2842,   52598,    0.3210,   30421,    0.3714,   22177,    0.2707,   54449,    0.3323,   15134,    0.1847,   39315,    0.4799,    9191,    0.0561,   25295,    0.3088,  -16104,   -0.1966,   70731,    0.4317,   44393,    0.5419,   26338,    0.3215,   34533,    0.2108,   19567,    0.2389,   14966,    0.1827,   42280,    0.2581,   38476,    0.4697,    3804,    0.0464,   84646,    0.5167,   48889,    0.5968,   35757,    0.4365,   24441,    0.1492,    3938,    0.0481,   20503,    0.2503,   -5365,   -0.0327,   20762,    0.2535,  -26127,   -0.3189,   22420,    0.1368,  -31370,   -0.3829,   53790,    0.6566,  -21689,   -0.1324,  -45159,   -0.5513,   23470,    0.2865,    2501,    0.0153,   19871,    0.2426,  -17370,   -0.2120,   34923,    0.2132,    6903,    0.0843,   28020,    0.3421,  -35522,   -0.2168,  -31776,   -0.3879,   -3746,   -0.0457,  -47235,   -0.2883,  -34399,   -0.4199,  -12836,   -0.1567,   34296,    0.2093,    5055,    0.0617,   29241,    0.3570,   60030,    0.3664,   22331,    0.2726,   37699,    0.4602,   34022,    0.2077,   29040,    0.3545,    4982,    0.0608,    6665,    0.0407,  -11440,   -0.1397,   18105,    0.2210,   14287,    0.0872,   14866,    0.1815,    -579,   -0.0071,
 127,    5655,    0.0345,   -5222,   -0.0637,   10877,    0.1328,   43978,    0.2684,   25903,    0.3162,   18075,    0.2206,   56995,    0.3479,   45931,    0.5607,   11064,    0.1351,  137701,    0.8405,   58311,    0.7118,   79390,    0.9691,   45817,    0.2797,    3979,    0.0486,   41838,    0.5107,   58520,    0.3572,   -4557,   -0.0556,   63077,    0.7700,   24840,    0.1516,   52705,    0.6434,  -27865,   -0.3402,   69477,    0.4241,   69330,    0.8463,     147,    0.0018,  116559,    0.7114,   41607,    0.5079,   74952,    0.9150,  -36850,   -0.2249,  -14831,   -0.1810,  -22019,   -0.2688,   53368,    0.3257,   28902,    0.3528,   24466,    0.2987,   55963,    0.3416,   14332,    0.1750,   41631,    0.5082,   13900,    0.0848,   26495,    0.3234,  -12595,   -0.1538,   68696,    0.4193,   42364,    0.5172,   26332,    0.3214,   34298,    0.2093,   18301,    0.2234,   15997,    0.1953,   44714,    0.2729,   38606,    0.4713,    6108,    0.0746,   82413,    0.5030,   47797,    0.5835,   34616,    0.4226,   26416,    0.1612,    3332,    0.0407,   23084,    0.2818,   -4083,   -0.0249,   19933,    0.2433,  -24016,   -0.2932,   23990,    0.1464,  -28975,   -0.3537,   52965,    0.6466,  -18682,   -0.1140,  -44248,   -0.5402,   25566,    0.3121,    5752,    0.0351,   21175,    0.2585,  -15423,   -0.1883,   35029,    0.2138,    7214,    0.0881,   27815,    0.3395,  -35473,   -0.2165,  -31713,   -0.3871,   -3760,   -0.0459,  -45575,   -0.2782,  -32825,   -0.4007,  -12750,   -0.1556,   35170,    0.2147,    4670,    0.0570,   30500,    0.3723,   59639,    0.3640,   24164,    0.2950,   35475,    0.4331,   34169,    0.2086,   28431,    0.3471,    5738,    0.0700,    5416,    0.0331,  -11087,   -0.1353,   16503,    0.2015,   14126,    0.0862,   14468,    0.1766,    -342,   -0.0042,
 128,    7483,    0.0457,   -2532,   -0.0309,   10015,    0.1223,   44178,    0.2696,   27053,    0.3302,   17125,    0.2091,   62485,    0.3814,   48540,    0.5925,   13945,    0.1702,  139993,    0.8545,   57987,    0.7079,   82006,    1.0011,   46123,    0.2815,    5432,    0.0663,   40691,    0.4967,   54406,    0.3321,   -6422,   -0.0784,   60828,    0.7426,   22599,    0.1379,   51711,    0.6313,  -29112,   -0.3554,   76760,    0.4685,   73206,    0.8937,    3554,    0.0434,  119308,    0.7282,   43343,    0.5291,   75965,    0.9273,  -33471,   -0.2043,  -14093,   -0.1720,  -19378,   -0.2366,   56172,    0.3429,   27162,    0.3316,   29010,    0.3541,   53747,    0.3281,   11203,    0.1368,   42544,    0.5194,   19139,    0.1168,   26724,    0.3262,   -7585,   -0.0926,   66857,    0.4081,   36993,    0.4516,   29864,    0.3646,   35003,    0.2136,   16864,    0.2059,   18139,    0.2214,   43815,    0.2674,   37471,    0.4574,    6344,    0.0774,   83056,    0.5069,   49368,    0.6027,   33688,    0.4112,   25827,    0.1576,    2701,    0.0330,   23126,    0.2823,   -1072,   -0.0065,   20457,    0.2497,  -21529,   -0.2628,   23606,    0.1441,  -26381,   -0.3220,   49987,    0.6102,  -18425,   -0.1125,  -44437,   -0.5425,   26012,    0.3175,    4091,    0.0250,   19095,    0.2331,  -15004,   -0.1832,   34669,    0.2116,    7255,    0.0886,   27414,    0.3347,  -36335,   -0.2218,  -32584,   -0.3978,   -3751,   -0.0458,  -44824,   -0.2736,  -30674,   -0.3744,  -14150,   -0.1727,   33929,    0.2071,    4398,    0.0537,   29531,    0.3605,   58593,    0.3576,   24919,    0.3042,   33674,    0.4111,   35014,    0.2137,   30052,    0.3669,    4962,    0.0606,    3431,    0.0209,  -10029,   -0.1224,   13460,    0.1643,   14025,    0.0856,   12235,    0.1494,    1790,    0.0219,
 129,    5419,    0.0331,    -713,   -0.0087,    6132,    0.0749,   46675,    0.2849,   26262,    0.3206,   20413,    0.2492,   61205,    0.3736,   52597,    0.6421,    8608,    0.1051,  143277,    0.8745,   61657,    0.7527,   81620,    0.9964,   43244,    0.2639,    4578,    0.0559,   38666,    0.4720,   60955,    0.3721,   -3204,   -0.0391,   64159,    0.7832,   23232,    0.1418,   52162,    0.6368,  -28930,   -0.3532,   75221,    0.4591,   74788,    0.9130,     433,    0.0053,  116769,    0.7127,   39566,    0.4830,   77203,    0.9424,  -29325,   -0.1790,  -14162,   -0.1729,  -15163,   -0.1851,   54686,    0.3338,   26525,    0.3238,   28161,    0.3438,   54007,    0.3296,    9340,    0.1140,   44667,    0.5453,   23404,    0.1429,   29745,    0.3631,   -6341,   -0.0774,   64185,    0.3918,   34032,    0.4154,   30153,    0.3681,   31294,    0.1910,   14261,    0.1741,   17033,    0.2079,   44510,    0.2717,   37753,    0.4609,    6757,    0.0825,   80437,    0.4910,   48021,    0.5862,   32416,    0.3957,   26672,    0.1628,    1486,    0.0181,   25186,    0.3075,    1395,    0.0085,   21073,    0.2572,  -19678,   -0.2402,   23953,    0.1462,  -26228,   -0.3202,   50181,    0.6126,  -18219,   -0.1112,  -43462,   -0.5306,   25243,    0.3082,    3547,    0.0216,   17804,    0.2173,  -14257,   -0.1740,   33429,    0.2040,    7391,    0.0902,   26038,    0.3179,  -33976,   -0.2074,  -31571,   -0.3854,   -2405,   -0.0294,  -41977,   -0.2562,  -28666,   -0.3499,  -13311,   -0.1625,   34718,    0.2119,    5920,    0.0723,   28798,    0.3515,   60364,    0.3684,   27751,    0.3388,   32613,    0.3981,   36494,    0.2227,   29705,    0.3626,    6789,    0.0829,    3039,    0.0185,  -10213,   -0.1247,   13252,    0.1618,   12562,    0.0767,   10274,    0.1254,    2288,    0.0279,
 130,    3621,    0.0221,    -172,   -0.0021,    3793,    0.0463,   47070,    0.2873,   29103,    0.3553,   17967,    0.2193,   66267,    0.4045,   54789,    0.6688,   11478,    0.1401,  149505,    0.9125,   64944,    0.7928,   84561,    1.0323,   38643,    0.2359,    3990,    0.0487,   34653,    0.4230,   65548,    0.4001,   -2673,   -0.0326,   68221,    0.8328,   25810,    0.1575,   51662,    0.6307,  -25852,   -0.3156,   83864,    0.5119,   79860,    0.9749,    4004,    0.0489,  125652,    0.7669,   42889,    0.5236,   82763,    1.0103,  -26887,   -0.1641,  -11529,   -0.1407,  -15358,   -0.1875,   57657,    0.3519,   27446,    0.3350,   30211,    0.3688,   51781,    0.3161,    5933,    0.0724,   45848,    0.5597,   24368,    0.1487,   29518,    0.3603,   -5150,   -0.0629,   56635,    0.3457,   28081,    0.3428,   28554,    0.3486,   31204,    0.1905,   14070,    0.1718,   17134,    0.2092,   44246,    0.2701,   36418,    0.4446,    7828,    0.0956,   79749,    0.4868,   49112,    0.5995,   30637,    0.3740,   30923,    0.1887,    2936,    0.0358,   27987,    0.3416,    3931,    0.0240,   22723,    0.2774,  -18792,   -0.2294,   20691,    0.1263,  -27720,   -0.3384,   48411,    0.5910,  -20966,   -0.1280,  -44613,   -0.5446,   23647,    0.2887,    2965,    0.0181,   14837,    0.1811,  -11872,   -0.1449,   30817,    0.1881,    6833,    0.0834,   23984,    0.2928,  -31391,   -0.1916,  -31942,   -0.3899,     551,    0.0067,  -39482,   -0.2410,  -28066,   -0.3426,  -11416,   -0.1394,   35997,    0.2197,    8542,    0.1043,   27455,    0.3352,   55561,    0.3391,   27058,    0.3303,   28503,    0.3479,   35341,    0.2157,   29728,    0.3629,    5613,    0.0685,    6370,    0.0389,   -6862,   -0.0838,   13232,    0.1615,   13632,    0.0832,    8853,    0.1081,    4779,    0.0583,
 131,   -3344,   -0.0204,   -4487,   -0.0548,    1143,    0.0140,   46963,    0.2866,   27145,    0.3314,   19818,    0.2419,   64597,    0.3943,   53791,    0.6566,   10806,    0.1319,  155193,    0.9473,   68350,    0.8344,   86843,    1.0601,   38172,    0.2330,    5194,    0.0634,   32978,    0.4026,   66968,    0.4088,    1232,    0.0150,   65736,    0.8025,   25574,    0.1561,   49077,    0.5991,  -23503,   -0.2869,   84568,    0.5162,   82752,    1.0102,    1816,    0.0222,  130812,    0.7984,   45778,    0.5588,   85034,    1.0380,  -29465,   -0.1798,  -12752,   -0.1557,  -16713,   -0.2040,   54817,    0.3346,   26792,    0.3271,   28025,    0.3421,   57171,    0.3490,    8799,    0.1074,   48372,    0.5905,   29351,    0.1791,   29477,    0.3598,    -126,   -0.0015,   50965,    0.3111,   23736,    0.2898,   27229,    0.3324,   29519,    0.1802,   14137,    0.1726,   15382,    0.1878,   42901,    0.2619,   36216,    0.4421,    6685,    0.0816,   80280,    0.4900,   50056,    0.6111,   30224,    0.3690,   32117,    0.1960,    2442,    0.0298,   29675,    0.3623,    2403,    0.0147,   22651,    0.2765,  -20248,   -0.2472,   21569,    0.1317,  -27423,   -0.3348,   48992,    0.5981,  -20411,   -0.1246,  -43930,   -0.5363,   23519,    0.2871,    1478,    0.0090,   13849,    0.1691,  -12371,   -0.1510,   27522,    0.1680,    6511,    0.0795,   21011,    0.2565,  -32884,   -0.2007,  -32848,   -0.4010,     -36,   -0.0004,  -35634,   -0.2175,  -27018,   -0.3298,   -8616,   -0.1052,   34738,    0.2120,    9012,    0.1100,   25726,    0.3140,   52206,    0.3186,   25906,    0.3162,   26300,    0.3211,   35306,    0.2155,   29305,    0.3577,    6001,    0.0733,    9761,    0.0596,   -4125,   -0.0504,   13886,    0.1695,   12680,    0.0774,    8282,    0.1011,    4398,    0.0537,
 132,   -9868,   -0.0602,   -7827,   -0.0955,   -2041,   -0.0249,   42210,    0.2576,   22375,    0.2731,   19835,    0.2421,   60630,    0.3701,   48074,    0.5869,   12556,    0.1533,  156088,    0.9527,   69257,    0.8454,   86831,    1.0600,   36453,    0.2225,    6723,    0.0821,   29730,    0.3629,   70081,    0.4278,    8460,    0.1033,   61621,    0.7522,   30914,    0.1887,   49903,    0.6092,  -18989,   -0.2318,   85504,    0.5219,   85467,    1.0433,      37,    0.0005,  134173,    0.8190,   50408,    0.6154,   83765,    1.0226,  -26520,   -0.1619,  -13376,   -0.1633,  -13144,   -0.1605,   52922,    0.3230,   28663,    0.3499,   24259,    0.2961,   64823,    0.3957,   11760,    0.1436,   53063,    0.6478,   27461,    0.1676,   25488,    0.3111,    1973,    0.0241,   49583,    0.3026,   22009,    0.2687,   27574,    0.3366,   34872,    0.2128,   17564,    0.2144,   17308,    0.2113,   45438,    0.2773,   36088,    0.4405,    9350,    0.1141,   79321,    0.4842,   50635,    0.6181,   28686,    0.3502,   34871,    0.2128,    3698,    0.0451,   31173,    0.3805,   -1964,   -0.0120,   18846,    0.2301,  -20810,   -0.2540,   22430,    0.1369,  -26351,   -0.3217,   48781,    0.5955,  -19437,   -0.1186,  -43062,   -0.5257,   23625,    0.2884,   -1354,   -0.0083,    9957,    0.1215,  -11311,   -0.1381,   27281,    0.1665,    7653,    0.0934,   19628,    0.2396,  -31540,   -0.1925,  -32306,   -0.3944,     766,    0.0094,  -30910,   -0.1887,  -26804,   -0.3272,   -4106,   -0.0501,   36049,    0.2200,    9459,    0.1155,   26590,    0.3246,   51658,    0.3153,   25709,    0.3138,   25949,    0.3168,   37708,    0.2302,   31403,    0.3833,    6305,    0.0770,   12884,    0.0786,   -1615,   -0.0197,   14499,    0.1770,   14966,    0.0913,    8835,    0.1079,    6131,    0.0748,
 133,  -13616,   -0.0831,  -11482,   -0.1402,   -2134,   -0.0261,   38143,    0.2328,   18978,    0.2317,   19165,    0.2340,   57704,    0.3522,   44054,    0.5378,   13650,    0.1666,  155812,    0.9510,   68260,    0.8333,   87552,    1.0688,   36269,    0.2214,    8579,    0.1047,   27690,    0.3380,   70491,    0.4303,   13196,    0.1611,   57295,    0.6994,   29995,    0.1831,   47720,    0.5825,  -17725,   -0.2164,   83060,    0.5070,   84646,    1.0333,   -1586,   -0.0194,  133844,    0.8169,   46788,    0.5712,   87056,    1.0627,  -24910,   -0.1520,  -11174,   -0.1364,  -13736,   -0.1677,   49772,    0.3038,   28658,    0.3498,   21114,    0.2577,   70802,    0.4322,   14508,    0.1771,   56294,    0.6872,   28840,    0.1760,   21024,    0.2566,    7816,    0.0954,   48579,    0.2965,   20746,    0.2533,   27833,    0.3398,   32322,    0.1973,   17386,    0.2122,   14936,    0.1823,   46581,    0.2843,   37166,    0.4537,    9415,    0.1149,   81333,    0.4964,   51145,    0.6243,   30188,    0.3685,   35083,    0.2141,    4666,    0.0570,   30417,    0.3713,   -4166,   -0.0254,   17497,    0.2136,  -21663,   -0.2644,   24206,    0.1477,  -24119,   -0.2944,   48325,    0.5899,  -17546,   -0.1071,  -39315,   -0.4799,   21769,    0.2657,   -3161,   -0.0193,    8302,    0.1013,  -11463,   -0.1399,   27149,    0.1657,    8771,    0.1071,   18378,    0.2243,  -29450,   -0.1798,  -31486,   -0.3844,    2036,    0.0249,  -25168,   -0.1536,  -24108,   -0.2943,   -1060,   -0.0129,   34074,    0.2080,    8492,    0.1037,   25582,    0.3123,   48841,    0.2981,   25363,    0.3096,   23478,    0.2866,   43038,    0.2627,   32521,    0.3970,   10517,    0.1284,   14968,    0.0914,     471,    0.0057,   14497,    0.1770,   16274,    0.0993,   10563,    0.1289,    5711,    0.0697,
 134,  -14810,   -0.0904,  -14957,   -0.1826,     147,    0.0018,   34780,    0.2123,   14007,    0.1710,   20773,    0.2536,   48774,    0.2977,   34688,    0.4235,   14086,    0.1720,  152865,    0.9330,   64221,    0.7840,   88644,    1.0821,   34233,    0.2089,    8514,    0.1039,   25719,    0.3140,   79163,    0.4832,   18746,    0.2288,   60417,    0.7375,   35644,    0.2176,   50431,    0.6156,  -14787,   -0.1805,   81307,    0.4963,   84310,    1.0292,   -3003,   -0.0367,  134178,    0.8190,   46539,    0.5681,   87639,    1.0698,  -14779,   -0.0902,   -6125,   -0.0748,   -8654,   -0.1056,   48590,    0.2966,   29514,    0.3603,   19076,    0.2329,   75688,    0.4620,   14945,    0.1824,   60743,    0.7415,   20078,    0.1226,   12629,    0.1542,    7449,    0.0909,   50849,    0.3104,   20991,    0.2562,   29858,    0.3645,   31086,    0.1897,   16502,    0.2014,   14584,    0.1780,   51695,    0.3155,   39365,    0.4805,   12330,    0.1505,   82419,    0.5031,   51627,    0.6302,   30792,    0.3759,   35718,    0.2180,    5310,    0.0648,   30408,    0.3712,   -7188,   -0.0439,   14511,    0.1771,  -21699,   -0.2649,   26357,    0.1609,  -22989,   -0.2806,   49346,    0.6024,  -14110,   -0.0861,  -36008,   -0.4396,   21898,    0.2673,   -2290,   -0.0140,    6442,    0.0786,   -8732,   -0.1066,   26717,    0.1631,   10778,    0.1316,   15939,    0.1946,  -26938,   -0.1644,  -29786,   -0.3636,    2848,    0.0348,  -22479,   -0.1372,  -23214,   -0.2834,     735,    0.0090,   35136,    0.2145,    8932,    0.1090,   26204,    0.3199,   48924,    0.2986,   24843,    0.3033,   24081,    0.2940,   48407,    0.2955,   35135,    0.4289,   13272,    0.1620,   17928,    0.1094,     496,    0.0061,   17432,    0.2128,   16267,    0.0993,    9393,    0.1147,    6874,    0.0839,
 135,   -8691,   -0.0530,  -12759,   -0.1558,    4068,    0.0497,   29456,    0.1798,   10569,    0.1290,   18887,    0.2306,   48235,    0.2944,   37442,    0.4571,   10793,    0.1318,  149807,    0.9144,   60418,    0.7375,   89389,    1.0912,   33466,    0.2043,   11885,    0.1451,   21581,    0.2634,   83365,    0.5088,   22861,    0.2791,   60504,    0.7386,   43139,    0.2633,   51664,    0.6307,   -8525,   -0.1041,   76585,    0.4675,   80629,    0.9843,   -4044,   -0.0494,  133731,    0.8163,   45162,    0.5513,   88569,    1.0812,   -6251,   -0.0382,   -5034,   -0.0615,   -1217,   -0.0149,   50888,    0.3106,   31465,    0.3841,   19423,    0.2371,   71712,    0.4377,   15458,    0.1887,   56254,    0.6867,   23348,    0.1425,   14349,    0.1752,    8999,    0.1099,   52582,    0.3209,   20330,    0.2482,   32252,    0.3937,   28866,    0.1762,   18261,    0.2229,   10605,    0.1295,   55096,    0.3363,   41102,    0.5017,   13994,    0.1708,   80752,    0.4929,   50147,    0.6122,   30605,    0.3736,   35059,    0.2140,    6328,    0.0772,   28731,    0.3507,  -10399,   -0.0635,   11103,    0.1355,  -21502,   -0.2625,   27713,    0.1692,  -21446,   -0.2618,   49159,    0.6001,  -15066,   -0.0920,  -33516,   -0.4091,   18450,    0.2252,   -3339,   -0.0204,    3761,    0.0459,   -7100,   -0.0867,   25633,    0.1565,   11069,    0.1351,   14564,    0.1778,  -27320,   -0.1668,  -28796,   -0.3515,    1476,    0.0180,  -20337,   -0.1241,  -23383,   -0.2854,    3046,    0.0372,   34094,    0.2081,    8382,    0.1023,   25712,    0.3139,   48580,    0.2965,   25011,    0.3053,   23569,    0.2877,   54452,    0.3324,   38182,    0.4661,   16270,    0.1986,   17526,    0.1070,   -1267,   -0.0155,   18793,    0.2294,   17002,    0.1038,    9949,    0.1215,    7053,    0.0861,
 136,   -1797,   -0.0110,   -8673,   -0.1059,    6876,    0.0839,   28472,    0.1738,   10008,    0.1222,   18464,    0.2254,   50127,    0.3060,   38776,    0.4734,   11351,    0.1386,  150483,    0.9185,   63175,    0.7712,   87308,    1.0658,   34057,    0.2079,   13540,    0.1653,   20517,    0.2505,   85815,    0.5238,   23366,    0.2852,   62449,    0.7623,   48806,    0.2979,   53693,    0.6555,   -4887,   -0.0597,   73359,    0.4478,   81551,    0.9955,   -8192,   -0.1000,  135563,    0.8274,   44576,    0.5442,   90987,    1.1107,    1037,    0.0063,    -727,   -0.0089,    1764,    0.0215,   47834,    0.2920,   30104,    0.3675,   17730,    0.2164,   73888,    0.4510,   14695,    0.1794,   59193,    0.7226,   22376,    0.1366,   15002,    0.1831,    7374,    0.0900,   55482,    0.3386,   23453,    0.2863,   32029,    0.3910,   30061,    0.1835,   19221,    0.2346,   10840,    0.1323,   57165,    0.3489,   42248,    0.5157,   14917,    0.1821,   80952,    0.4941,   49471,    0.6039,   31481,    0.3843,   31596,    0.1929,    4278,    0.0522,   27318,    0.3335,   -7977,   -0.0487,   10928,    0.1334,  -18905,   -0.2308,   28957,    0.1767,  -20579,   -0.2512,   49536,    0.6047,  -14716,   -0.0898,  -31334,   -0.3825,   16618,    0.2029,   -3503,   -0.0214,    2694,    0.0329,   -6197,   -0.0756,   24778,    0.1512,   10291,    0.1256,   14487,    0.1768,  -26996,   -0.1648,  -26773,   -0.3268,    -223,   -0.0027,  -15761,   -0.0962,  -21538,   -0.2629,    5777,    0.0705,   37344,    0.2279,   10188,    0.1244,   27156,    0.3315,   48829,    0.2980,   25578,    0.3122,   23251,    0.2838,   57186,    0.3490,   39024,    0.4764,   18162,    0.2217,   19317,    0.1179,   -2270,   -0.0277,   21587,    0.2635,   17160,    0.1047,   10853,    0.1325,    6307,    0.0770,
