Identifier:,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,
 310,  128696,    0.7855,   63118,    0.7705,   65578,    0.8005,   83182,    0.5077,  -17767,   -0.2169,  100949,    1.2323,  156800,    0.9571,   84358,    1.0298,   72442,    0.8843,   52140,    0.3182,   30117,    0.3677,   22023,    0.2688,   99433,    0.6069,   32397,    0.3955,   67036,    0.8183,  124383,    0.7592,   72194,    0.8813,   52189,    0.6371,  114282,    0.6975,   89574,    1.0935,   24708,    0.3016,  125690,    0.7672,   74494,    0.9094,   51196,    0.6250,  142723,    0.8711,   64883,    0.7921,   77840,    0.9502,  130762,    0.7981,   46791,    0.5712,   83971,    1.0251,  122561,    0.7481,   59971,    0.7321,   62590,    0.7641,  200128,    1.2215,   90171,    1.1008,  109957,    1.3423,  106250,    0.6485,   53234,    0.6498,   53016,    0.6472,  153348,    0.9360,   59327,    0.7242,   94021,    1.1478,   96233,    0.5874,   58764,    0.7174,   37469,    0.4574,   74589,    0.4553,   24575,    0.3000,   50014,    0.6105,  -12829,   -0.0783,  -13045,   -0.1592,     216,    0.0026,    -475,   -0.0029,   15055,    0.1838,  -15530,   -0.1896,   18983,    0.1159,   10322,    0.1260,    8661,    0.1057,   20825,    0.1271,   25834,    0.3154,   -5009,   -0.0611,    2129,    0.0130,   -1677,   -0.0205,    3806,    0.0465,    -921,   -0.0056,    5928,    0.0724,   -6849,   -0.0836,  -12842,   -0.0784,  -22298,   -0.2722,    9456,    0.1154,   27970,    0.1707,   -4095,   -0.0500,   32065,    0.3914,   49143,    0.3000,   12023,    0.1468,   37120,    0.4531,   -5823,   -0.0355,   32628,    0.3983,  -38451,   -0.4694,   -9626,   -0.0588,     358,    0.0044,   -9984,   -0.1219,   13028,    0.0795,    4099,    0.0500,    8929,    0.1090,   15694,    0.0958,    4828,    0.0589,   10866,    0.1326,    5532,    0.0338,   17486,    0.2135,  -11954,   -0.1459,   -1967,   -0.0120,  -13998,   -0.1709,   12031,    0.1469,  -16480,   -0.1006,  -23922,   -0.2920,    7442,    0.0908,
 311,  127416,    0.7777,   61534,    0.7512,   65882,    0.8042,   84779,    0.5175,  -16321,   -0.1992,  101100,    1.2342,  153790,    0.9387,   82851,    1.0114,   70939,    0.8660,   47081,    0.2874,   28732,    0.3507,   18349,    0.2240,   94196,    0.5749,   29755,    0.3632,   64441,    0.7867,  122747,    0.7492,   69417,    0.8474,   53330,    0.6510,  115582,    0.7055,   90356,    1.1030,   25226,    0.3079,  131443,    0.8023,   73800,    0.9009,   57643,    0.7037,  135776,    0.8287,   62660,    0.7649,   73116,    0.8926,  125885,    0.7684,   40419,    0.4934,   85466,    1.0433,  122376,    0.7469,   58261,    0.7112,   64115,    0.7827,  201717,    1.2312,   92906,    1.1341,  108811,    1.3283,  101004,    0.6165,   49054,    0.5988,   51950,    0.6342,  147518,    0.9004,   52842,    0.6451,   94676,    1.1557,   96446,    0.5887,   55379,    0.6760,   41067,    0.5013,   72652,    0.4434,   21501,    0.2625,   51151,    0.6244,  -16313,   -0.0996,  -13704,   -0.1673,   -2609,   -0.0318,     915,    0.0056,   16665,    0.2034,  -15750,   -0.1923,   18041,    0.1101,    7655,    0.0934,   10386,    0.1268,   20629,    0.1259,   27367,    0.3341,   -6738,   -0.0823,    1726,    0.0105,   -2215,   -0.0270,    3941,    0.0481,   -1535,   -0.0094,    5564,    0.0679,   -7099,   -0.0867,  -17788,   -0.1086,  -25253,   -0.3083,    7465,    0.0911,   28916,    0.1765,   -3297,   -0.0402,   32213,    0.3932,   46262,    0.2824,    9963,    0.1216,   36299,    0.4431,   -4476,   -0.0273,   33504,    0.4090,  -37980,   -0.4636,   -9681,   -0.0591,    -150,   -0.0018,   -9531,   -0.1163,   11708,    0.0715,    1606,    0.0196,   10102,    0.1233,   18346,    0.1120,    7203,    0.0879,   11143,    0.1360,    5191,    0.0317,   17970,    0.2194,  -12779,   -0.1560,   -1482,   -0.0090,  -16034,   -0.1957,   14552,    0.1776,  -17376,   -0.1061,  -22100,   -0.2698,    4724,    0.0577,
 312,  125055,    0.7633,   62752,    0.7660,   62303,    0.7606,   83607,    0.5103,  -14210,   -0.1735,   97817,    1.1941,  153437,    0.9365,   83785,    1.0228,   69652,    0.8503,   49241,    0.3006,   30667,    0.3744,   18574,    0.2267,   88837,    0.5422,   26115,    0.3188,   62722,    0.7657,  120801,    0.7373,   69032,    0.8427,   51769,    0.6320,  110754,    0.6760,   88515,    1.0805,   22239,    0.2715,  134546,    0.8212,   73197,    0.8935,   61349,    0.7489,  140178,    0.8556,   62223,    0.7596,   77955,    0.9516,  126857,    0.7743,   39611,    0.4835,   87246,    1.0650,  119737,    0.7308,   56831,    0.6938,   62906,    0.7679,  205623,    1.2551,   93243,    1.1383,  112380,    1.3719,  100694,    0.6146,   49042,    0.5987,   51652,    0.6305,  147779,    0.9020,   51192,    0.6249,   96587,    1.1791,  100477,    0.6133,   56391,    0.6884,   44086,    0.5382,   72990,    0.4455,   21482,    0.2622,   51508,    0.6288,  -17817,   -0.1087,  -15545,   -0.1898,   -2272,   -0.0277,   -2961,   -0.0181,   14685,    0.1793,  -17646,   -0.2154,   19060,    0.1163,    7792,    0.0951,   11268,    0.1376,   21220,    0.1295,   29061,    0.3548,   -7841,   -0.0957,     806,    0.0049,   -3631,   -0.0443,    4437,    0.0542,     517,    0.0032,    6364,    0.0777,   -5847,   -0.0714,  -20107,   -0.1227,  -25836,   -0.3154,    5729,    0.0699,   30421,    0.1857,   -1683,   -0.0205,   32104,    0.3919,   45285,    0.2764,    9811,    0.1198,   35474,    0.4330,   -4383,   -0.0268,   35429,    0.4325,  -39812,   -0.4860,   -9162,   -0.0559,    -926,   -0.0113,   -8236,   -0.1005,    8757,    0.0535,    -802,   -0.0098,    9559,    0.1167,   17106,    0.1044,    7029,    0.0858,   10077,    0.1230,    2643,    0.0161,   16388,    0.2001,  -13745,   -0.1678,   -3239,   -0.0198,  -20346,   -0.2484,   17107,    0.2088,  -17236,   -0.1052,  -20003,   -0.2442,    2767,    0.0338,
 313,  121653,    0.7425,   61016,    0.7448,   60637,    0.7402,   88483,    0.5401,   -6064,   -0.0740,   94547,    1.1542,  153504,    0.9369,   82799,    1.0108,   70705,    0.8631,   48599,    0.2966,   33332,    0.4069,   15267,    0.1864,   87506,    0.5341,   28202,    0.3443,   59304,    0.7239,  113712,    0.6941,   66094,    0.8068,   47618,    0.5813,  113668,    0.6938,   90556,    1.1055,   23112,    0.2821,  136038,    0.8303,   69557,    0.8491,   66481,    0.8116,  143292,    0.8746,   63011,    0.7692,   80281,    0.9800,  126907,    0.7746,   40810,    0.4982,   86097,    1.0510,  115124,    0.7027,   55725,    0.6803,   59399,    0.7251,  208098,    1.2702,   94107,    1.1488,  113991,    1.3915,   95944,    0.5856,   47067,    0.5746,   48877,    0.5967,  149891,    0.9149,   53232,    0.6498,   96659,    1.1800,  101507,    0.6196,   51231,    0.6254,   50276,    0.6137,   74592,    0.4553,   25208,    0.3077,   49384,    0.6029,  -19521,   -0.1192,  -15614,   -0.1906,   -3907,   -0.0477,   -5579,   -0.0341,   12733,    0.1554,  -18312,   -0.2235,   15667,    0.0956,    4587,    0.0560,   11080,    0.1353,   21172,    0.1292,   29377,    0.3586,   -8205,   -0.1002,    -345,   -0.0021,   -4104,   -0.0501,    3759,    0.0459,    3697,    0.0226,    9710,    0.1185,   -6013,   -0.0734,  -25798,   -0.1575,  -28986,   -0.3538,    3188,    0.0389,   30189,    0.1843,   -1780,   -0.0217,   31969,    0.3903,   44868,    0.2739,    9017,    0.1101,   35851,    0.4376,   -1472,   -0.0090,   38650,    0.4718,  -40122,   -0.4898,   -6155,   -0.0376,     455,    0.0056,   -6610,   -0.0807,    6293,    0.0384,    -573,   -0.0070,    6866,    0.0838,   17460,    0.1066,    7854,    0.0959,    9606,    0.1173,    2622,    0.0160,   14817,    0.1809,  -12195,   -0.1489,   -4860,   -0.0297,  -21778,   -0.2659,   16918,    0.2065,  -17751,   -0.1083,  -20283,   -0.2476,    2532,    0.0309,
 314,  117958,    0.7200,   57952,    0.7074,   60006,    0.7325,   88715,    0.5415,   -4147,   -0.0506,   92862,    1.1336,  150450,    0.9183,   83489,    1.0192,   66961,    0.8174,   52117,    0.3181,   36979,    0.4514,   15138,    0.1848,   86438,    0.5276,   26971,    0.3292,   59467,    0.7259,  113484,    0.6927,   65692,    0.8019,   47792,    0.5834,  111797,    0.6824,   85693,    1.0461,   26104,    0.3187,  134235,    0.8193,   68729,    0.8390,   65506,    0.7997,  147637,    0.9011,   64750,    0.7904,   82887,    1.0118,  125676,    0.7671,   41787,    0.5101,   83889,    1.0241,  111203,    0.6787,   56464,    0.6893,   54739,    0.6682,  212089,    1.2945,   95787,    1.1693,  116302,    1.4197,   98074,    0.5986,   47612,    0.5812,   50462,    0.6160,  153494,    0.9369,   57738,    0.7048,   95756,    1.1689,  103208,    0.6300,   50775,    0.6198,   52433,    0.6401,   76167,    0.4649,   27898,    0.3406,   48269,    0.5892,  -20139,   -0.1229,  -17375,   -0.2121,   -2764,   -0.0337,   -6377,   -0.0389,   11121,    0.1358,  -17498,   -0.2136,   12905,    0.0788,    2723,    0.0332,   10182,    0.1243,   19268,    0.1176,   28864,    0.3524,   -9596,   -0.1171,     121,    0.0007,   -3846,   -0.0469,    3967,    0.0484,    8344,    0.0509,   10591,    0.1293,   -2247,   -0.0274,  -28084,   -0.1714,  -28986,   -0.3538,     902,    0.0110,   28581,    0.1744,   -1568,   -0.0191,   30149,    0.3680,   49517,    0.3022,    9898,    0.1208,   39619,    0.4836,    2158,    0.0132,   41449,    0.5060,  -39291,   -0.4796,   -4003,   -0.0244,     582,    0.0071,   -4585,   -0.0560,    3500,    0.0214,    -266,   -0.0032,    3766,    0.0460,   15453,    0.0943,    9771,    0.1193,    5682,    0.0694,    1831,    0.0112,   13854,    0.1691,  -12023,   -0.1468,   -5713,   -0.0349,  -22465,   -0.2742,   16752,    0.2045,  -13906,   -0.0849,  -18421,   -0.2249,    4515,    0.0551,
 315,  123078,    0.7512,   58692,    0.7165,   64386,    0.7860,   88832,    0.5422,   -3088,   -0.0377,   91920,    1.1221,  150914,    0.9211,   84105,    1.0267,   66809,    0.8156,   53567,    0.3270,   39228,    0.4789,   14339,    0.1750,   88593,    0.5407,   28821,    0.3518,   59772,    0.7297,  114960,    0.7017,   70400,    0.8594,   44560,    0.5440,  108826,    0.6642,   84358,    1.0298,   24468,    0.2987,  138212,    0.8436,   72118,    0.8804,   66094,    0.8068,  151009,    0.9217,   62788,    0.7665,   88221,    1.0769,  121729,    0.7430,   41891,    0.5114,   79838,    0.9746,  107672,    0.6572,   55811,    0.6813,   51861,    0.6331,  213621,    1.3039,   95513,    1.1660,  118108,    1.4418,  102862,    0.6278,   51367,    0.6271,   51495,    0.6286,  155978,    0.9520,   60018,    0.7327,   95960,    1.1714,   99686,    0.6085,   50089,    0.6115,   49597,    0.6055,   75831,    0.4628,   29531,    0.3605,   46300,    0.5652,  -20224,   -0.1234,  -17967,   -0.2193,   -2257,   -0.0276,   -7837,   -0.0478,   11237,    0.1372,  -19074,   -0.2328,    7802,    0.0476,   -1268,   -0.0155,    9070,    0.1107,   17611,    0.1075,   27414,    0.3347,   -9803,   -0.1197,    1657,    0.0101,   -1901,   -0.0232,    3558,    0.0434,   10029,    0.0612,   11936,    0.1457,   -1907,   -0.0233,  -27728,   -0.1692,  -29422,   -0.3592,    1694,    0.0207,   29216,    0.1783,   -2131,   -0.0260,   31347,    0.3827,   50349,    0.3073,    9123,    0.1114,   41226,    0.5033,    6826,    0.0417,   45958,    0.5610,  -39132,   -0.4777,   -4397,   -0.0268,    -248,   -0.0030,   -4149,   -0.0506,    2971,    0.0181,    1146,    0.0140,    1825,    0.0223,   14070,    0.0859,   11737,    0.1433,    2333,    0.0285,    2259,    0.0138,   12391,    0.1513,  -10132,   -0.1237,   -5370,   -0.0328,  -23928,   -0.2921,   18558,    0.2265,  -14964,   -0.0913,  -19075,   -0.2329,    4111,    0.0502,
 316,  126289,    0.7708,   58387,    0.7128,   67902,    0.8289,   87959,    0.5369,   -3898,   -0.0476,   91857,    1.1213,  145012,    0.8851,   81910,    0.9999,   63102,    0.7703,   53165,    0.3245,   39888,    0.4869,   13277,    0.1621,   89331,    0.5452,   30958,    0.3779,   58373,    0.7126,  113564,    0.6932,   71811,    0.8766,   41753,    0.5097,  106276,    0.6487,   84108,    1.0267,   22168,    0.2706,  138706,    0.8466,   73484,    0.8970,   65222,    0.7962,  151264,    0.9233,   60344,    0.7366,   90920,    1.1099,  122160,    0.7456,   42824,    0.5228,   79336,    0.9685,  110816,    0.6764,   55621,    0.6790,   55195,    0.6738,  213577,    1.3036,   96173,    1.1740,  117404,    1.4332,  105384,    0.6432,   52124,    0.6363,   53260,    0.6502,  157940,    0.9640,   64803,    0.7911,   93137,    1.1370,   97693,    0.5963,   50068,    0.6112,   47625,    0.5814,   73653,    0.4496,   31627,    0.3861,   42026,    0.5130,  -20649,   -0.1260,  -18697,   -0.2282,   -1952,   -0.0238,   -8889,   -0.0543,   10419,    0.1272,  -19308,   -0.2357,    4758,    0.0290,   -6302,   -0.0769,   11060,    0.1350,   19018,    0.1161,   29872,    0.3647,  -10854,   -0.1325,     387,    0.0024,   -1061,   -0.0130,    1448,    0.0177,   12577,    0.0768,   10926,    0.1334,    1651,    0.0202,  -28446,   -0.1736,  -29282,   -0.3575,     836,    0.0102,   26663,    0.1627,   -4861,   -0.0593,   31524,    0.3848,   50926,    0.3108,    9202,    0.1123,   41724,    0.5093,    8301,    0.0507,   47279,    0.5772,  -38978,   -0.4758,   -6247,   -0.0381,   -2985,   -0.0364,   -3262,   -0.0398,    2763,    0.0169,    1912,    0.0233,     851,    0.0104,   12152,    0.0742,   11490,    0.1403,     662,    0.0081,    1101,    0.0067,   10237,    0.1250,   -9136,   -0.1115,   -6621,   -0.0404,  -24194,   -0.2953,   17573,    0.2145,  -14238,   -0.0869,  -19819,   -0.2419,    5581,    0.0681,
 317,  123964,    0.7566,   54656,    0.6672,   69308,    0.8461,   92357,    0.5637,   -3124,   -0.0381,   95481,    1.1656,  144242,    0.8804,   82024,    1.0013,   62218,    0.7595,   50644,    0.3091,   39031,    0.4765,   11613,    0.1418,   87380,    0.5333,   32560,    0.3975,   54820,    0.6692,  109434,    0.6680,   73152,    0.8930,   36282,    0.4429,  100831,    0.6154,   86096,    1.0510,   14735,    0.1799,  139994,    0.8545,   75388,    0.9203,   64606,    0.7887,  156434,    0.9548,   61761,    0.7539,   94673,    1.1557,  124317,    0.7588,   46011,    0.5617,   78306,    0.9559,  115460,    0.7047,   55549,    0.6781,   59911,    0.7314,  213034,    1.3003,   98839,    1.2066,  114195,    1.3940,  103409,    0.6312,   50418,    0.6155,   52991,    0.6469,  157093,    0.9588,   67728,    0.8268,   89365,    1.0909,   94799,    0.5786,   48871,    0.5966,   45928,    0.5607,   73945,    0.4513,   35960,    0.4390,   37985,    0.4637,  -20788,   -0.1269,  -19099,   -0.2331,   -1689,   -0.0206,   -6752,   -0.0412,   11566,    0.1412,  -18318,   -0.2236,    4126,    0.0252,   -7191,   -0.0878,   11317,    0.1382,   18290,    0.1116,   30560,    0.3731,  -12270,   -0.1498,   -3097,   -0.0189,   -3844,   -0.0469,     747,    0.0091,   11704,    0.0714,    9278,    0.1133,    2426,    0.0296,  -26699,   -0.1630,  -27815,   -0.3395,    1116,    0.0136,   27613,    0.1685,   -6007,   -0.0733,   33620,    0.4104,   47534,    0.2901,    7978,    0.0974,   39556,    0.4829,   10894,    0.0665,   51191,    0.6249,  -40297,   -0.4919,   -5432,   -0.0332,   -5049,   -0.0616,    -383,   -0.0047,    3838,    0.0234,    1047,    0.0128,    2791,    0.0341,   12176,    0.0743,   12309,    0.1503,    -133,   -0.0016,   -3704,   -0.0226,    6439,    0.0786,  -10143,   -0.1238,   -4450,   -0.0272,  -22728,   -0.2774,   18278,    0.2231,  -15259,   -0.0931,  -20311,   -0.2479,    5052,    0.0617,
 318,  124965,    0.7627,   56185,    0.6859,   68780,    0.8396,   91511,    0.5586,   -4251,   -0.0519,   95762,    1.1690,  145937,    0.8908,   83118,    1.0147,   62819,    0.7669,   54056,    0.3299,   40698,    0.4968,   13358,    0.1631,   95792,    0.5847,   39476,    0.4819,   56316,    0.6875,  106582,    0.6505,   75714,    0.9243,   30868,    0.3768,  102030,    0.6228,   90997,    1.1108,   11033,    0.1347,  145494,    0.8881,   81543,    0.9954,   63951,    0.7807,  159223,    0.9718,   60519,    0.7388,   98704,    1.2049,  127263,    0.7768,   48225,    0.5887,   79038,    0.9648,  116676,    0.7122,   54382,    0.6639,   62294,    0.7604,  209321,    1.2776,   98250,    1.1994,  111071,    1.3559,   98167,    0.5992,   49363,    0.6026,   48804,    0.5958,  157252,    0.9598,   68944,    0.8416,   88308,    1.0780,   96541,    0.5893,   47261,    0.5769,   49280,    0.6016,   71004,    0.4334,   33522,    0.4092,   37482,    0.4576,  -21830,   -0.1332,  -19031,   -0.2323,   -2799,   -0.0342,   -7084,   -0.0432,   10539,    0.1287,  -17623,   -0.2151,    1854,    0.0113,  -10911,   -0.1332,   12765,    0.1558,   18891,    0.1153,   32613,    0.3981,  -13722,   -0.1675,   -6863,   -0.0419,   -7124,   -0.0870,     261,    0.0032,   12907,    0.0788,    8975,    0.1096,    3932,    0.0480,  -26205,   -0.1599,  -27881,   -0.3404,    1676,    0.0205,   28010,    0.1710,   -7864,   -0.0960,   35874,    0.4379,   45088,    0.2752,    9611,    0.1173,   35477,    0.4331,   10925,    0.0667,   50267,    0.6136,  -39342,   -0.4803,   -4285,   -0.0262,   -4576,   -0.0559,     291,    0.0036,    5040,    0.0308,     639,    0.0078,    4401,    0.0537,   12617,    0.0770,   11981,    0.1463,     636,    0.0078,   -8622,   -0.0526,    3130,    0.0382,  -11752,   -0.1435,   -4929,   -0.0301,  -22014,   -0.2687,   17085,    0.2086,  -17871,   -0.1091,  -21335,   -0.2604,    3464,    0.0423,
 319,  122844,    0.7498,   56297,    0.6872,   66547,    0.8124,   92621,    0.5653,   -3306,   -0.0404,   95927,    1.1710,  152548,    0.9311,   87397,    1.0669,   65151,    0.7953,   57484,    0.3509,   41449,    0.5060,   16035,    0.1957,  101548,    0.6198,   46460,    0.5672,   55088,    0.6725,  100401,    0.6128,   73239,    0.8941,   27162,    0.3316,  103155,    0.6296,   91720,    1.1197,   11435,    0.1396,  141253,    0.8622,   79382,    0.9690,   61871,    0.7553,  163772,    0.9996,   62916,    0.7680,  100856,    1.2312,  127839,    0.7803,   48970,    0.5978,   78869,    0.9628,  118848,    0.7254,   56950,    0.6952,   61898,    0.7556,  206642,    1.2613,   97209,    1.1867,  109433,    1.3359,   98331,    0.6002,   50912,    0.6215,   47419,    0.5789,  150823,    0.9206,   67941,    0.8294,   82882,    1.0118,  100238,    0.6118,   51861,    0.6331,   48377,    0.5906,   66102,    0.4035,   30936,    0.3776,   35166,    0.4293,  -21447,   -0.1309,  -18401,   -0.2246,   -3046,   -0.0372,   -9011,   -0.0550,    7520,    0.0918,  -16531,   -0.2018,    1308,    0.0080,  -12317,   -0.1504,   13625,    0.1663,   21735,    0.1327,   33073,    0.4037,  -11338,   -0.1384,   -9419,   -0.0575,   -8971,   -0.1095,    -448,   -0.0055,   12575,    0.0768,    7864,    0.0960,    4711,    0.0575,  -26422,   -0.1613,  -27130,   -0.3312,     708,    0.0086,   26686,    0.1629,   -9366,   -0.1143,   36052,    0.4401,   41675,    0.2544,    9029,    0.1102,   32646,    0.3985,   10277,    0.0627,   50842,    0.6206,  -40565,   -0.4952,   -3983,   -0.0243,   -4405,   -0.0538,     422,    0.0052,    5138,    0.0314,    -279,   -0.0034,    5417,    0.0661,   14824,    0.0905,   11161,    0.1362,    3663,    0.0447,  -11501,   -0.0702,    1129,    0.0138,  -12630,   -0.1542,   -4051,   -0.0247,  -20990,   -0.2562,   16939,    0.2068,  -19145,   -0.1169,  -21381,   -0.2610,    2236,    0.0273,
 320,  119839,    0.7315,   55158,    0.6733,   64681,    0.7896,   86959,    0.5308,   -4383,   -0.0535,   91342,    1.1150,  156956,    0.9580,   92338,    1.1272,   64618,    0.7888,   61526,    0.3755,   40502,    0.4944,   21024,    0.2566,  105372,    0.6432,   51386,    0.6273,   53986,    0.6590,  101286,    0.6182,   72004,    0.8790,   29282,    0.3575,  103324,    0.6307,   91409,    1.1159,   11915,    0.1455,  141810,    0.8656,   81027,    0.9891,   60783,    0.7420,  167319,    1.0213,   64230,    0.7841,  103089,    1.2584,  130175,    0.7945,   49398,    0.6030,   80777,    0.9861,  116705,    0.7123,   56344,    0.6878,   60361,    0.7369,  202678,    1.2371,   95920,    1.1709,  106758,    1.3032,   99606,    0.6080,   52010,    0.6349,   47596,    0.5810,  143626,    0.8767,   64222,    0.7840,   79404,    0.9693,   97827,    0.5971,   50602,    0.6177,   47225,    0.5765,   66411,    0.4054,   29852,    0.3644,   36559,    0.4463,  -18649,   -0.1138,  -16908,   -0.2064,   -1741,   -0.0213,   -7906,   -0.0483,    6209,    0.0758,  -14115,   -0.1723,    1116,    0.0068,  -15456,   -0.1887,   16572,    0.2023,   21201,    0.1294,   31309,    0.3822,  -10108,   -0.1234,  -11563,   -0.0706,  -10361,   -0.1265,   -1202,   -0.0147,   11172,    0.0682,    4289,    0.0524,    6883,    0.0840,  -24254,   -0.1480,  -25904,   -0.3162,    1650,    0.0201,   22809,    0.1392,  -11382,   -0.1389,   34191,    0.4174,   41244,    0.2517,    9745,    0.1190,   31499,    0.3845,    6674,    0.0407,   49976,    0.6101,  -43302,   -0.5286,   -5071,   -0.0310,   -5310,   -0.0648,     239,    0.0029,    5803,    0.0354,     -33,   -0.0004,    5836,    0.0712,   14605,    0.0891,   11251,    0.1373,    3354,    0.0409,   -9663,   -0.0590,    3313,    0.0404,  -12976,   -0.1584,   -7935,   -0.0484,  -21770,   -0.2658,   13835,    0.1689,  -19696,   -0.1202,  -20514,   -0.2504,     818,    0.0100,
 321,  115073,    0.7024,   53614,    0.6545,   61459,    0.7503,   86782,    0.5297,    -671,   -0.0082,   87453,    1.0676,  158841,    0.9695,   97026,    1.1844,   61815,    0.7546,   64616,    0.3944,   42044,    0.5132,   22572,    0.2755,  105687,    0.6451,   52014,    0.6350,   53673,    0.6552,   99733,    0.6087,   68172,    0.8322,   31561,    0.3853,   99286,    0.6060,   89506,    1.0926,    9780,    0.1194,  135300,    0.8258,   78335,    0.9563,   56965,    0.6954,  166453,    1.0160,   62595,    0.7641,  103858,    1.2678,  128197,    0.7825,   48719,    0.5947,   79478,    0.9702,  119552,    0.7297,   58753,    0.7172,   60799,    0.7422,  205529,    1.2545,   98136,    1.1980,  107393,    1.3110,   99675,    0.6084,   53664,    0.6551,   46011,    0.5617,  139676,    0.8525,   60243,    0.7354,   79433,    0.9697,  101371,    0.6187,   51862,    0.6331,   49509,    0.6044,   62531,    0.3817,   26947,    0.3290,   35584,    0.4344,  -13004,   -0.0794,  -13853,   -0.1691,     849,    0.0104,  -10257,   -0.0626,    4561,    0.0557,  -14818,   -0.1809,   -2247,   -0.0137,  -18913,   -0.2309,   16666,    0.2034,   18061,    0.1102,   29599,    0.3613,  -11538,   -0.1408,  -10736,   -0.0655,   -9622,   -0.1175,   -1114,   -0.0136,    8290,    0.0506,    1458,    0.0178,    6832,    0.0834,  -25341,   -0.1547,  -27247,   -0.3326,    1906,    0.0233,   19455,    0.1187,  -12147,   -0.1483,   31602,    0.3858,   42547,    0.2597,   11626,    0.1419,   30921,    0.3775,    3815,    0.0233,   47699,    0.5823,  -43884,   -0.5357,   -3236,   -0.0198,   -5234,   -0.0639,    1998,    0.0244,    5104,    0.0312,    -867,   -0.0106,    5971,    0.0729,   14800,    0.0903,    9884,    0.1207,    4916,    0.0600,   -9821,   -0.0599,    3671,    0.0448,  -13492,   -0.1647,   -8872,   -0.0542,  -21393,   -0.2612,   12521,    0.1528,  -16725,   -0.1021,  -19862,   -0.2425,    3137,    0.0383,
 322,  109042,    0.6656,   48743,    0.5950,   60299,    0.7361,   82229,    0.5019,   -3182,   -0.0388,   85411,    1.0426,  160616,    0.9804,   96508,    1.1781,   64108,    0.7826,   60839,    0.3713,   38285,    0.4674,   22554,    0.2753,  104043,    0.6350,   51126,    0.6241,   52917,    0.6460,   97750,    0.5966,   63653,    0.7770,   34097,    0.4162,   97369,    0.5943,   85640,    1.0454,   11729,    0.1432,  133372,    0.8141,   78036,    0.9526,   55336,    0.6755,  161824,    0.9877,   61081,    0.7456,  100743,    1.2298,  133148,    0.8127,   52482,    0.6407,   80666,    0.9847,  121281,    0.7403,   58430,    0.7133,   62851,    0.7672,  201955,    1.2327,   94560,    1.1543,  107395,    1.3110,   98701,    0.6024,   54125,    0.6607,   44576,    0.5442,  138221,    0.8437,   57754,    0.7050,   80467,    0.9823,  106938,    0.6527,   53533,    0.6535,   53405,    0.6519,   65930,    0.4024,   28516,    0.3481,   37414,    0.4567,   -8518,   -0.0520,  -12116,   -0.1479,    3598,    0.0439,  -12213,   -0.0745,    2493,    0.0304,  -14706,   -0.1795,   -4182,   -0.0255,  -21668,   -0.2645,   17486,    0.2135,   16832,    0.1027,   29875,    0.3647,  -13043,   -0.1592,  -13685,   -0.0835,  -10527,   -0.1285,   -3158,   -0.0386,    5612,    0.0343,    -188,   -0.0023,    5800,    0.0708,  -29951,   -0.1828,  -30447,   -0.3717,     496,    0.0061,   17025,    0.1039,  -13956,   -0.1704,   30981,    0.3782,   42889,    0.2618,   11186,    0.1366,   31703,    0.3870,    5337,    0.0326,   48080,    0.5869,  -42743,   -0.5218,    -225,   -0.0014,   -5247,   -0.0641,    5022,    0.0613,    2800,    0.0171,   -3266,   -0.0399,    6066,    0.0741,   13942,    0.0851,   11436,    0.1396,    2506,    0.0306,   -9088,   -0.0555,    3207,    0.0391,  -12295,   -0.1501,  -10384,   -0.0634,  -22663,   -0.2767,   12279,    0.1499,  -13401,   -0.0818,  -18396,   -0.2246,    4995,    0.0610,
