Identifier:,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,R144863_090921,,,,,,
 109,  -48045,   -0.2933,  -40717,   -0.4970,   -7328,   -0.0895,   52231,    0.3188,   30275,    0.3696,   21956,    0.2680,  -41473,   -0.2531,  -21979,   -0.2683,  -19494,   -0.2380,  -46740,   -0.2853,  -13954,   -0.1703,  -32786,   -0.4002,    4987,    0.0304,   -3397,   -0.0415,    8384,    0.1023,   57966,    0.3538,   87470,    1.0678,  -29504,   -0.3602,  130082,    0.7940,  142061,    1.7342,  -11979,   -0.1462,   -7127,   -0.0435,   -1885,   -0.0230,   -5242,   -0.0640,    2859,    0.0175,   55080,    0.6724,  -52221,   -0.6375,  172788,    1.0546,  118298,    1.4441,   54490,    0.6652,   40493,    0.2472,   34671,    0.4232,    5822,    0.0711,   65869,    0.4020,   28199,    0.3442,   37670,    0.4599,   50440,    0.3079,   10135,    0.1237,   40305,    0.4920,   13779,    0.0841,    6782,    0.0828,    6997,    0.0854,   43135,    0.2633,   41703,    0.5091,    1432,    0.0175,  -10911,   -0.0666,  -28851,   -0.3522,   17940,    0.2190,  -14477,   -0.0884,    2603,    0.0318,  -17080,   -0.2085,  -10449,   -0.0638,     412,    0.0050,  -10861,   -0.1326,  -62219,   -0.3798,  -26840,   -0.3276,  -35379,   -0.4319,   46265,    0.2824,   24421,    0.2981,   21844,    0.2667,  -33430,   -0.2040,   -7660,   -0.0935,  -25770,   -0.3146,   38037,    0.2322,    7714,    0.0942,   30323,    0.3702,   30138,    0.1840,   31582,    0.3855,   -1444,   -0.0176,   15080,    0.0920,   25363,    0.3096,  -10283,   -0.1255,    7305,    0.0446,   16840,    0.2056,   -9535,   -0.1164,   64889,    0.3961,   -2824,   -0.0345,   67713,    0.8266,   33461,    0.2042,   13897,    0.1696,   19564,    0.2388,   15132,    0.0924,   19792,    0.2416,   -4660,   -0.0569,   30779,    0.1879,   21525,    0.2628,    9254,    0.1130,   19351,    0.1181,   12054,    0.1471,    7297,    0.0891,   80781,    0.4931,   45094,    0.5505,   35687,    0.4356,    2970,    0.0181,   11939,    0.1457,   -8969,   -0.1095,
 110,  -40394,   -0.2466,  -33031,   -0.4032,   -7363,   -0.0899,   48262,    0.2946,   27023,    0.3299,   21239,    0.2593,  -40138,   -0.2450,  -18129,   -0.2213,  -22009,   -0.2687,  -41237,   -0.2517,  -11874,   -0.1450,  -29363,   -0.3584,    6669,    0.0407,   -3668,   -0.0448,   10337,    0.1262,   52406,    0.3199,   83115,    1.0146,  -30709,   -0.3749,  128780,    0.7860,  138679,    1.6929,   -9899,   -0.1208,   -8978,   -0.0548,   -1771,   -0.0216,   -7207,   -0.0880,    3427,    0.0209,   55839,    0.6816,  -52412,   -0.6398,  168395,    1.0278,  116630,    1.4237,   51765,    0.6319,   41096,    0.2508,   34218,    0.4177,    6878,    0.0840,   63178,    0.3856,   26443,    0.3228,   36735,    0.4484,   53047,    0.3238,   11853,    0.1447,   41194,    0.5029,    4465,    0.0273,    -278,   -0.0034,    4743,    0.0579,   42550,    0.2597,   38967,    0.4757,    3583,    0.0437,  -10302,   -0.0629,  -30415,   -0.3713,   20113,    0.2455,  -17655,   -0.1078,    2825,    0.0345,  -20480,   -0.2500,  -11738,   -0.0716,     675,    0.0082,  -12413,   -0.1515,  -62315,   -0.3804,  -25720,   -0.3140,  -36595,   -0.4467,   48892,    0.2984,   26385,    0.3221,   22507,    0.2748,  -33327,   -0.2034,   -4020,   -0.0491,  -29307,   -0.3578,   39795,    0.2429,    9570,    0.1168,   30225,    0.3690,   29606,    0.1807,   30506,    0.3724,    -900,   -0.0110,   16877,    0.1030,   25682,    0.3135,   -8805,   -0.1075,    7674,    0.0468,   16762,    0.2046,   -9088,   -0.1109,   63716,    0.3889,   -3218,   -0.0393,   66934,    0.8171,   33202,    0.2027,   13965,    0.1705,   19237,    0.2348,   14047,    0.0857,   20281,    0.2476,   -6234,   -0.0761,   32904,    0.2008,   23959,    0.2925,    8945,    0.1092,   18995,    0.1159,   11059,    0.1350,    7936,    0.0969,   76766,    0.4686,   43305,    0.5286,   33461,    0.4085,    1498,    0.0091,   10379,    0.1267,   -8881,   -0.1084,
 111,  -38097,   -0.2325,  -29497,   -0.3601,   -8600,   -0.1050,   42613,    0.2601,   20619,    0.2517,   21994,    0.2685,  -35275,   -0.2153,  -14604,   -0.1783,  -20671,   -0.2523,  -37664,   -0.2299,  -13005,   -0.1588,  -24659,   -0.3010,    8271,    0.0505,   -1466,   -0.0179,    9737,    0.1189,   55561,    0.3391,   82957,    1.0127,  -27396,   -0.3344,  127400,    0.7776,  134413,    1.6408,   -7013,   -0.0856,   -6394,   -0.0390,    1164,    0.0142,   -7558,   -0.0923,   10331,    0.0631,   61444,    0.7501,  -51113,   -0.6240,  164139,    1.0019,  112572,    1.3742,   51567,    0.6295,   38081,    0.2324,   33532,    0.4093,    4549,    0.0555,   60252,    0.3678,   27269,    0.3329,   32983,    0.4026,   52766,    0.3221,    7463,    0.0911,   45303,    0.5530,    1463,    0.0089,   -4469,   -0.0546,    5932,    0.0724,   39949,    0.2438,   34809,    0.4249,    5140,    0.0627,   -9881,   -0.0603,  -31685,   -0.3868,   21804,    0.2662,  -19233,   -0.1174,    3299,    0.0403,  -22532,   -0.2751,  -15017,   -0.0917,      61,    0.0007,  -15078,   -0.1841,  -61830,   -0.3774,  -24070,   -0.2938,  -37760,   -0.4610,   52146,    0.3183,   28458,    0.3474,   23688,    0.2892,  -32725,   -0.1997,   -1374,   -0.0168,  -31351,   -0.3827,   41014,    0.2503,   12440,    0.1519,   28574,    0.3488,   32184,    0.1964,   32187,    0.3929,      -3,   -0.0000,   15551,    0.0949,   25636,    0.3129,  -10085,   -0.1231,    8951,    0.0546,   16495,    0.2014,   -7544,   -0.0921,   65265,    0.3984,   -2943,   -0.0359,   68208,    0.8326,   34577,    0.2110,   15299,    0.1868,   19278,    0.2353,   11202,    0.0684,   17630,    0.2152,   -6428,   -0.0785,   32248,    0.1968,   24848,    0.3033,    7400,    0.0903,   21463,    0.1310,   11675,    0.1425,    9788,    0.1195,   75085,    0.4583,   41900,    0.5115,   33185,    0.4051,    2153,    0.0131,   11908,    0.1454,   -9755,   -0.1191,
 112,  -29849,   -0.1822,  -23691,   -0.2892,   -6158,   -0.0752,   43802,    0.2674,   20743,    0.2532,   23059,    0.2815,  -34217,   -0.2089,  -14050,   -0.1715,  -20167,   -0.2462,  -35052,   -0.2139,  -12212,   -0.1491,  -22840,   -0.2788,    5131,    0.0313,   -4762,   -0.0581,    9893,    0.1208,   57778,    0.3527,   82475,    1.0068,  -24697,   -0.3015,  134277,    0.8196,  135840,    1.6583,   -1563,   -0.0191,   -7622,   -0.0465,    4948,    0.0604,  -12570,   -0.1534,   14803,    0.0904,   63570,    0.7760,  -48767,   -0.5953,  164423,    1.0036,  111875,    1.3657,   52548,    0.6415,   27177,    0.1659,   29993,    0.3661,   -2816,   -0.0344,   53517,    0.3267,   23603,    0.2881,   29914,    0.3652,   52773,    0.3221,    7395,    0.0903,   45378,    0.5539,    -358,   -0.0022,   -7539,   -0.0920,    7181,    0.0877,   41915,    0.2558,   34123,    0.4166,    7792,    0.0951,  -11563,   -0.0706,  -32101,   -0.3919,   20538,    0.2507,  -19436,   -0.1186,    1771,    0.0216,  -21207,   -0.2589,  -17343,   -0.1059,    1647,    0.0201,  -18990,   -0.2318,  -57545,   -0.3512,  -22132,   -0.2702,  -35413,   -0.4323,   53723,    0.3279,   28067,    0.3426,   25656,    0.3132,  -28115,   -0.1716,    1579,    0.0193,  -29694,   -0.3625,   46409,    0.2833,   16375,    0.1999,   30034,    0.3666,   31839,    0.1943,   33033,    0.4032,   -1194,   -0.0146,   19655,    0.1200,   26866,    0.3280,   -7211,   -0.0880,    8602,    0.0525,   17779,    0.2170,   -9177,   -0.1120,   68265,    0.4167,    -361,   -0.0044,   68626,    0.8377,   37454,    0.2286,   15267,    0.1864,   22187,    0.2708,    8126,    0.0496,   16596,    0.2026,   -8470,   -0.1034,   31456,    0.1920,   25332,    0.3092,    6124,    0.0748,   25462,    0.1554,   12736,    0.1555,   12726,    0.1554,   73222,    0.4469,   40459,    0.4939,   32763,    0.4000,    4080,    0.0249,   13946,    0.1702,   -9866,   -0.1204,
 113,  -26872,   -0.1640,  -20257,   -0.2473,   -6615,   -0.0808,   45621,    0.2785,   22609,    0.2760,   23012,    0.2809,  -35081,   -0.2141,  -13146,   -0.1605,  -21935,   -0.2678,  -29113,   -0.1777,   -8925,   -0.1090,  -20188,   -0.2464,    3567,    0.0218,   -8621,   -0.1052,   12188,    0.1488,   63392,    0.3869,   82700,    1.0096,  -19308,   -0.2357,  132917,    0.8113,  133865,    1.6341,    -948,   -0.0116,   -6613,   -0.0404,    6633,    0.0810,  -13246,   -0.1617,   16536,    0.1009,   62131,    0.7585,  -45595,   -0.5566,  167473,    1.0222,  111537,    1.3616,   55936,    0.6828,   27252,    0.1663,   30676,    0.3745,   -3424,   -0.0418,   52107,    0.3180,   22722,    0.2774,   29385,    0.3587,   55140,    0.3366,    6353,    0.0776,   48787,    0.5956,    1746,    0.0107,  -10976,   -0.1340,   12722,    0.1553,   38448,    0.2347,   32533,    0.3971,    5915,    0.0722,  -14632,   -0.0893,  -34918,   -0.4263,   20286,    0.2476,  -18049,   -0.1102,    1161,    0.0142,  -19210,   -0.2345,  -20451,   -0.1248,    1961,    0.0239,  -22412,   -0.2736,  -54950,   -0.3354,  -19587,   -0.2391,  -35363,   -0.4317,   54552,    0.3330,   27621,    0.3372,   26931,    0.3288,  -23369,   -0.1426,    3915,    0.0478,  -27284,   -0.3331,   49178,    0.3002,   19445,    0.2374,   29733,    0.3630,   30935,    0.1888,   31852,    0.3888,    -917,   -0.0112,   18499,    0.1129,   27410,    0.3346,   -8911,   -0.1088,   10275,    0.0627,   16782,    0.2049,   -6507,   -0.0794,   66224,    0.4042,   -2085,   -0.0255,   68309,    0.8339,   36434,    0.2224,   13104,    0.1600,   23330,    0.2848,    6604,    0.0403,   13997,    0.1709,   -7393,   -0.0902,   28279,    0.1726,   23865,    0.2913,    4414,    0.0539,   27197,    0.1660,   12429,    0.1517,   14768,    0.1803,   69585,    0.4247,   39402,    0.4810,   30183,    0.3685,    4670,    0.0285,   14975,    0.1828,  -10305,   -0.1258,
 114,  -25390,   -0.1550,  -15561,   -0.1900,   -9829,   -0.1200,   44846,    0.2737,   22984,    0.2806,   21862,    0.2669,  -43200,   -0.2637,  -19203,   -0.2344,  -23997,   -0.2929,  -27179,   -0.1659,   -6357,   -0.0776,  -20822,   -0.2542,    5746,    0.0351,  -11503,   -0.1404,   17249,    0.2106,   56168,    0.3428,   77343,    0.9442,  -21175,   -0.2585,  136745,    0.8347,  135407,    1.6530,    1338,    0.0163,   -6320,   -0.0386,    7711,    0.0941,  -14031,   -0.1713,   20535,    0.1253,   62096,    0.7580,  -41561,   -0.5074,  168013,    1.0255,  114327,    1.3956,   53686,    0.6554,   25539,    0.1559,   30061,    0.3670,   -4522,   -0.0552,   55299,    0.3375,   25345,    0.3094,   29954,    0.3657,   52927,    0.3231,    4869,    0.0594,   48058,    0.5867,    5422,    0.0331,  -12419,   -0.1516,   17841,    0.2178,   36383,    0.2221,   32152,    0.3925,    4231,    0.0516,  -12611,   -0.0770,  -36079,   -0.4404,   23468,    0.2865,  -14011,   -0.0855,    1270,    0.0155,  -15281,   -0.1865,  -19114,   -0.1167,    4857,    0.0593,  -23971,   -0.2926,  -53026,   -0.3237,  -14963,   -0.1827,  -38063,   -0.4647,   54682,    0.3338,   27047,    0.3302,   27635,    0.3374,  -19141,   -0.1168,    5176,    0.0632,  -24317,   -0.2968,   49383,    0.3014,   22673,    0.2768,   26710,    0.3261,   29482,    0.1799,   31712,    0.3871,   -2230,   -0.0272,   18911,    0.1154,   27924,    0.3409,   -9013,   -0.1100,    6886,    0.0420,   14199,    0.1733,   -7313,   -0.0893,   63490,    0.3875,   -4586,   -0.0560,   68076,    0.8310,   36791,    0.2246,   11907,    0.1454,   24884,    0.3038,    8741,    0.0534,   13842,    0.1690,   -5101,   -0.0623,   26736,    0.1632,   21487,    0.2623,    5249,    0.0641,   30045,    0.1834,   12647,    0.1544,   17398,    0.2124,   69464,    0.4240,   38265,    0.4671,   31199,    0.3809,    5005,    0.0305,   15828,    0.1932,  -10823,   -0.1321,
 115,  -30171,   -0.1842,  -16179,   -0.1975,  -13992,   -0.1708,   46393,    0.2832,   21185,    0.2586,   25208,    0.3077,  -40321,   -0.2461,  -19297,   -0.2356,  -21024,   -0.2566,  -23991,   -0.1464,   -3380,   -0.0413,  -20611,   -0.2516,    6719,    0.0410,  -13242,   -0.1617,   19961,    0.2437,   51006,    0.3113,   72761,    0.8882,  -21755,   -0.2656,  137135,    0.8370,  138515,    1.6909,   -1380,   -0.0168,   -5104,   -0.0312,    7700,    0.0940,  -12804,   -0.1563,   19603,    0.1197,   61092,    0.7458,  -41489,   -0.5065,  163493,    0.9979,  114234,    1.3945,   49259,    0.6013,   28416,    0.1734,   28657,    0.3498,    -241,   -0.0029,   58457,    0.3568,   27866,    0.3402,   30591,    0.3734,   52443,    0.3201,    5291,    0.0646,   47152,    0.5756,    3201,    0.0195,  -12146,   -0.1483,   15347,    0.1873,   37219,    0.2272,   32472,    0.3964,    4747,    0.0579,  -14617,   -0.0892,  -37464,   -0.4573,   22847,    0.2789,  -11641,   -0.0711,     562,    0.0069,  -12203,   -0.1490,  -18303,   -0.1117,    5988,    0.0731,  -24291,   -0.2965,  -55556,   -0.3391,  -16297,   -0.1989,  -39259,   -0.4793,   53896,    0.3290,   27599,    0.3369,   26297,    0.3210,  -18424,   -0.1125,    3968,    0.0484,  -22392,   -0.2733,   48893,    0.2984,   21739,    0.2654,   27154,    0.3315,   27945,    0.1706,   30438,    0.3716,   -2493,   -0.0304,   18210,    0.1111,   26686,    0.3258,   -8476,   -0.1035,    4597,    0.0281,   12781,    0.1560,   -8184,   -0.0999,   59154,    0.3611,   -8567,   -0.1046,   67721,    0.8267,   35350,    0.2158,   10029,    0.1224,   25321,    0.3091,   11423,    0.0697,   13097,    0.1599,   -1674,   -0.0204,   25455,    0.1554,   20803,    0.2540,    4652,    0.0568,   28155,    0.1718,   10861,    0.1326,   17294,    0.2111,   69097,    0.4217,   38542,    0.4705,   30555,    0.3730,    6582,    0.0402,   17949,    0.2191,  -11367,   -0.1388,
 116,  -26015,   -0.1588,  -14493,   -0.1769,  -11522,   -0.1407,   43885,    0.2679,   19731,    0.2409,   24154,    0.2949,  -39150,   -0.2390,  -18936,   -0.2312,  -20214,   -0.2468,  -20012,   -0.1221,    -664,   -0.0081,  -19348,   -0.2362,    3884,    0.0237,  -16575,   -0.2023,   20459,    0.2498,   48991,    0.2990,   68121,    0.8316,  -19130,   -0.2335,  141050,    0.8609,  140223,    1.7118,     827,    0.0101,   -8884,   -0.0542,    8322,    0.1016,  -17206,   -0.2100,   19935,    0.1217,   58983,    0.7200,  -39048,   -0.4767,  158142,    0.9653,  112596,    1.3745,   45546,    0.5560,   34418,    0.2101,   29520,    0.3604,    4898,    0.0598,   59676,    0.3642,   27687,    0.3380,   31989,    0.3905,   54103,    0.3302,    6941,    0.0847,   47162,    0.5757,    8083,    0.0493,   -9863,   -0.1204,   17946,    0.2191,   38792,    0.2368,   33285,    0.4063,    5507,    0.0672,  -12794,   -0.0781,  -38543,   -0.4705,   25749,    0.3143,   -9090,   -0.0555,     136,    0.0017,   -9226,   -0.1126,  -18489,   -0.1129,    6269,    0.0765,  -24758,   -0.3022,  -54496,   -0.3326,  -13473,   -0.1645,  -41023,   -0.5008,   52253,    0.3189,   25781,    0.3147,   26472,    0.3232,  -16952,   -0.1035,    4042,    0.0493,  -20994,   -0.2563,   46522,    0.2840,   20739,    0.2532,   25783,    0.3147,   28469,    0.1738,   30873,    0.3769,   -2404,   -0.0293,   18701,    0.1141,   26000,    0.3174,   -7299,   -0.0891,    3995,    0.0244,   12551,    0.1532,   -8556,   -0.1044,   56353,    0.3440,  -11143,   -0.1360,   67496,    0.8240,   32859,    0.2006,    7585,    0.0926,   25274,    0.3085,   12613,    0.0770,   10726,    0.1309,    1887,    0.0230,   20741,    0.1266,   17675,    0.2158,    3066,    0.0374,   25503,    0.1557,    9782,    0.1194,   15721,    0.1919,   69648,    0.4251,   38473,    0.4697,   31175,    0.3806,    5838,    0.0356,   17299,    0.2112,  -11461,   -0.1399,
 117,  -23248,   -0.1419,  -18530,   -0.2262,   -4718,   -0.0576,   45553,    0.2780,   20230,    0.2470,   25323,    0.3091,  -33821,   -0.2064,  -15471,   -0.1889,  -18350,   -0.2240,  -15049,   -0.0919,    1674,    0.0204,  -16723,   -0.2041,    8306,    0.0507,  -13770,   -0.1681,   22076,    0.2695,   48778,    0.2977,   65734,    0.8024,  -16956,   -0.2070,  149847,    0.9146,  143298,    1.7493,    6549,    0.0799,   -9202,   -0.0562,    6438,    0.0786,  -15640,   -0.1909,   14304,    0.0873,   52087,    0.6358,  -37783,   -0.4612,  159183,    0.9716,  113989,    1.3915,   45194,    0.5517,   39339,    0.2401,   32671,    0.3988,    6668,    0.0814,   57642,    0.3518,   27069,    0.3304,   30573,    0.3732,   56749,    0.3464,    7244,    0.0884,   49505,    0.6043,    9447,    0.0577,   -7744,   -0.0945,   17191,    0.2099,   31615,    0.1930,   26228,    0.3202,    5387,    0.0658,   -7967,   -0.0486,  -39511,   -0.4823,   31544,    0.3851,  -10688,   -0.0652,    -334,   -0.0041,  -10354,   -0.1264,  -17115,   -0.1045,    6357,    0.0776,  -23472,   -0.2865,  -55751,   -0.3403,  -12590,   -0.1537,  -43161,   -0.5269,   49674,    0.3032,   26074,    0.3183,   23600,    0.2881,  -13311,   -0.0812,    4814,    0.0588,  -18125,   -0.2213,   41727,    0.2547,   17667,    0.2157,   24060,    0.2937,   26508,    0.1618,   28918,    0.3530,   -2410,   -0.0294,   17553,    0.1071,   25623,    0.3128,   -8070,   -0.0985,    5519,    0.0337,   14205,    0.1734,   -8686,   -0.1060,   57018,    0.3480,  -12012,   -0.1466,   69030,    0.8427,   29963,    0.1829,    5915,    0.0722,   24048,    0.2936,   15896,    0.0970,   11545,    0.1409,    4351,    0.0531,   17478,    0.1067,   15985,    0.1951,    1493,    0.0182,   32077,    0.1958,   14127,    0.1725,   17950,    0.2191,   71525,    0.4366,   41075,    0.5014,   30450,    0.3717,    4355,    0.0266,   14844,    0.1812,  -10489,   -0.1280,
 118,  -15399,   -0.0940,  -14832,   -0.1811,    -567,   -0.0069,   49185,    0.3002,   24436,    0.2983,   24749,    0.3021,  -32030,   -0.1955,  -16309,   -0.1991,  -15721,   -0.1919,  -11828,   -0.0722,    3387,    0.0413,  -15215,   -0.1857,   12096,    0.0738,  -12429,   -0.1517,   24525,    0.2994,   49085,    0.2996,   65028,    0.7938,  -15943,   -0.1946,  149368,    0.9117,  143700,    1.7542,    5668,    0.0692,  -10382,   -0.0634,    8353,    0.1020,  -18735,   -0.2287,   12483,    0.0762,   49095,    0.5993,  -36612,   -0.4469,  160256,    0.9782,  117345,    1.4325,   42911,    0.5238,   36360,    0.2219,   29095,    0.3552,    7265,    0.0887,   61813,    0.3773,   30927,    0.3775,   30886,    0.3770,   56500,    0.3449,    8452,    0.1032,   48048,    0.5865,    9432,    0.0576,   -5138,   -0.0627,   14570,    0.1779,   25523,    0.1558,   21794,    0.2660,    3729,    0.0455,   -6270,   -0.0383,  -40369,   -0.4928,   34099,    0.4163,  -10293,   -0.0628,     559,    0.0068,  -10852,   -0.1325,  -15913,   -0.0971,    5671,    0.0692,  -21584,   -0.2635,  -55035,   -0.3359,  -13250,   -0.1617,  -41785,   -0.5101,   45165,    0.2757,   23824,    0.2908,   21341,    0.2605,   -9655,   -0.0589,    6595,    0.0805,  -16250,   -0.1984,   37232,    0.2273,   15132,    0.1847,   22100,    0.2698,   30246,    0.1846,   31729,    0.3873,   -1483,   -0.0181,   17145,    0.1046,   24749,    0.3021,   -7604,   -0.0928,    8856,    0.0541,   16347,    0.1996,   -7491,   -0.0914,   57851,    0.3531,  -10334,   -0.1262,   68185,    0.8324,   27950,    0.1706,    5176,    0.0632,   22774,    0.2780,   15339,    0.0936,   10509,    0.1283,    4830,    0.0590,   13112,    0.0800,   13312,    0.1625,    -200,   -0.0024,   34513,    0.2107,   14426,    0.1761,   20087,    0.2452,   71631,    0.4372,   41830,    0.5106,   29801,    0.3638,    3979,    0.0243,   13056,    0.1594,   -9077,   -0.1108,
 119,   -9053,   -0.0553,  -11628,   -0.1419,    2575,    0.0314,   48590,    0.2966,   23089,    0.2819,   25501,    0.3113,  -29168,   -0.1780,  -14243,   -0.1739,  -14925,   -0.1822,  -10588,   -0.0646,    6511,    0.0795,  -17099,   -0.2087,   14014,    0.0855,  -14426,   -0.1761,   28440,    0.3472,   55868,    0.3410,   66340,    0.8098,  -10472,   -0.1278,  150386,    0.9179,  144338,    1.7620,    6048,    0.0738,   -5823,   -0.0355,   12020,    0.1467,  -17843,   -0.2178,   15528,    0.0948,   51816,    0.6325,  -36288,   -0.4430,  162463,    0.9916,  118563,    1.4473,   43900,    0.5359,   41006,    0.2503,   31947,    0.3900,    9059,    0.1106,   61033,    0.3725,   32718,    0.3994,   28315,    0.3457,   58528,    0.3572,    8743,    0.1067,   49785,    0.6077,   10099,    0.0616,   -3032,   -0.0370,   13131,    0.1603,   18239,    0.1113,   19023,    0.2322,    -784,   -0.0096,   -9215,   -0.0562,  -43574,   -0.5319,   34359,    0.4194,  -13049,   -0.0796,    -864,   -0.0105,  -12185,   -0.1487,  -16319,   -0.0996,    4689,    0.0572,  -21008,   -0.2565,  -50285,   -0.3069,  -10849,   -0.1324,  -39436,   -0.4814,   47290,    0.2886,   24252,    0.2961,   23038,    0.2812,   -4694,   -0.0287,    8768,    0.1070,  -13462,   -0.1643,   33360,    0.2036,   13250,    0.1617,   20110,    0.2455,   28108,    0.1716,   30174,    0.3683,   -2066,   -0.0252,   16215,    0.0990,   22503,    0.2747,   -6288,   -0.0768,   12859,    0.0785,   19524,    0.2383,   -6665,   -0.0814,   55308,    0.3376,  -11285,   -0.1378,   66593,    0.8129,   26952,    0.1645,    5609,    0.0685,   21343,    0.2605,   17387,    0.1061,   12202,    0.1490,    5185,    0.0633,   12327,    0.0752,   15345,    0.1873,   -3018,   -0.0368,   35399,    0.2161,   15040,    0.1836,   20359,    0.2485,   69518,    0.4243,   40034,    0.4887,   29484,    0.3599,    3545,    0.0216,   12477,    0.1523,   -8932,   -0.1090,
 120,   -5317,   -0.0325,   -7092,   -0.0866,    1775,    0.0217,   49820,    0.3041,   26380,    0.3220,   23440,    0.2861,  -23630,   -0.1442,  -12057,   -0.1472,  -11573,   -0.1413,  -17674,   -0.1079,    3001,    0.0366,  -20675,   -0.2524,    8461,    0.0516,  -19734,   -0.2409,   28195,    0.3442,   61859,    0.3776,   67052,    0.8185,   -5193,   -0.0634,  146581,    0.8947,  138918,    1.6958,    7663,    0.0935,   -2266,   -0.0138,   14640,    0.1787,  -16906,   -0.2064,   17615,    0.1075,   54374,    0.6638,  -36759,   -0.4487,  159220,    0.9718,  119211,    1.4553,   40009,    0.4884,   44069,    0.2690,   35692,    0.4357,    8377,    0.1023,   59103,    0.3607,   31953,    0.3901,   27150,    0.3314,   60504,    0.3693,   10790,    0.1317,   49714,    0.6069,    8530,    0.0521,   -4239,   -0.0517,   12769,    0.1559,   13660,    0.0834,   17548,    0.2142,   -3888,   -0.0475,  -11732,   -0.0716,  -44729,   -0.5460,   32997,    0.4028,  -14094,   -0.0860,   -3649,   -0.0445,  -10445,   -0.1275,  -15017,   -0.0917,    3721,    0.0454,  -18738,   -0.2287,  -47995,   -0.2929,  -11758,   -0.1435,  -36237,   -0.4424,   50024,    0.3053,   22853,    0.2790,   27171,    0.3317,     641,    0.0039,   12043,    0.1470,  -11402,   -0.1392,   33463,    0.2042,   12448,    0.1520,   21015,    0.2565,   28565,    0.1744,   29408,    0.3590,    -843,   -0.0103,   12453,    0.0760,   20389,    0.2489,   -7936,   -0.0969,   16946,    0.1034,   22185,    0.2708,   -5239,   -0.0640,   53720,    0.3279,  -11235,   -0.1372,   64955,    0.7929,   25112,    0.1533,    7190,    0.0878,   17922,    0.2188,   16769,    0.1024,   12240,    0.1494,    4529,    0.0553,   11164,    0.0681,   16400,    0.2002,   -5236,   -0.0639,   39474,    0.2409,   15507,    0.1893,   23967,    0.2926,   66681,    0.4070,   39001,    0.4761,   27680,    0.3379,    -401,   -0.0024,    9676,    0.1181,  -10077,   -0.1230,
 121,  -12684,   -0.0774,   -7962,   -0.0972,   -4722,   -0.0576,   52563,    0.3208,   27060,    0.3303,   25503,    0.3113,  -17087,   -0.1043,   -8254,   -0.1008,   -8833,   -0.1078,  -19895,   -0.1214,     585,    0.0071,  -20480,   -0.2500,    7788,    0.0475,  -23571,   -0.2877,   31359,    0.3828,   59841,    0.3653,   61938,    0.7561,   -2097,   -0.0256,  138815,    0.8473,  132392,    1.6162,    6423,    0.0784,    2611,    0.0159,   16000,    0.1953,  -13389,   -0.1634,   24346,    0.1486,   56524,    0.6900,  -32178,   -0.3928,  152700,    0.9320,  118007,    1.4406,   34693,    0.4235,   47467,    0.2897,   37685,    0.4600,    9782,    0.1194,   54764,    0.3343,   30233,    0.3691,   24531,    0.2995,   65264,    0.3984,   16055,    0.1960,   49209,    0.6007,    5761,    0.0352,   -6242,   -0.0762,   12003,    0.1465,   15228,    0.0929,   18561,    0.2266,   -3333,   -0.0407,   -9402,   -0.0574,  -42580,   -0.5198,   33178,    0.4050,  -15472,   -0.0944,   -6247,   -0.0763,   -9225,   -0.1126,  -12656,   -0.0772,    3750,    0.0458,  -16406,   -0.2003,  -45840,   -0.2798,  -11305,   -0.1380,  -34535,   -0.4216,   52834,    0.3225,   22828,    0.2787,   30006,    0.3663,    4434,    0.0271,   13687,    0.1671,   -9253,   -0.1130,   32223,    0.1967,   13130,    0.1603,   19093,    0.2331,   27497,    0.1678,   28517,    0.3481,   -1020,   -0.0125,    8548,    0.0522,   18812,    0.2296,  -10264,   -0.1253,   15533,    0.0948,   22134,    0.2702,   -6601,   -0.0806,   50361,    0.3074,  -12682,   -0.1548,   63043,    0.7696,   24740,    0.1510,    9089,    0.1110,   15651,    0.1911,   17096,    0.1043,   12340,    0.1506,    4756,    0.0581,    8934,    0.0545,   17322,    0.2115,   -8388,   -0.1024,   39600,    0.2417,   15462,    0.1888,   24138,    0.2947,   63978,    0.3905,   37006,    0.4517,   26972,    0.3293,    1531,    0.0093,    8869,    0.1083,   -7338,   -0.0896,
