Identifier:,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,
Amp. Gain:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Low Pass:,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,
High Pass:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Notch Filter:,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,
Stimulus:,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,
Stim. Freq.,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1,   68548,    0.4184,   42389,    0.5175,   26159,    0.3193,   -4451,   -0.0272, -177962,   -2.1725,  173511,    2.1181, -351761,   -2.1470, -133391,   -1.6284, -218370,   -2.6657, -465051,   -2.8385, -316169,   -3.8596, -148882,   -1.8175, -382420,   -2.3342,    1477,    0.0180, -383897,   -4.6864,  -68852,   -0.4203,  -91542,   -1.1175,   22690,    0.2770,  -44486,   -0.2715,  -32621,   -0.3982,  -11865,   -0.1448,  193912,    1.1836,   95718,    1.1685,   98194,    1.1987,   96689,    0.5902,  128589,    1.5697,  -31900,   -0.3894,  130381,    0.7958,  106033,    1.2944,   24348,    0.2972,  257783,    1.5734,  116049,    1.4167,  141734,    1.7302, -236144,   -1.4414,   -5135,   -0.0627, -231009,   -2.8200,   23055,    0.1407,   56678,    0.6919,  -33623,   -0.4104,  181601,    1.1084,  108587,    1.3256,   73014,    0.8913,   92451,    0.5643,   60596,    0.7397,   31855,    0.3889,   14393,    0.0879,   15186,    0.1854,    -793,   -0.0097,    3244,    0.0198,    1653,    0.0202,    1591,    0.0194,    1729,    0.0106,   17984,    0.2195,  -16255,   -0.1984,   -6033,   -0.0368,   -3921,   -0.0479,   -2112,   -0.0258,   -2707,   -0.0165,   12809,    0.1564,  -15516,   -0.1894,      -6,   -0.0000,   14934,    0.1823,  -14940,   -0.1824,  -44667,   -0.2726,   -8658,   -0.1057,  -36009,   -0.4396,   -7313,   -0.0446,   -2318,   -0.0283,   -4995,   -0.0610,    -497,   -0.0030,  -12707,   -0.1551,   12210,    0.1491,   17461,    0.1066,    9642,    0.1177,    7819,    0.0954,   23278,    0.1421,   -2378,   -0.0290,   25656,    0.3132,   19939,    0.1217,   15481,    0.1890,    4458,    0.0544,   49995,    0.3052,   30476,    0.3720,   19519,    0.2383,   47453,    0.2896,   51580,    0.6297,   -4127,   -0.0504,   24820,    0.1515,   10916,    0.1333,   13904,    0.1697,
   2,   68304,    0.4169,   40145,    0.4901,   28159,    0.3437,    1727,    0.0105, -171482,   -2.0934,  173209,    2.1144, -353547,   -2.1579, -132425,   -1.6166, -221122,   -2.6993, -464789,   -2.8369, -315982,   -3.8573, -148807,   -1.8165, -367063,   -2.2404,   14105,    0.1722, -381168,   -4.6531,  -65117,   -0.3975,  -87350,   -1.0663,   22233,    0.2714,  -42828,   -0.2614,  -33077,   -0.4038,   -9751,   -0.1190,  198280,    1.2102,   96275,    1.1753,  102005,    1.2452,   98838,    0.6033,  128121,    1.5640,  -29283,   -0.3575,  138526,    0.8455,  107628,    1.3139,   30898,    0.3772,  257800,    1.5735,  118221,    1.4432,  139579,    1.7039, -227984,   -1.3915,   -5793,   -0.0707, -222191,   -2.7124,   28989,    0.1769,   59814,    0.7302,  -30825,   -0.3763,  184624,    1.1269,  111873,    1.3657,   72751,    0.8881,   90426,    0.5519,   62505,    0.7630,   27921,    0.3408,    7150,    0.0436,   11893,    0.1452,   -4743,   -0.0579,    5148,    0.0314,    3348,    0.0409,    1800,    0.0220,    3556,    0.0217,   18885,    0.2305,  -15329,   -0.1871,   -7903,   -0.0482,   -4917,   -0.0600,   -2986,   -0.0365,   -1503,   -0.0092,   14307,    0.1747,  -15810,   -0.1930,   -3848,   -0.0235,   12143,    0.1482,  -15991,   -0.1952,  -42753,   -0.2610,   -8920,   -0.1089,  -33833,   -0.4130,   -8402,   -0.0513,      40,    0.0005,   -8442,   -0.1031,   -4483,   -0.0274,  -15494,   -0.1891,   11011,    0.1344,   14654,    0.0894,    7507,    0.0916,    7147,    0.0872,   23757,    0.1450,   -1924,   -0.0235,   25681,    0.3135,   16561,    0.1011,   14815,    0.1809,    1746,    0.0213,   45710,    0.2790,   29873,    0.3647,   15837,    0.1933,   48811,    0.2979,   50350,    0.6146,   -1539,   -0.0188,   22697,    0.1385,    9989,    0.1219,   12708,    0.1551,
   3,   69920,    0.4268,   42938,    0.5242,   26982,    0.3294,   -1755,   -0.0107, -175122,   -2.1378,  173367,    2.1164, -351523,   -2.1456, -132177,   -1.6135, -219346,   -2.6776, -457283,   -2.7911, -312830,   -3.8188, -144453,   -1.7634, -360534,   -2.2006,   15041,    0.1836, -375575,   -4.5848,  -59789,   -0.3649,  -84672,   -1.0336,   24883,    0.3038,  -44215,   -0.2699,  -34605,   -0.4224,   -9610,   -0.1173,  196316,    1.1983,   93390,    1.1400,  102926,    1.2565,  104379,    0.6371,  131687,    1.6076,  -27308,   -0.3334,  139456,    0.8512,  105119,    1.2832,   34337,    0.4192,  259537,    1.5841,  118323,    1.4444,  141214,    1.7239, -223954,   -1.3669,   -8896,   -0.1086, -215058,   -2.6253,   33821,    0.2064,   59710,    0.7289,  -25889,   -0.3160,  187614,    1.1451,  116221,    1.4188,   71393,    0.8715,   92466,    0.5644,   63332,    0.7731,   29134,    0.3557,    8799,    0.0537,   13052,    0.1593,   -4253,   -0.0519,    5472,    0.0334,    4050,    0.0494,    1422,    0.0174,    7276,    0.0444,   23630,    0.2885,  -16354,   -0.1996,  -10376,   -0.0633,   -7233,   -0.0883,   -3143,   -0.0384,    1244,    0.0076,   15092,    0.1842,  -13848,   -0.1690,   -4062,   -0.0248,   10913,    0.1332,  -14975,   -0.1828,  -40283,   -0.2459,   -7822,   -0.0955,  -32461,   -0.3963,   -9093,   -0.0555,   -1153,   -0.0141,   -7940,   -0.0969,   -3579,   -0.0218,  -15826,   -0.1932,   12247,    0.1495,   15902,    0.0971,    7023,    0.0857,    8879,    0.1084,   21620,    0.1320,   -4647,   -0.0567,   26267,    0.3207,   14322,    0.0874,   15382,    0.1878,   -1060,   -0.0129,   41725,    0.2547,   27340,    0.3338,   14385,    0.1756,   49489,    0.3021,   51300,    0.6262,   -1811,   -0.0221,   24016,    0.1466,   12667,    0.1546,   11349,    0.1385,
   4,   68316,    0.4170,   42757,    0.5220,   25559,    0.3120,    7501,    0.0458, -168730,   -2.0598,  176231,    2.1513, -351039,   -2.1426, -133623,   -1.6312, -217416,   -2.6541, -445490,   -2.7191, -305003,   -3.7233, -140487,   -1.7150, -344586,   -2.1033,   28073,    0.3427, -372659,   -4.5492,  -53117,   -0.3242,  -82328,   -1.0050,   29211,    0.3566,  -42970,   -0.2623,  -34781,   -0.4246,   -8189,   -0.1000,  203132,    1.2399,   94768,    1.1569,  108364,    1.3228,  106522,    0.6502,  132247,    1.6144,  -25725,   -0.3140,  147276,    0.8989,  107278,    1.3096,   39998,    0.4883,  258706,    1.5791,  117292,    1.4318,  141414,    1.7263, -227902,   -1.3910,  -11023,   -0.1346, -216879,   -2.6475,   36182,    0.2208,   63133,    0.7707,  -26951,   -0.3290,  192152,    1.1728,  121301,    1.4808,   70851,    0.8649,   90456,    0.5521,   63945,    0.7806,   26511,    0.3236,    5779,    0.0353,   11687,    0.1427,   -5908,   -0.0721,    3852,    0.0235,    4396,    0.0537,    -544,   -0.0066,    6368,    0.0389,   24021,    0.2932,  -17653,   -0.2155,  -10908,   -0.0666,   -8103,   -0.0989,   -2805,   -0.0342,    2280,    0.0139,   14915,    0.1821,  -12635,   -0.1542,   -5432,   -0.0332,    8273,    0.1010,  -13705,   -0.1673,  -37743,   -0.2304,   -7730,   -0.0944,  -30013,   -0.3664,  -15192,   -0.0927,   -3433,   -0.0419,  -11759,   -0.1435,   -3970,   -0.0242,  -16993,   -0.2074,   13023,    0.1590,   14337,    0.0875,    7029,    0.0858,    7308,    0.0892,   21517,    0.1313,   -4170,   -0.0509,   25687,    0.3136,   12280,    0.0750,   16643,    0.2032,   -4363,   -0.0533,   38004,    0.2320,   26198,    0.3198,   11806,    0.1441,   52628,    0.3212,   53356,    0.6513,    -728,   -0.0089,   22913,    0.1399,   12760,    0.1558,   10153,    0.1239,
   5,   67448,    0.4117,   45283,    0.5528,   22165,    0.2706,   13211,    0.0806, -162961,   -1.9893,  176172,    2.1506, -350874,   -2.1416, -133144,   -1.6253, -217730,   -2.6579, -442910,   -2.7034, -302152,   -3.6885, -140758,   -1.7183, -333289,   -2.0343,   34780,    0.4246, -368069,   -4.4932,  -48538,   -0.2963,  -81650,   -0.9967,   33112,    0.4042,  -43270,   -0.2641,  -34839,   -0.4253,   -8431,   -0.1029,  204546,    1.2485,   97428,    1.1893,  107118,    1.3076,  110476,    0.6743,  136906,    1.6713,  -26430,   -0.3226,  155053,    0.9464,  108145,    1.3202,   46908,    0.5726,  261754,    1.5977,  117894,    1.4392,  143860,    1.7562, -222444,   -1.3577,   -8606,   -0.1051, -213838,   -2.6104,   38614,    0.2357,   62397,    0.7617,  -23783,   -0.2903,  197849,    1.2076,  127450,    1.5558,   70399,    0.8594,   88609,    0.5408,   65919,    0.8047,   22690,    0.2770,    8593,    0.0524,   14263,    0.1741,   -5670,   -0.0692,    1362,    0.0083,    2078,    0.0254,    -716,   -0.0087,    6798,    0.0415,   23926,    0.2921,  -17128,   -0.2091,  -10942,   -0.0668,   -8961,   -0.1094,   -1981,   -0.0242,    5006,    0.0306,   15880,    0.1939,  -10874,   -0.1327,   -2688,   -0.0164,    8479,    0.1035,  -11167,   -0.1363,  -36552,   -0.2231,   -8890,   -0.1085,  -27662,   -0.3377,  -16707,   -0.1020,   -5242,   -0.0640,  -11465,   -0.1400,   -3460,   -0.0211,  -18957,   -0.2314,   15497,    0.1892,   14407,    0.0879,    6945,    0.0848,    7462,    0.0911,   19822,    0.1210,   -5709,   -0.0697,   25531,    0.3117,    6973,    0.0426,   15076,    0.1840,   -8103,   -0.0989,   35467,    0.2165,   25183,    0.3074,   10284,    0.1255,   54066,    0.3300,   55010,    0.6715,    -944,   -0.0115,   23472,    0.1433,   14904,    0.1819,    8568,    0.1046,
   6,   62213,    0.3797,   47899,    0.5847,   14314,    0.1747,   11534,    0.0704, -163249,   -1.9928,  174783,    2.1336, -352235,   -2.1499, -137458,   -1.6780, -214777,   -2.6219, -436613,   -2.6650, -294793,   -3.5987, -141820,   -1.7313, -322596,   -1.9690,   40178,    0.4905, -362774,   -4.4285,  -49246,   -0.3006,  -78781,   -0.9617,   29535,    0.3605,  -39197,   -0.2392,  -34066,   -0.4159,   -5131,   -0.0626,  201364,    1.2291,   95058,    1.1604,  106306,    1.2977,  111819,    0.6825,  138653,    1.6926,  -26834,   -0.3276,  160587,    0.9802,  111289,    1.3585,   49298,    0.6018,  264186,    1.6125,  118035,    1.4409,  146151,    1.7841, -224191,   -1.3684,   -9347,   -0.1141, -214844,   -2.6227,   45449,    0.2774,   64864,    0.7918,  -19415,   -0.2370,  203579,    1.2426,  128791,    1.5722,   74788,    0.9130,   87322,    0.5330,   67629,    0.8256,   19693,    0.2404,    9666,    0.0590,   14316,    0.1748,   -4650,   -0.0568,    -463,   -0.0028,    2586,    0.0316,   -3049,   -0.0372,    5062,    0.0309,   24942,    0.3045,  -19880,   -0.2427,   -9962,   -0.0608,   -9200,   -0.1123,    -762,   -0.0093,    2647,    0.0162,   13887,    0.1695,  -11240,   -0.1372,   -1210,   -0.0074,    9259,    0.1130,  -10469,   -0.1278,  -33183,   -0.2025,   -7407,   -0.0904,  -25776,   -0.3147,  -17713,   -0.1081,   -6201,   -0.0757,  -11512,   -0.1405,   -4079,   -0.0249,  -20557,   -0.2509,   16478,    0.2012,   12759,    0.0779,    8033,    0.0981,    4726,    0.0577,   15863,    0.0968,   -8862,   -0.1082,   24725,    0.3018,    -942,   -0.0057,   12870,    0.1571,  -13812,   -0.1686,   34431,    0.2102,   25839,    0.3154,    8592,    0.1049,   56555,    0.3452,   56890,    0.6945,    -335,   -0.0041,   22126,    0.1351,   13412,    0.1637,    8714,    0.1064,
   7,   57768,    0.3526,   44785,    0.5467,   12983,    0.1585,    9190,    0.0561, -160639,   -1.9610,  169829,    2.0732, -351394,   -2.1448, -136684,   -1.6686, -214710,   -2.6211, -432270,   -2.6384, -292732,   -3.5735, -139538,   -1.7034, -320557,   -1.9566,   48440,    0.5913, -368997,   -4.5045,  -53040,   -0.3237,  -79615,   -0.9719,   26575,    0.3244,  -42172,   -0.2574,  -32494,   -0.3967,   -9678,   -0.1181,  197901,    1.2079,   90661,    1.1067,  107240,    1.3091,  112582,    0.6872,  141687,    1.7296,  -29105,   -0.3553,  163724,    0.9993,  114487,    1.3976,   49237,    0.6011,  263532,    1.6085,  115041,    1.4044,  148491,    1.8127, -224124,   -1.3680,   -7971,   -0.0973, -216153,   -2.6387,   43803,    0.2674,   64183,    0.7835,  -20380,   -0.2488,  202588,    1.2365,  127951,    1.5619,   74637,    0.9111,   83159,    0.5076,   65888,    0.8043,   17271,    0.2108,    7911,    0.0483,   13414,    0.1638,   -5503,   -0.0672,   -3629,   -0.0222,    1813,    0.0221,   -5442,   -0.0664,    3282,    0.0200,   22278,    0.2720,  -18996,   -0.2319,  -12147,   -0.0741,  -11416,   -0.1394,    -731,   -0.0089,    1254,    0.0077,   11793,    0.1440,  -10539,   -0.1287,   -1831,   -0.0112,    8559,    0.1045,  -10390,   -0.1268,  -27784,   -0.1696,   -7143,   -0.0872,  -20641,   -0.2520,  -20714,   -0.1264,   -7956,   -0.0971,  -12758,   -0.1557,   -6432,   -0.0393,  -22079,   -0.2695,   15647,    0.1910,   12330,    0.0753,    9666,    0.1180,    2664,    0.0325,   13848,    0.0845,  -10510,   -0.1283,   24358,    0.2973,   -7117,   -0.0434,   10242,    0.1250,  -17359,   -0.2119,   31367,    0.1915,   23946,    0.2923,    7421,    0.0906,   56327,    0.3438,   56447,    0.6891,    -120,   -0.0015,   20034,    0.1223,   12739,    0.1555,    7295,    0.0891,
