Identifier:,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,XX,,,,,,
Amp. Gain:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Low Pass:,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,3000.00,,,,,,
High Pass:,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,100.00,,,,,,
Notch Filter:,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,FALSE,,,,,,
Stimulus:,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,2,,,,,,
Stim. Freq.,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,2000,,,,,,
Stim. Dur.:,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,128,,,,,,128,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,40,,,,,,
Masking:,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,0,,,,,,
Zero Position:,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,548,,,,,,
Data Pnt:,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,Average:,Average(uV):,Buffer1:,Buffer1(uV):,Buffer2:,Buffer2(uV):,
   1,  -69102,   -0.4218,  -40755,   -0.4975,  -28347,   -0.3460, -123623,   -0.7546, -111612,   -1.3625,  -12011,   -0.1466, -173030,   -1.0561,   -6297,   -0.0769, -166733,   -2.0354,  -13566,   -0.0828,  -83989,   -1.0253,   70423,    0.8597, -235513,   -1.4375, -104820,   -1.2796, -130693,   -1.5954, -193392,   -1.1804, -268625,   -3.2792,   75233,    0.9184,  -82379,   -0.5028,  -58719,   -0.7168,  -23660,   -0.2888,   -2196,   -0.0134,   99588,    1.2157, -101784,   -1.2425,  -46347,   -0.2829,   68548,    0.8368, -114895,   -1.4026, -230537,   -1.4071,   -9332,   -0.1139, -221205,   -2.7003, -233717,   -1.4265,  -95880,   -1.1704, -137837,   -1.6826, -184224,   -1.1244, -157203,   -1.9190,  -27021,   -0.3299,  -65451,   -0.3995,  -51564,   -0.6295,  -13887,   -0.1695,  -38536,   -0.2352,  -87750,   -1.0712,   49214,    0.6008, -105245,   -0.6424,  -73803,   -0.9009,  -31442,   -0.3838,   18090,    0.1104,   12957,    0.1582,    5133,    0.0627,   -2498,   -0.0152,   -8009,   -0.0978,    5511,    0.0673,   14541,    0.0888,    -672,   -0.0082,   15213,    0.1857,  -17856,   -0.1090,   -2725,   -0.0333,  -15131,   -0.1847,   -3014,   -0.0184,    5150,    0.0629,   -8164,   -0.0997,   31115,    0.1899,    9041,    0.1104,   22074,    0.2695,   16054,    0.0980,    4041,    0.0493,   12013,    0.1466,   11930,    0.0728,    4365,    0.0533,    7565,    0.0923,   -3372,   -0.0206,   -5535,   -0.0676,    2163,    0.0264,    5967,    0.0364,   -3360,   -0.0410,    9327,    0.1139,    9721,    0.0593,   10916,    0.1333,   -1195,   -0.0146,   16734,    0.1021,     332,    0.0041,   16402,    0.2002,  -11244,   -0.0686,   -9736,   -0.1189,   -1508,   -0.0184,  -24921,   -0.1521,  -10617,   -0.1296,  -14304,   -0.1746,    4732,    0.0289,    1168,    0.0143,    3564,    0.0435,
   2,  -71288,   -0.4351,  -40797,   -0.4980,  -30491,   -0.3722, -123663,   -0.7548, -113900,   -1.3904,   -9763,   -0.1192, -176181,   -1.0754,   -8150,   -0.0995, -168031,   -2.0512,  -12013,   -0.0733,  -82417,   -1.0061,   70404,    0.8595, -240349,   -1.4670, -111099,   -1.3562, -129250,   -1.5778, -191921,   -1.1714, -261188,   -3.1884,   69267,    0.8456,  -83302,   -0.5085,  -61770,   -0.7541,  -21532,   -0.2628,   -9125,   -0.0557,   97839,    1.1944, -106964,   -1.3058,  -48979,   -0.2990,   63582,    0.7762, -112561,   -1.3741, -237031,   -1.4468,  -16320,   -0.1992, -220711,   -2.6943, -232543,   -1.4194,  -99381,   -1.2132, -133162,   -1.6256, -171044,   -1.0440, -147888,   -1.8053,  -23156,   -0.2827,  -77305,   -0.4718,  -55226,   -0.6742,  -22079,   -0.2695,  -32144,   -0.1962,  -85664,   -1.0457,   53520,    0.6533, -112966,   -0.6895,  -80876,   -0.9873,  -32090,   -0.3917,   20540,    0.1254,   14140,    0.1726,    6400,    0.0781,   -1314,   -0.0080,   -7729,   -0.0944,    6415,    0.0783,   15617,    0.0953,    1833,    0.0224,   13784,    0.1683,  -20290,   -0.1238,   -5733,   -0.0700,  -14557,   -0.1777,   -4872,   -0.0297,    6427,    0.0785,  -11299,   -0.1379,   29645,    0.1809,    6194,    0.0756,   23451,    0.2863,   16765,    0.1023,    3588,    0.0438,   13177,    0.1609,   14687,    0.0896,    6756,    0.0825,    7931,    0.0968,    -708,   -0.0043,   -4822,   -0.0589,    4114,    0.0502,    7615,    0.0465,    -571,   -0.0070,    8186,    0.0999,    9821,    0.0599,   10340,    0.1262,    -519,   -0.0063,   15802,    0.0965,    1409,    0.0172,   14393,    0.1757,  -11960,   -0.0730,   -9249,   -0.1129,   -2711,   -0.0331,  -24522,   -0.1497,  -10252,   -0.1252,  -14270,   -0.1742,    -208,   -0.0013,    -253,   -0.0031,      45,    0.0005,
   3,  -67164,   -0.4099,  -36260,   -0.4426,  -30904,   -0.3773, -119861,   -0.7316, -114438,   -1.3970,   -5423,   -0.0662, -177003,   -1.0804,   -5831,   -0.0712, -171172,   -2.0896,  -13085,   -0.0799,  -86702,   -1.0584,   73617,    0.8987, -240985,   -1.4709, -113309,   -1.3832, -127676,   -1.5586, -187805,   -1.1463, -255575,   -3.1199,   67770,    0.8273,  -79325,   -0.4842,  -63233,   -0.7719,  -16092,   -0.1964,   -6183,   -0.0377,   97988,    1.1962, -104171,   -1.2717,  -46820,   -0.2858,   62910,    0.7680, -109730,   -1.3395, -245603,   -1.4991,  -21079,   -0.2573, -224524,   -2.7409, -240443,   -1.4676, -104201,   -1.2720, -136242,   -1.6632, -164680,   -1.0052, -145925,   -1.7814,  -18755,   -0.2289,  -86115,   -0.5256,  -55430,   -0.6767,  -30685,   -0.3746,  -30373,   -0.1854,  -81730,   -0.9977,   51357,    0.6269, -118912,   -0.7258,  -86461,   -1.0555,  -32451,   -0.3961,   18124,    0.1106,   13840,    0.1690,    4284,    0.0523,   -1034,   -0.0063,   -7467,   -0.0912,    6433,    0.0785,   18911,    0.1154,    5073,    0.0619,   13838,    0.1689,  -20154,   -0.1230,   -6366,   -0.0777,  -13788,   -0.1683,   -6161,   -0.0376,    6145,    0.0750,  -12306,   -0.1502,   30541,    0.1864,    5281,    0.0645,   25260,    0.3084,   13772,    0.0841,    1828,    0.0223,   11944,    0.1458,   14127,    0.0862,    7296,    0.0891,    6831,    0.0834,   -1600,   -0.0098,   -6340,   -0.0774,    4740,    0.0579,   11721,    0.0715,    3218,    0.0393,    8503,    0.1038,    6955,    0.0425,    8563,    0.1045,   -1608,   -0.0196,   16763,    0.1023,    2936,    0.0358,   13827,    0.1688,  -10233,   -0.0625,   -8803,   -0.1075,   -1430,   -0.0175,  -23841,   -0.1455,   -9658,   -0.1179,  -14183,   -0.1731,    2705,    0.0165,    2410,    0.0294,     295,    0.0036,
   4,  -68722,   -0.4195,  -34233,   -0.4179,  -34489,   -0.4210, -126979,   -0.7750, -117285,   -1.4317,   -9694,   -0.1183, -181688,   -1.1090,   -5686,   -0.0694, -176002,   -2.1485,  -24043,   -0.1468,  -94511,   -1.1537,   70468,    0.8602, -245891,   -1.5008, -114988,   -1.4037, -130903,   -1.5980, -182630,   -1.1147, -250066,   -3.0527,   67436,    0.8232,  -78256,   -0.4777,  -65953,   -0.8051,  -12303,   -0.1502,  -10391,   -0.0634,   97054,    1.1848, -107445,   -1.3116,  -43117,   -0.2632,   61235,    0.7475, -104352,   -1.2739, -245809,   -1.5003,  -20803,   -0.2540, -225006,   -2.7467, -234968,   -1.4342, -103687,   -1.2657, -131281,   -1.6026, -149419,   -0.9120, -136837,   -1.6704,  -12582,   -0.1536,  -88020,   -0.5372,  -51941,   -0.6341,  -36079,   -0.4404,  -18698,   -0.1141,  -79133,   -0.9660,   60435,    0.7378, -108129,   -0.6600,  -84045,   -1.0260,  -24084,   -0.2940,   15934,    0.0973,   12457,    0.1521,    3477,    0.0424,    -583,   -0.0036,   -6649,   -0.0812,    6066,    0.0741,   18864,    0.1151,    4982,    0.0608,   13882,    0.1695,  -18009,   -0.1099,   -6119,   -0.0747,  -11890,   -0.1451,   -2636,   -0.0161,    9063,    0.1106,  -11699,   -0.1428,   35532,    0.2169,    7361,    0.0899,   28171,    0.3439,   16940,    0.1034,    2279,    0.0278,   14661,    0.1790,   16909,    0.1032,    9171,    0.1120,    7738,    0.0945,   -1231,   -0.0075,   -6455,   -0.0788,    5224,    0.0638,   14981,    0.0914,    5438,    0.0664,    9543,    0.1165,    8581,    0.0524,    9764,    0.1192,   -1183,   -0.0144,   14027,    0.0856,    2712,    0.0331,   11315,    0.1381,   -9235,   -0.0564,   -9501,   -0.1160,     266,    0.0032,  -21391,   -0.1306,   -6508,   -0.0794,  -14883,   -0.1817,    1133,    0.0069,    4236,    0.0517,   -3103,   -0.0379,
   5,  -67496,   -0.4120,  -30416,   -0.3713,  -37080,   -0.4527, -128398,   -0.7837, -118848,   -1.4508,   -9550,   -0.1166, -184234,   -1.1245,   -2396,   -0.0292, -181838,   -2.2198,  -25913,   -0.1582,  -94341,   -1.1517,   68428,    0.8353, -246113,   -1.5022, -115396,   -1.4087, -130717,   -1.5957, -178898,   -1.0919, -248912,   -3.0386,   70014,    0.8547,  -79727,   -0.4866,  -69232,   -0.8451,  -10495,   -0.1281,   -8967,   -0.0547,   98136,    1.1980, -107103,   -1.3074,  -33936,   -0.2071,   57774,    0.7053,  -91710,   -1.1195, -243111,   -1.4839,  -18632,   -0.2274, -224479,   -2.7403, -233690,   -1.4264, -107405,   -1.3111, -126285,   -1.5416, -139391,   -0.8508, -134741,   -1.6448,   -4650,   -0.0568,  -89404,   -0.5457,  -50373,   -0.6149,  -39031,   -0.4765,  -10677,   -0.0652,  -75816,   -0.9255,   65139,    0.7952, -108879,   -0.6646,  -79984,   -0.9764,  -28895,   -0.3527,   13205,    0.0806,   11404,    0.1392,    1801,    0.0220,   -2030,   -0.0124,   -6364,   -0.0777,    4334,    0.0529,   22890,    0.1397,    6861,    0.0838,   16029,    0.1957,  -16364,   -0.0999,   -5288,   -0.0646,  -11076,   -0.1352,   -1479,   -0.0090,   10405,    0.1270,  -11884,   -0.1451,   37475,    0.2287,    9329,    0.1139,   28146,    0.3436,   19212,    0.1173,     353,    0.0043,   18859,    0.2302,   18741,    0.1144,    9867,    0.1205,    8874,    0.1083,     377,    0.0023,   -5611,   -0.0685,    5988,    0.0731,   19057,    0.1163,    7592,    0.0927,   11465,    0.1400,    9542,    0.0582,    9948,    0.1214,    -406,   -0.0050,   11778,    0.0719,    2849,    0.0348,    8929,    0.1090,   -7749,   -0.0473,   -8774,   -0.1071,    1025,    0.0125,  -19515,   -0.1191,   -5533,   -0.0675,  -13982,   -0.1707,    2164,    0.0132,    6875,    0.0839,   -4711,   -0.0575,
   6,  -73772,   -0.4503,  -32267,   -0.3939,  -41505,   -0.5067, -137154,   -0.8371, -120631,   -1.4726,  -16523,   -0.2017, -182224,   -1.1122,    2055,    0.0251, -184279,   -2.2496,  -29989,   -0.1830,  -96498,   -1.1780,   66509,    0.8119, -248526,   -1.5169, -114611,   -1.3991, -133915,   -1.6348, -173562,   -1.0594, -246066,   -3.0038,   72504,    0.8851,  -73045,   -0.4458,  -70604,   -0.8619,   -2441,   -0.0298,   -5791,   -0.0353,  101172,    1.2350, -106963,   -1.3057,  -26943,   -0.1645,   59150,    0.7221,  -86093,   -1.0510, -246506,   -1.5046,  -23519,   -0.2871, -222987,   -2.7221, -234493,   -1.4313, -107484,   -1.3121, -127009,   -1.5505, -131291,   -0.8014, -133850,   -1.6340,    2559,    0.0312,  -92230,   -0.5629,  -50761,   -0.6197,  -41469,   -0.5062,    9640,    0.0588,  -67844,   -0.8282,   77484,    0.9459,  -96939,   -0.5917,  -75750,   -0.9247,  -21189,   -0.2587,   10465,    0.0639,    9767,    0.1192,     698,    0.0085,     909,    0.0055,   -5354,   -0.0654,    6263,    0.0765,   27231,    0.1662,   10431,    0.1273,   16800,    0.2051,  -14708,   -0.0898,   -4999,   -0.0610,   -9709,   -0.1185,    1854,    0.0113,   13744,    0.1678,  -11890,   -0.1451,   40045,    0.2444,   10107,    0.1234,   29938,    0.3655,   20531,    0.1253,     469,    0.0057,   20062,    0.2449,   18416,    0.1124,   11532,    0.1408,    6884,    0.0840,    2231,    0.0136,   -5261,   -0.0642,    7492,    0.0915,   19397,    0.1184,    8176,    0.0998,   11221,    0.1370,   13015,    0.0794,   11294,    0.1379,    1721,    0.0210,    8650,    0.0528,    1572,    0.0192,    7078,    0.0864,   -7173,   -0.0438,   -6669,   -0.0814,    -504,   -0.0062,  -18183,   -0.1110,   -4743,   -0.0579,  -13440,   -0.1641,    2373,    0.0145,    6998,    0.0854,   -4625,   -0.0565,
   7,  -68528,   -0.4183,  -26605,   -0.3248,  -41923,   -0.5118, -136918,   -0.8357, -116488,   -1.4220,  -20430,   -0.2494, -184661,   -1.1271,    1101,    0.0134, -185762,   -2.2677,  -31079,   -0.1897,  -95342,   -1.1639,   64263,    0.7845, -249370,   -1.5221, -117353,   -1.4326, -132017,   -1.6116, -169094,   -1.0321, -241411,   -2.9470,   72317,    0.8828,  -74405,   -0.4541,  -73562,   -0.8980,    -843,   -0.0103,  -10941,   -0.0668,   97913,    1.1953, -108854,   -1.3288,  -25811,   -0.1575,   56665,    0.6917,  -82476,   -1.0068, -252066,   -1.5385,  -26867,   -0.3280, -225199,   -2.7491, -231960,   -1.4158, -103126,   -1.2589, -128834,   -1.5727, -125251,   -0.7645, -131068,   -1.6000,    5817,    0.0710,  -90287,   -0.5511,  -49381,   -0.6028,  -40906,   -0.4994,   13572,    0.0828,  -64132,   -0.7829,   77704,    0.9486,  -92516,   -0.5647,  -72791,   -0.8886,  -19725,   -0.2408,   12605,    0.0769,   10652,    0.1300,    1953,    0.0238,    1686,    0.0103,   -4799,   -0.0586,    6485,    0.0792,   31200,    0.1904,   11033,    0.1347,   20167,    0.2462,  -11327,   -0.0691,   -2155,   -0.0263,   -9172,   -0.1120,    3032,    0.0185,   12000,    0.1465,   -8968,   -0.1095,   44999,    0.2747,   12272,    0.1498,   32727,    0.3995,   19800,    0.1209,   -1215,   -0.0148,   21015,    0.2565,   19068,    0.1164,   10869,    0.1327,    8199,    0.1001,    1882,    0.0115,   -4576,   -0.0559,    6458,    0.0788,   17196,    0.1050,    6685,    0.0816,   10511,    0.1283,   14139,    0.0863,   10156,    0.1240,    3983,    0.0486,    7903,    0.0482,     699,    0.0085,    7204,    0.0879,   -4950,   -0.0302,   -6075,   -0.0742,    1125,    0.0137,  -14917,   -0.0910,   -3590,   -0.0438,  -11327,   -0.1383,    3149,    0.0192,    8019,    0.0979,   -4870,   -0.0595,
